kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	202658	r2a_motiondir_202658	motiondir	NW	SE	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202659	r2a_motiondir_202659	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202660	r2a_motiondir_202660	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202661	r2a_motiondir_202661	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202662	r2a_motiondir_202662	motiondir	SE	SW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202663	r2a_motiondir_202663	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202664	r2a_motiondir_202664	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202665	r2a_motiondir_202665	motiondir	N	SE	E	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202666	r2a_motiondir_202666	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202667	r2a_motiondir_202667	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202668	r2a_motiondir_202668	motiondir	SE	NE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202669	r2a_motiondir_202669	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202670	r2a_motiondir_202670	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202671	r2a_motiondir_202671	motiondir	W	SW	W	W	WITHHOLD	WITHHOLD	1431000
adv	202672	r2a_motiondir_202672	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202673	r2a_motiondir_202673	motiondir	NE	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202674	r2a_motiondir_202674	motiondir	W	NE	W	W	WITHHOLD	WITHHOLD	1431000
adv	202675	r2a_motiondir_202675	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202676	r2a_motiondir_202676	motiondir	S	N	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202677	r2a_motiondir_202677	motiondir	SE	SE	NW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202678	r2a_motiondir_202678	motiondir	SE	SW	S	S	WITHHOLD	WITHHOLD	1431000
adv	202679	r2a_motiondir_202679	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202680	r2a_motiondir_202680	motiondir	N	NE	N	N	WITHHOLD	WITHHOLD	1431000
adv	202681	r2a_motiondir_202681	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202682	r2a_motiondir_202682	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202683	r2a_motiondir_202683	motiondir	S	NW	S	S	WITHHOLD	WITHHOLD	1431000
adv	202684	r2a_motiondir_202684	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202685	r2a_motiondir_202685	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202686	r2a_motiondir_202686	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202687	r2a_motiondir_202687	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202688	r2a_motiondir_202688	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202689	r2a_motiondir_202689	motiondir	NE	N	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202690	r2a_motiondir_202690	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202691	r2a_motiondir_202691	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202692	r2a_motiondir_202692	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202693	r2a_motiondir_202693	motiondir	E	E	N	N	WITHHOLD	WITHHOLD	1431000
adv	202694	r2a_motiondir_202694	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202695	r2a_motiondir_202695	motiondir	SW	NW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202696	r2a_motiondir_202696	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202697	r2a_motiondir_202697	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202698	r2a_motiondir_202698	motiondir	SE	SE	E	E	WITHHOLD	WITHHOLD	1431000
adv	202699	r2a_motiondir_202699	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202700	r2a_motiondir_202700	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202701	r2a_motiondir_202701	motiondir	SE	NE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202702	r2a_motiondir_202702	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202703	r2a_motiondir_202703	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202704	r2a_motiondir_202704	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202705	r2a_motiondir_202705	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202706	r2a_motiondir_202706	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202707	r2a_motiondir_202707	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202708	r2a_motiondir_202708	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202709	r2a_motiondir_202709	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202710	r2a_motiondir_202710	motiondir	NW	NW	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202711	r2a_motiondir_202711	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202712	r2a_motiondir_202712	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202713	r2a_motiondir_202713	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202714	r2a_motiondir_202714	motiondir	NE	E	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202715	r2a_motiondir_202715	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202716	r2a_motiondir_202716	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202717	r2a_motiondir_202717	motiondir	SE	SE	S	S	WITHHOLD	WITHHOLD	1431000
adv	202718	r2a_motiondir_202718	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202719	r2a_motiondir_202719	motiondir	NW	E	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202720	r2a_motiondir_202720	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202721	r2a_motiondir_202721	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202722	r2a_motiondir_202722	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202723	r2a_motiondir_202723	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202724	r2a_motiondir_202724	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202725	r2a_motiondir_202725	motiondir	SW	S	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202726	r2a_motiondir_202726	motiondir	SE	SE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202727	r2a_motiondir_202727	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202728	r2a_motiondir_202728	motiondir	SE	SW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202729	r2a_motiondir_202729	motiondir	SE	E	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202730	r2a_motiondir_202730	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202731	r2a_motiondir_202731	motiondir	SW	SE	E	E	WITHHOLD	WITHHOLD	1431000
adv	202732	r2a_motiondir_202732	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202733	r2a_motiondir_202733	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202734	r2a_motiondir_202734	motiondir	NW	S	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202735	r2a_motiondir_202735	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202736	r2a_motiondir_202736	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202737	r2a_motiondir_202737	motiondir	W	SW	W	W	WITHHOLD	WITHHOLD	1431000
adv	202738	r2a_motiondir_202738	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202739	r2a_motiondir_202739	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202740	r2a_motiondir_202740	motiondir	SE	SE	NW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202741	r2a_motiondir_202741	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202742	r2a_motiondir_202742	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202743	r2a_motiondir_202743	motiondir	N	E	N	N	WITHHOLD	WITHHOLD	1431000
adv	202744	r2a_motiondir_202744	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202745	r2a_motiondir_202745	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202746	r2a_motiondir_202746	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202747	r2a_motiondir_202747	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202748	r2a_motiondir_202748	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202749	r2a_motiondir_202749	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202750	r2a_motiondir_202750	motiondir	NW	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202751	r2a_motiondir_202751	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202752	r2a_motiondir_202752	motiondir	SE	N	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202753	r2a_motiondir_202753	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202754	r2a_motiondir_202754	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202755	r2a_motiondir_202755	motiondir	N	NE	N	N	WITHHOLD	WITHHOLD	1431000
adv	202756	r2a_motiondir_202756	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202757	r2a_motiondir_202757	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202758	r2a_motiondir_202758	motiondir	N	SW	N	N	WITHHOLD	WITHHOLD	1431000
adv	202759	r2a_motiondir_202759	motiondir	NW	S	W	W	WITHHOLD	WITHHOLD	1431000
adv	202760	r2a_motiondir_202760	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202761	r2a_motiondir_202761	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202762	r2a_motiondir_202762	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202763	r2a_motiondir_202763	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202764	r2a_motiondir_202764	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202765	r2a_motiondir_202765	motiondir	SW	S	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202766	r2a_motiondir_202766	motiondir	SW	NE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202767	r2a_motiondir_202767	motiondir	NW	W	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202768	r2a_motiondir_202768	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202769	r2a_motiondir_202769	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202770	r2a_motiondir_202770	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202771	r2a_motiondir_202771	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202772	r2a_motiondir_202772	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202773	r2a_motiondir_202773	motiondir	SW	E	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202774	r2a_motiondir_202774	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202775	r2a_motiondir_202775	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202776	r2a_motiondir_202776	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202777	r2a_motiondir_202777	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202778	r2a_motiondir_202778	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202779	r2a_motiondir_202779	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202780	r2a_motiondir_202780	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202781	r2a_motiondir_202781	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202782	r2a_motiondir_202782	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202783	r2a_motiondir_202783	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202784	r2a_motiondir_202784	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202785	r2a_motiondir_202785	motiondir	NW	NE	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202786	r2a_motiondir_202786	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202787	r2a_motiondir_202787	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202788	r2a_motiondir_202788	motiondir	NE	SW	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202789	r2a_motiondir_202789	motiondir	SW	S	W	W	WITHHOLD	WITHHOLD	1431000
adv	202790	r2a_motiondir_202790	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202791	r2a_motiondir_202791	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202792	r2a_motiondir_202792	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202793	r2a_motiondir_202793	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202794	r2a_motiondir_202794	motiondir	N	NE	N	N	WITHHOLD	WITHHOLD	1431000
adv	202795	r2a_motiondir_202795	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202796	r2a_motiondir_202796	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202797	r2a_motiondir_202797	motiondir	SW	NW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202798	r2a_motiondir_202798	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202799	r2a_motiondir_202799	motiondir	NE	SW	N	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202800	r2a_motiondir_202800	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202801	r2a_motiondir_202801	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202802	r2a_motiondir_202802	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202803	r2a_motiondir_202803	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202804	r2a_motiondir_202804	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202805	r2a_motiondir_202805	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202806	r2a_motiondir_202806	motiondir	NW	SW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202807	r2a_motiondir_202807	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202808	r2a_motiondir_202808	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202809	r2a_motiondir_202809	motiondir	NW	E	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202810	r2a_motiondir_202810	motiondir	S	E	S	S	WITHHOLD	WITHHOLD	1431000
adv	202811	r2a_motiondir_202811	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202812	r2a_motiondir_202812	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202813	r2a_motiondir_202813	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202814	r2a_motiondir_202814	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202815	r2a_motiondir_202815	motiondir	NW	SW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202816	r2a_motiondir_202816	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202817	r2a_motiondir_202817	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202818	r2a_motiondir_202818	motiondir	SE	S	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202819	r2a_motiondir_202819	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202820	r2a_motiondir_202820	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202821	r2a_motiondir_202821	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202822	r2a_motiondir_202822	motiondir	NW	N	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202823	r2a_motiondir_202823	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202824	r2a_motiondir_202824	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202825	r2a_motiondir_202825	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202826	r2a_motiondir_202826	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202827	r2a_motiondir_202827	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202828	r2a_motiondir_202828	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202829	r2a_motiondir_202829	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202830	r2a_motiondir_202830	motiondir	W	S	W	W	WITHHOLD	WITHHOLD	1431000
adv	202831	r2a_motiondir_202831	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202832	r2a_motiondir_202832	motiondir	SW	NE	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202833	r2a_motiondir_202833	motiondir	W	NE	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202834	r2a_motiondir_202834	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202835	r2a_motiondir_202835	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202836	r2a_motiondir_202836	motiondir	E	SW	E	E	WITHHOLD	WITHHOLD	1431000
adv	202837	r2a_motiondir_202837	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202838	r2a_motiondir_202838	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202839	r2a_motiondir_202839	motiondir	N	SE	N	N	WITHHOLD	WITHHOLD	1431000
adv	202840	r2a_motiondir_202840	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202841	r2a_motiondir_202841	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202842	r2a_motiondir_202842	motiondir	SE	N	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202843	r2a_motiondir_202843	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202844	r2a_motiondir_202844	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202845	r2a_motiondir_202845	motiondir	W	N	W	W	WITHHOLD	WITHHOLD	1431000
adv	202846	r2a_motiondir_202846	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202847	r2a_motiondir_202847	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202848	r2a_motiondir_202848	motiondir	NE	NW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202849	r2a_motiondir_202849	motiondir	SW	SW	S	S	WITHHOLD	WITHHOLD	1431000
adv	202850	r2a_motiondir_202850	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202851	r2a_motiondir_202851	motiondir	S	NW	S	S	WITHHOLD	WITHHOLD	1431000
adv	202852	r2a_motiondir_202852	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202853	r2a_motiondir_202853	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202854	r2a_motiondir_202854	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202855	r2a_motiondir_202855	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202856	r2a_motiondir_202856	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202857	r2a_motiondir_202857	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202858	r2a_motiondir_202858	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202859	r2a_motiondir_202859	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202860	r2a_motiondir_202860	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202861	r2a_motiondir_202861	motiondir	N	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202862	r2a_motiondir_202862	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202863	r2a_motiondir_202863	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202864	r2a_motiondir_202864	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202865	r2a_motiondir_202865	motiondir	NW	SE	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202866	r2a_motiondir_202866	motiondir	E	S	E	E	WITHHOLD	WITHHOLD	1431000
adv	202867	r2a_motiondir_202867	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202868	r2a_motiondir_202868	motiondir	NW	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202869	r2a_motiondir_202869	motiondir	NW	NE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202870	r2a_motiondir_202870	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202871	r2a_motiondir_202871	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	202872	r2a_motiondir_202872	motiondir	SE	S	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202873	r2a_motiondir_202873	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202874	r2a_motiondir_202874	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	202875	r2a_motiondir_202875	motiondir	SW	SE	N	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202876	r2a_motiondir_202876	motiondir	SW	S	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202877	r2a_motiondir_202877	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202878	r2a_motiondir_202878	motiondir	S	NE	S	S	WITHHOLD	WITHHOLD	1431000
adv	202879	r2a_motiondir_202879	motiondir	SE	S	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202880	r2a_motiondir_202880	motiondir	W	E	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202881	r2a_motiondir_202881	motiondir	E	SW	E	E	WITHHOLD	WITHHOLD	1431000
adv	202882	r2a_motiondir_202882	motiondir	S	S	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202883	r2a_motiondir_202883	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202884	r2a_motiondir_202884	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202885	r2a_motiondir_202885	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202886	r2a_motiondir_202886	motiondir	W	E	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	202887	r2a_motiondir_202887	motiondir	SW	NW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202888	r2a_motiondir_202888	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202889	r2a_motiondir_202889	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202890	r2a_motiondir_202890	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202891	r2a_motiondir_202891	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202892	r2a_motiondir_202892	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202893	r2a_motiondir_202893	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202894	r2a_motiondir_202894	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202895	r2a_motiondir_202895	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202896	r2a_motiondir_202896	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202897	r2a_motiondir_202897	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202898	r2a_motiondir_202898	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202899	r2a_motiondir_202899	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	202900	r2a_motiondir_202900	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202901	r2a_motiondir_202901	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	202902	r2a_motiondir_202902	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	202903	r2a_motiondir_202903	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202904	r2a_motiondir_202904	motiondir	SE	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202905	r2a_motiondir_202905	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	202906	r2a_motiondir_202906	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202907	r2a_motiondir_202907	motiondir	SE	NW	E	E	WITHHOLD	WITHHOLD	1431000
adv	202908	r2a_motiondir_202908	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202909	r2a_motiondir_202909	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202910	r2a_motiondir_202910	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	202911	r2a_motiondir_202911	motiondir	E	NW	E	E	WITHHOLD	WITHHOLD	1431000
adv	202912	r2a_motiondir_202912	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	202913	r2a_motiondir_202913	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	202914	r2a_motiondir_202914	motiondir	N	E	N	N	WITHHOLD	WITHHOLD	1431000
adv	202915	r2a_motiondir_202915	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	202916	r2a_motiondir_202916	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	202917	r2a_motiondir_202917	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	202918	r2a_motiondir_202918	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
