kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	201073	r2a_pitchdisc_201073	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201074	r2a_pitchdisc_201074	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201075	r2a_pitchdisc_201075	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201076	r2a_pitchdisc_201076	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201077	r2a_pitchdisc_201077	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201078	r2a_pitchdisc_201078	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201079	r2a_pitchdisc_201079	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201080	r2a_pitchdisc_201080	pitchdisc	LOWER	LOWER	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	201081	r2a_pitchdisc_201081	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201082	r2a_pitchdisc_201082	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201083	r2a_pitchdisc_201083	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201084	r2a_pitchdisc_201084	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201085	r2a_pitchdisc_201085	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201086	r2a_pitchdisc_201086	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201087	r2a_pitchdisc_201087	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201088	r2a_pitchdisc_201088	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201089	r2a_pitchdisc_201089	pitchdisc	LOWER	LOWER	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	201090	r2a_pitchdisc_201090	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201091	r2a_pitchdisc_201091	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201092	r2a_pitchdisc_201092	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201093	r2a_pitchdisc_201093	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201094	r2a_pitchdisc_201094	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201095	r2a_pitchdisc_201095	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201096	r2a_pitchdisc_201096	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201097	r2a_pitchdisc_201097	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201098	r2a_pitchdisc_201098	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201099	r2a_pitchdisc_201099	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201100	r2a_pitchdisc_201100	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201101	r2a_pitchdisc_201101	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201102	r2a_pitchdisc_201102	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201103	r2a_pitchdisc_201103	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201104	r2a_pitchdisc_201104	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201105	r2a_pitchdisc_201105	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201106	r2a_pitchdisc_201106	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201107	r2a_pitchdisc_201107	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201108	r2a_pitchdisc_201108	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201109	r2a_pitchdisc_201109	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201110	r2a_pitchdisc_201110	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201111	r2a_pitchdisc_201111	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201112	r2a_pitchdisc_201112	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201113	r2a_pitchdisc_201113	pitchdisc	SAME	LOWER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201114	r2a_pitchdisc_201114	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201115	r2a_pitchdisc_201115	pitchdisc	SAME	LOWER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201116	r2a_pitchdisc_201116	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201117	r2a_pitchdisc_201117	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201118	r2a_pitchdisc_201118	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201119	r2a_pitchdisc_201119	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201120	r2a_pitchdisc_201120	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201121	r2a_pitchdisc_201121	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201122	r2a_pitchdisc_201122	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201123	r2a_pitchdisc_201123	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201124	r2a_pitchdisc_201124	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201125	r2a_pitchdisc_201125	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201126	r2a_pitchdisc_201126	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201127	r2a_pitchdisc_201127	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201128	r2a_pitchdisc_201128	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201129	r2a_pitchdisc_201129	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201130	r2a_pitchdisc_201130	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201131	r2a_pitchdisc_201131	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201132	r2a_pitchdisc_201132	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201133	r2a_pitchdisc_201133	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201134	r2a_pitchdisc_201134	pitchdisc	LOWER	SAME	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	201135	r2a_pitchdisc_201135	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201136	r2a_pitchdisc_201136	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201137	r2a_pitchdisc_201137	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201138	r2a_pitchdisc_201138	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201139	r2a_pitchdisc_201139	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201140	r2a_pitchdisc_201140	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201141	r2a_pitchdisc_201141	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201142	r2a_pitchdisc_201142	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201143	r2a_pitchdisc_201143	pitchdisc	LOWER	LOWER	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	201144	r2a_pitchdisc_201144	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201145	r2a_pitchdisc_201145	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201146	r2a_pitchdisc_201146	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201147	r2a_pitchdisc_201147	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201148	r2a_pitchdisc_201148	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201149	r2a_pitchdisc_201149	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201150	r2a_pitchdisc_201150	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201151	r2a_pitchdisc_201151	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201152	r2a_pitchdisc_201152	pitchdisc	LOWER	SAME	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201153	r2a_pitchdisc_201153	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201154	r2a_pitchdisc_201154	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201155	r2a_pitchdisc_201155	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201156	r2a_pitchdisc_201156	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201157	r2a_pitchdisc_201157	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201158	r2a_pitchdisc_201158	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201159	r2a_pitchdisc_201159	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201160	r2a_pitchdisc_201160	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201161	r2a_pitchdisc_201161	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201162	r2a_pitchdisc_201162	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201163	r2a_pitchdisc_201163	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201164	r2a_pitchdisc_201164	pitchdisc	LOWER	SAME	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	201165	r2a_pitchdisc_201165	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201166	r2a_pitchdisc_201166	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201167	r2a_pitchdisc_201167	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201168	r2a_pitchdisc_201168	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201169	r2a_pitchdisc_201169	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201170	r2a_pitchdisc_201170	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201171	r2a_pitchdisc_201171	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201172	r2a_pitchdisc_201172	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201173	r2a_pitchdisc_201173	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201174	r2a_pitchdisc_201174	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201175	r2a_pitchdisc_201175	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201176	r2a_pitchdisc_201176	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201177	r2a_pitchdisc_201177	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201178	r2a_pitchdisc_201178	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201179	r2a_pitchdisc_201179	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201180	r2a_pitchdisc_201180	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201181	r2a_pitchdisc_201181	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201182	r2a_pitchdisc_201182	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201183	r2a_pitchdisc_201183	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201184	r2a_pitchdisc_201184	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201185	r2a_pitchdisc_201185	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201186	r2a_pitchdisc_201186	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201187	r2a_pitchdisc_201187	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201188	r2a_pitchdisc_201188	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201189	r2a_pitchdisc_201189	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201190	r2a_pitchdisc_201190	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201191	r2a_pitchdisc_201191	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201192	r2a_pitchdisc_201192	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201193	r2a_pitchdisc_201193	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201194	r2a_pitchdisc_201194	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201195	r2a_pitchdisc_201195	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201196	r2a_pitchdisc_201196	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201197	r2a_pitchdisc_201197	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201198	r2a_pitchdisc_201198	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201199	r2a_pitchdisc_201199	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201200	r2a_pitchdisc_201200	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201201	r2a_pitchdisc_201201	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201202	r2a_pitchdisc_201202	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201203	r2a_pitchdisc_201203	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201204	r2a_pitchdisc_201204	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201205	r2a_pitchdisc_201205	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201206	r2a_pitchdisc_201206	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201207	r2a_pitchdisc_201207	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201208	r2a_pitchdisc_201208	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201209	r2a_pitchdisc_201209	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201210	r2a_pitchdisc_201210	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201211	r2a_pitchdisc_201211	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201212	r2a_pitchdisc_201212	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201213	r2a_pitchdisc_201213	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201214	r2a_pitchdisc_201214	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201215	r2a_pitchdisc_201215	pitchdisc	SAME	LOWER	LOWER	SAME	WITHHOLD	WITHHOLD	179200
adv	201216	r2a_pitchdisc_201216	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201217	r2a_pitchdisc_201217	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201218	r2a_pitchdisc_201218	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201219	r2a_pitchdisc_201219	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201220	r2a_pitchdisc_201220	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201221	r2a_pitchdisc_201221	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201222	r2a_pitchdisc_201222	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201223	r2a_pitchdisc_201223	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201224	r2a_pitchdisc_201224	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201225	r2a_pitchdisc_201225	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201226	r2a_pitchdisc_201226	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201227	r2a_pitchdisc_201227	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201228	r2a_pitchdisc_201228	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201229	r2a_pitchdisc_201229	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201230	r2a_pitchdisc_201230	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201231	r2a_pitchdisc_201231	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201232	r2a_pitchdisc_201232	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201233	r2a_pitchdisc_201233	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201234	r2a_pitchdisc_201234	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201235	r2a_pitchdisc_201235	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201236	r2a_pitchdisc_201236	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201237	r2a_pitchdisc_201237	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201238	r2a_pitchdisc_201238	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201239	r2a_pitchdisc_201239	pitchdisc	LOWER	LOWER	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	201240	r2a_pitchdisc_201240	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201241	r2a_pitchdisc_201241	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201242	r2a_pitchdisc_201242	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201243	r2a_pitchdisc_201243	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201244	r2a_pitchdisc_201244	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201245	r2a_pitchdisc_201245	pitchdisc	LOWER	SAME	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201246	r2a_pitchdisc_201246	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201247	r2a_pitchdisc_201247	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201248	r2a_pitchdisc_201248	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201249	r2a_pitchdisc_201249	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201250	r2a_pitchdisc_201250	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201251	r2a_pitchdisc_201251	pitchdisc	HIGHER	HIGHER	SAME	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201252	r2a_pitchdisc_201252	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201253	r2a_pitchdisc_201253	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201254	r2a_pitchdisc_201254	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201255	r2a_pitchdisc_201255	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201256	r2a_pitchdisc_201256	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201257	r2a_pitchdisc_201257	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201258	r2a_pitchdisc_201258	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201259	r2a_pitchdisc_201259	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201260	r2a_pitchdisc_201260	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201261	r2a_pitchdisc_201261	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201262	r2a_pitchdisc_201262	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201263	r2a_pitchdisc_201263	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201264	r2a_pitchdisc_201264	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201265	r2a_pitchdisc_201265	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201266	r2a_pitchdisc_201266	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201267	r2a_pitchdisc_201267	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201268	r2a_pitchdisc_201268	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	201269	r2a_pitchdisc_201269	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201270	r2a_pitchdisc_201270	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201271	r2a_pitchdisc_201271	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201272	r2a_pitchdisc_201272	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201273	r2a_pitchdisc_201273	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201274	r2a_pitchdisc_201274	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201275	r2a_pitchdisc_201275	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	201276	r2a_pitchdisc_201276	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201277	r2a_pitchdisc_201277	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201278	r2a_pitchdisc_201278	pitchdisc	SAME	SAME	LOWER	SAME	WITHHOLD	WITHHOLD	179200
adv	201279	r2a_pitchdisc_201279	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201280	r2a_pitchdisc_201280	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201281	r2a_pitchdisc_201281	pitchdisc	LOWER	SAME	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201282	r2a_pitchdisc_201282	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201283	r2a_pitchdisc_201283	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201284	r2a_pitchdisc_201284	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	201285	r2a_pitchdisc_201285	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201286	r2a_pitchdisc_201286	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201287	r2a_pitchdisc_201287	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201288	r2a_pitchdisc_201288	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	201289	r2a_pitchdisc_201289	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	201290	r2a_pitchdisc_201290	pitchdisc	LOWER	SAME	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	201291	r2a_pitchdisc_201291	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
