epoch	phase	loss	v2	gviol	clampbind	w1	w2	w3	w4	w5	w6	w7	w8	b	mcC	mcW	mcA
326	1	4344246	0	0	0	851	160	0	-261	-186	-1399	-560	850	1299	553	77	515
327	1	2202810	0	0	0	901	160	0	-250	-175	-1437	-467	850	1311	585	79	544
328	2	5975311	0	0	0	821	158	0	-287	-220	-1249	-636	850	1413	668	276	636
329	2	4760839	0	0	0	766	162	0	-304	-250	-1201	-761	850	1398	587	282	562
330	0	1383704	0	0	0	892	162	0	-281	-162	-969	-726	850	1665	994	821	980
331	0	287573	0	0	0	892	162	0	-281	-162	-969	-726	850	1665	994	821	980
332	1	4351284	0	0	0	852	161	0	-259	-187	-1409	-566	850	1309	553	77	515
333	1	2198796	0	0	0	903	161	0	-248	-176	-1448	-473	850	1320	584	79	543
334	2	5970279	0	0	0	823	159	0	-285	-221	-1260	-642	850	1422	667	274	635
335	2	4756779	0	0	0	769	163	0	-302	-251	-1211	-767	850	1408	589	282	564
336	0	1393259	0	0	0	892	163	0	-279	-164	-977	-734	850	1675	994	822	980
337	0	287568	0	0	0	892	163	0	-279	-164	-977	-734	850	1675	994	822	980
338	1	4376697	0	0	0	852	161	0	-257	-187	-1419	-573	850	1318	552	77	514
339	1	2215133	0	0	0	903	161	0	-246	-175	-1457	-479	850	1330	585	79	544
340	2	5974122	0	0	0	823	159	0	-283	-221	-1269	-648	850	1432	668	276	636
341	2	4746421	0	0	0	768	163	0	-300	-252	-1220	-773	850	1418	590	283	565
342	0	1431620	0	0	0	891	163	0	-277	-165	-986	-740	850	1685	994	823	980
343	0	328036	0	0	0	891	163	0	-277	-165	-986	-740	850	1685	994	823	980
344	1	4392557	0	0	0	850	161	0	-255	-188	-1428	-579	850	1328	552	77	513
345	1	2222753	0	0	0	901	161	0	-244	-176	-1466	-485	850	1340	584	79	543
346	2	5963190	0	0	0	822	159	0	-281	-221	-1279	-654	850	1441	667	274	635
347	2	4749546	0	0	0	768	163	0	-298	-251	-1230	-779	850	1427	591	282	566
348	0	1400049	0	0	0	891	163	0	-275	-164	-995	-747	850	1694	994	823	980
349	0	287565	0	0	0	891	163	0	-275	-164	-995	-747	850	1694	994	823	980
350	1	4401024	0	0	0	850	162	0	-253	-187	-1437	-586	850	1337	552	77	514
351	1	2229530	0	0	0	901	162	0	-242	-175	-1476	-492	850	1348	583	79	542
352	2	5955815	0	0	0	825	160	0	-279	-220	-1289	-660	850	1450	668	274	636
353	2	4748200	0	0	0	770	164	0	-297	-252	-1240	-785	850	1436	591	282	566
354	0	1450225	0	0	0	893	164	0	-274	-166	-1004	-754	850	1703	994	823	980
355	0	328036	0	0	0	893	164	0	-274	-166	-1004	-754	850	1703	994	823	980
356	1	4399047	0	0	0	853	163	0	-252	-188	-1447	-592	850	1346	552	77	514
357	1	2233284	0	0	0	904	163	0	-241	-176	-1485	-498	850	1358	585	80	544
358	2	5961378	0	0	0	827	161	0	-278	-221	-1299	-666	850	1459	668	274	636
359	2	4736206	0	0	0	772	165	0	-296	-253	-1250	-791	850	1445	592	281	567
360	0	1442683	0	0	0	896	165	0	-274	-167	-1014	-760	850	1712	993	822	980
361	0	328036	0	0	0	896	165	0	-274	-167	-1014	-760	850	1712	993	822	980
362	1	4400983	0	0	0	856	164	0	-252	-188	-1457	-598	850	1355	553	77	514
363	1	2233851	0	0	0	906	164	0	-241	-176	-1495	-504	850	1367	585	80	544
364	2	5967647	0	0	0	829	162	0	-278	-221	-1309	-672	850	1468	668	273	636
365	2	4736957	0	0	0	774	166	0	-296	-253	-1260	-797	850	1454	593	280	568
366	0	1450332	0	0	0	898	166	0	-274	-168	-1023	-767	850	1721	993	822	980
367	0	328033	0	0	0	898	166	0	-274	-168	-1023	-767	850	1721	993	822	980
368	1	4420412	0	0	0	857	164	0	-252	-190	-1466	-604	850	1365	552	77	514
369	1	2232838	0	0	0	908	164	0	-241	-177	-1505	-509	850	1377	585	80	544
370	2	5969464	0	0	0	829	162	0	-278	-222	-1318	-678	850	1478	668	274	636
371	2	4728664	0	0	0	773	166	0	-296	-254	-1269	-803	850	1464	592	281	567
372	0	1456222	0	0	0	895	166	0	-274	-168	-1031	-774	850	1731	994	823	980
373	0	328033	0	0	0	895	166	0	-274	-168	-1031	-774	850	1731	994	823	980
374	1	4463070	0	0	0	854	164	0	-252	-190	-1475	-610	850	1375	552	77	513
375	1	2241366	0	0	0	905	164	0	-241	-177	-1514	-515	850	1387	584	80	543
376	2	5952487	0	0	0	828	162	0	-278	-222	-1328	-683	850	1488	668	274	636
377	2	4727138	0	0	0	773	166	0	-296	-254	-1279	-808	850	1474	593	281	568
378	0	1450876	0	0	0	895	166	0	-274	-168	-1041	-779	850	1741	994	823	980
379	0	328033	0	0	0	895	166	0	-274	-168	-1041	-779	850	1741	994	823	980
380	1	4463070	0	0	0	854	164	0	-252	-190	-1485	-615	850	1385	552	77	513
381	1	2241366	0	0	0	905	164	0	-241	-177	-1524	-520	850	1397	584	80	543
382	2	5952487	0	0	0	828	162	0	-278	-222	-1338	-688	850	1498	668	274	636
383	2	4727138	0	0	0	773	166	0	-296	-254	-1289	-813	850	1484	594	281	569
384	0	1446174	0	0	0	895	166	0	-275	-168	-1051	-784	850	1751	994	823	980
385	0	328033	0	0	0	895	166	0	-275	-168	-1051	-784	850	1751	994	823	980
386	1	4463715	0	0	0	855	164	0	-252	-190	-1495	-620	850	1394	552	77	513
387	1	2245843	0	0	0	907	164	0	-241	-177	-1534	-525	850	1406	585	80	544
388	2	5960205	0	0	0	830	162	0	-278	-222	-1348	-693	850	1507	668	273	636
389	2	4732714	0	0	0	775	166	0	-296	-254	-1299	-818	850	1493	596	280	570
390	0	1446612	0	0	0	896	166	0	-276	-169	-1060	-790	850	1760	993	823	980
391	0	328033	0	0	0	896	166	0	-276	-169	-1060	-790	850	1760	993	823	980
392	1	4484694	0	0	0	856	164	0	-253	-192	-1504	-625	850	1404	552	77	513
393	1	2242572	0	0	0	908	164	0	-242	-179	-1543	-530	850	1416	585	80	544
394	2	5951299	0	0	0	830	162	0	-279	-223	-1357	-698	850	1517	668	274	636
395	2	4722513	0	0	0	774	166	0	-297	-255	-1308	-823	850	1503	596	280	570
396	0	1485420	0	0	0	896	166	0	-277	-171	-1069	-795	850	1770	993	823	979
397	0	371181	0	0	0	896	166	0	-277	-171	-1069	-795	850	1770	993	823	979
398	1	4483856	0	0	0	859	164	0	-254	-193	-1514	-630	850	1413	552	77	513
399	1	2240950	0	0	0	911	164	0	-243	-180	-1553	-535	850	1425	585	80	544
400	2	5957796	0	0	0	834	162	0	-280	-223	-1368	-703	850	1525	668	272	636
401	2	4742553	0	0	0	778	166	0	-298	-254	-1318	-828	850	1512	599	281	573
402	0	1495887	0	0	0	898	166	0	-279	-171	-1078	-802	850	1778	993	823	979
403	0	371181	0	0	0	898	166	0	-279	-171	-1078	-802	850	1778	993	823	979
404	1	4497866	0	0	0	860	164	0	-256	-192	-1522	-637	850	1422	553	78	514
405	1	2251468	0	0	0	912	164	0	-245	-178	-1562	-541	850	1433	585	80	544
406	2	5951310	0	0	0	834	162	0	-282	-222	-1377	-709	850	1533	667	271	635
407	2	4728421	0	0	0	778	166	0	-300	-253	-1327	-834	850	1520	598	280	572
408	0	1494020	0	0	0	898	166	0	-281	-170	-1087	-808	850	1786	993	822	979
409	0	371181	0	0	0	898	166	0	-281	-170	-1087	-808	850	1786	993	822	979
410	1	4510873	0	0	0	859	164	0	-258	-191	-1531	-642	850	1431	552	78	514
411	1	2253392	0	0	0	911	164	0	-247	-177	-1571	-546	850	1442	585	80	544
412	2	5949755	0	0	0	833	162	0	-284	-221	-1386	-714	850	1542	667	271	635
413	2	4723095	0	0	0	777	166	0	-302	-252	-1336	-839	850	1529	598	280	572
414	0	1414962	0	0	0	897	166	0	-283	-169	-1095	-813	850	1796	994	824	980
415	0	287564	0	0	0	897	166	0	-283	-169	-1095	-813	850	1796	994	824	980
416	1	4539453	0	0	0	858	164	0	-259	-190	-1540	-647	850	1439	552	77	514
417	1	2252690	0	0	0	909	164	0	-247	-176	-1579	-551	850	1451	585	80	544
418	2	5936412	0	0	0	830	162	0	-284	-220	-1394	-719	850	1551	667	272	635
419	2	4717987	0	0	0	774	166	0	-302	-252	-1344	-844	850	1538	598	280	572
420	0	1455476	0	0	0	893	166	0	-283	-169	-1103	-818	850	1805	993	824	980
421	0	328032	0	0	0	893	166	0	-283	-169	-1103	-818	850	1805	993	824	980
422	1	4534763	0	0	0	855	164	0	-258	-190	-1547	-652	850	1448	552	78	513
423	1	2253820	0	0	0	907	164	0	-246	-176	-1587	-556	850	1459	584	80	543
424	2	5928675	0	0	0	829	162	0	-282	-219	-1402	-723	850	1559	667	272	635
425	2	4717335	0	0	0	772	165	0	-300	-250	-1351	-848	850	1547	600	283	575
426	0	1447907	0	0	0	890	165	0	-282	-169	-1110	-823	850	1813	993	825	980
427	0	328032	0	0	0	890	165	0	-282	-169	-1110	-823	850	1813	993	825	980
428	1	4551863	0	0	0	853	163	0	-257	-188	-1556	-655	850	1456	552	77	513
429	1	2253737	0	0	0	906	163	0	-245	-174	-1596	-559	850	1467	585	79	544
430	2	5940027	0	0	0	826	161	0	-281	-219	-1409	-727	850	1568	667	273	635
431	2	4708155	0	0	0	768	164	0	-298	-250	-1359	-851	850	1555	599	282	574
432	0	1417943	0	0	0	887	164	0	-280	-168	-1117	-826	850	1822	994	826	980
433	0	287564	0	0	0	887	164	0	-280	-168	-1117	-826	850	1822	994	826	980
434	1	4541915	0	0	0	850	162	0	-256	-188	-1564	-659	850	1464	551	77	512
435	1	2264110	0	0	0	902	162	0	-244	-174	-1603	-563	850	1476	584	79	544
436	2	5925023	0	0	0	825	160	0	-280	-218	-1417	-730	850	1577	668	274	636
437	2	4709465	0	0	0	768	163	0	-298	-250	-1367	-855	850	1564	601	282	575
438	0	1454393	0	0	0	886	163	0	-281	-169	-1125	-831	850	1830	993	825	980
439	0	328032	0	0	0	886	163	0	-281	-169	-1125	-831	850	1830	993	825	980
440	1	4559026	0	0	0	849	161	0	-256	-188	-1572	-663	850	1472	550	76	512
441	1	2266272	0	0	0	902	161	0	-244	-174	-1611	-567	850	1484	584	79	543
442	2	5925918	0	0	0	825	159	0	-280	-218	-1425	-734	850	1585	668	274	636
443	2	4709558	0	0	0	769	163	0	-298	-251	-1375	-859	850	1572	601	282	575
444	0	1508304	0	0	0	888	163	0	-281	-170	-1133	-836	850	1837	993	825	980
445	0	371181	0	0	0	888	163	0	-281	-170	-1133	-836	850	1837	993	825	980
446	1	4570065	0	0	0	851	161	0	-256	-189	-1579	-668	850	1480	551	77	512
447	1	2253324	0	0	0	904	161	0	-244	-175	-1619	-572	850	1491	584	79	543
448	2	5928370	0	0	0	825	159	0	-280	-217	-1433	-739	850	1592	668	273	636
449	2	4707181	0	0	0	768	162	0	-298	-248	-1383	-864	850	1579	602	282	576
450	0	1458119	0	0	0	886	162	0	-280	-169	-1140	-841	850	1845	993	825	980
451	0	328032	0	0	0	886	162	0	-280	-169	-1140	-841	850	1845	993	825	980
452	1	4557573	0	0	0	849	160	0	-256	-187	-1587	-673	850	1487	550	77	512
453	1	2268047	0	0	0	903	160	0	-243	-172	-1627	-576	850	1498	584	79	543
454	2	5938666	0	0	0	824	158	0	-279	-216	-1440	-744	850	1599	668	273	636
455	2	4702397	0	0	0	768	161	0	-296	-247	-1389	-868	850	1587	605	285	579
456	0	1447934	0	0	0	883	161	0	-280	-168	-1146	-846	850	1852	993	826	980
457	0	328032	0	0	0	883	161	0	-280	-168	-1146	-846	850	1852	993	826	980
458	1	4573317	0	0	0	847	159	0	-255	-186	-1593	-677	850	1494	550	77	512
459	1	2271646	0	0	0	901	159	0	-242	-171	-1633	-580	850	1505	585	79	544
460	2	5929245	0	0	0	823	157	0	-278	-214	-1446	-747	850	1607	670	276	638
461	2	4710745	0	0	0	767	160	0	-296	-246	-1396	-872	850	1594	605	285	579
462	0	1463153	0	0	0	883	160	0	-280	-167	-1153	-851	850	1858	993	826	980
463	0	328032	0	0	0	883	160	0	-280	-167	-1153	-851	850	1858	993	826	980
464	1	4581679	0	0	0	848	159	0	-255	-186	-1600	-682	850	1500	550	76	512
465	1	2280806	0	0	0	901	159	0	-242	-171	-1640	-584	850	1512	585	79	544
466	2	5929245	0	0	0	823	157	0	-278	-214	-1453	-751	850	1614	670	276	638
467	2	4711826	0	0	0	767	160	0	-295	-246	-1403	-875	850	1601	606	285	580
468	0	1461392	0	0	0	883	160	0	-279	-168	-1159	-855	850	1865	993	826	980
469	0	328032	0	0	0	883	160	0	-279	-168	-1159	-855	850	1865	993	826	980
470	1	4588110	0	0	0	847	158	0	-254	-186	-1606	-686	850	1507	550	77	512
471	1	2283037	0	0	0	901	158	0	-241	-171	-1646	-588	850	1519	585	79	544
472	2	5917672	0	0	0	824	156	0	-277	-215	-1460	-755	850	1620	669	275	637
473	2	4706295	0	0	0	769	160	0	-294	-247	-1410	-879	850	1607	607	284	580
474	0	1494622	0	0	0	886	160	0	-279	-169	-1166	-859	850	1871	993	825	980
475	0	361264	0	0	0	886	160	0	-279	-169	-1166	-859	850	1871	993	825	980
476	1	4592453	0	0	0	850	158	0	-254	-187	-1613	-690	850	1513	550	77	512
477	1	2283066	0	0	0	902	158	0	-241	-172	-1653	-592	850	1525	584	79	543
478	2	5923455	0	0	0	824	156	0	-277	-215	-1467	-759	850	1626	668	274	636
479	2	4700263	0	0	0	768	159	0	-294	-246	-1416	-883	850	1614	607	285	581
480	0	1461162	0	0	0	883	159	0	-280	-168	-1172	-863	850	1878	993	826	980
481	0	328032	0	0	0	883	159	0	-280	-168	-1172	-863	850	1878	993	826	980
482	1	4598735	0	0	0	847	157	0	-255	-185	-1619	-694	850	1520	550	77	512
483	1	2278981	0	0	0	902	157	0	-242	-171	-1660	-596	850	1531	584	79	543
484	2	5918231	0	0	0	823	155	0	-278	-215	-1473	-763	850	1633	669	275	637
485	2	4700764	0	0	0	767	158	0	-295	-246	-1423	-887	850	1620	606	284	580
486	0	1459150	0	0	0	882	158	0	-281	-168	-1178	-867	850	1885	994	827	980
487	0	318652	0	0	0	882	158	0	-281	-168	-1178	-867	850	1885	994	827	980
488	1	4610464	0	0	0	848	157	0	-256	-186	-1626	-697	850	1526	550	76	511
489	1	2285141	0	0	0	903	157	0	-243	-172	-1666	-599	850	1538	585	79	544
490	2	5920026	0	0	0	824	155	0	-279	-215	-1480	-766	850	1639	668	274	636
491	2	4694943	0	0	0	768	159	0	-296	-246	-1430	-890	850	1626	606	283	580
492	0	1562141	0	0	0	884	159	0	-282	-169	-1185	-871	850	1890	993	825	979
493	0	406557	0	0	0	884	159	0	-282	-169	-1185	-871	850	1890	993	825	979
494	1	4618107	0	0	0	850	158	0	-257	-186	-1632	-701	850	1532	550	77	512
495	1	2291216	0	0	0	904	158	0	-245	-171	-1673	-602	850	1544	585	79	544
496	2	5926791	0	0	0	826	156	0	-281	-214	-1487	-769	850	1645	669	273	637
497	2	4700223	0	0	0	769	159	0	-298	-245	-1436	-893	850	1633	609	284	582
498	0	1467911	0	0	0	883	159	0	-284	-168	-1191	-874	850	1897	993	826	980
499	0	328032	0	0	0	883	159	0	-284	-168	-1191	-874	850	1897	993	826	980
500	1	4621482	0	0	0	848	157	0	-259	-185	-1638	-704	850	1539	550	77	512
501	1	2286445	0	0	0	902	157	0	-246	-170	-1679	-605	850	1550	584	79	543
502	2	5918152	0	0	0	825	155	0	-282	-215	-1492	-772	850	1652	669	275	637
503	2	4703048	0	0	0	770	159	0	-299	-246	-1442	-896	850	1639	609	284	582
504	0	1556770	0	0	0	884	159	0	-285	-169	-1197	-878	850	1902	993	825	979
505	0	406557	0	0	0	884	159	0	-285	-169	-1197	-878	850	1902	993	825	979
506	1	4616162	0	0	0	850	158	0	-259	-186	-1644	-708	850	1544	550	77	512
507	1	2293905	0	0	0	903	158	0	-245	-171	-1684	-609	850	1556	585	79	544
508	2	5909055	0	0	0	824	156	0	-281	-214	-1498	-776	850	1657	669	274	637
509	2	4689010	0	0	0	767	159	0	-298	-245	-1447	-900	850	1645	609	285	582
510	0	1467284	0	0	0	880	159	0	-284	-168	-1201	-882	850	1909	994	827	980
511	0	318652	0	0	0	880	159	0	-284	-168	-1201	-882	850	1909	994	827	980
512	1	4653534	0	0	0	846	157	0	-258	-186	-1649	-711	850	1550	549	76	511
513	1	2295702	0	0	0	901	157	0	-244	-172	-1689	-612	850	1562	584	79	543
514	2	5897256	0	0	0	823	155	0	-280	-215	-1503	-779	850	1663	668	274	637
515	2	4698507	0	0	0	769	159	0	-296	-245	-1453	-903	850	1650	610	284	583
516	0	1555545	0	0	0	884	159	0	-283	-169	-1208	-885	850	1913	993	825	979
517	0	406557	0	0	0	884	159	0	-283	-169	-1208	-885	850	1913	993	825	979
518	1	4632237	0	0	0	851	158	0	-257	-186	-1655	-714	850	1555	551	77	512
519	1	2298622	0	0	0	904	158	0	-244	-171	-1695	-615	850	1567	585	79	544
520	2	5911349	0	0	0	825	156	0	-280	-215	-1509	-782	850	1668	669	274	637
521	2	4688944	0	0	0	768	159	0	-297	-246	-1458	-906	850	1656	609	285	583
522	0	1466720	0	0	0	882	159	0	-284	-169	-1212	-888	850	1920	994	827	980
523	0	318652	0	0	0	882	159	0	-284	-169	-1212	-888	850	1920	994	827	980
524	1	4658712	0	0	0	848	157	0	-258	-187	-1660	-717	850	1561	549	76	511
525	1	2292928	0	0	0	904	157	0	-244	-172	-1701	-618	850	1572	584	79	543
526	2	5915123	0	0	0	826	155	0	-280	-215	-1515	-785	850	1673	668	273	636
527	2	4690930	0	0	0	770	159	0	-297	-246	-1465	-909	850	1660	609	282	582
528	0	1531243	0	0	0	887	159	0	-284	-170	-1219	-891	850	1924	993	825	980
529	0	371180	0	0	0	887	159	0	-284	-170	-1219	-891	850	1924	993	825	980
530	1	4647016	0	0	0	853	157	0	-259	-187	-1666	-720	850	1567	552	77	513
531	1	2284540	0	0	0	906	157	0	-245	-172	-1707	-621	850	1578	585	79	544
532	2	5915634	0	0	0	827	155	0	-281	-215	-1521	-788	850	1679	669	273	637
533	2	4692457	0	0	0	770	159	0	-298	-246	-1471	-912	850	1666	609	282	582
534	0	1531467	0	0	0	886	159	0	-286	-170	-1224	-895	850	1930	993	826	980
535	0	361264	0	0	0	886	159	0	-286	-170	-1224	-895	850	1930	993	826	980
536	1	4644383	0	0	0	851	157	0	-260	-186	-1672	-724	850	1572	550	77	512
537	1	2299710	0	0	0	905	157	0	-247	-170	-1713	-624	850	1584	585	79	544
538	2	5917410	0	0	0	826	155	0	-283	-214	-1526	-791	850	1686	670	275	638
539	2	4691211	0	0	0	770	159	0	-300	-246	-1476	-915	850	1673	610	284	584
540	0	1477201	0	0	0	884	159	0	-288	-170	-1229	-898	850	1937	994	827	980
541	0	318652	0	0	0	884	159	0	-288	-170	-1229	-898	850	1937	994	827	980
542	1	4662167	0	0	0	851	157	0	-262	-187	-1678	-727	850	1578	550	76	511
543	1	2294699	0	0	0	905	157	0	-248	-171	-1719	-627	850	1590	585	79	544
544	2	5910728	0	0	0	826	155	0	-284	-214	-1532	-794	850	1692	670	275	638
545	2	4691531	0	0	0	770	159	0	-301	-246	-1482	-918	850	1679	610	284	584
546	0	1477406	0	0	0	884	159	0	-289	-170	-1235	-901	850	1943	994	827	980
547	0	318652	0	0	0	884	159	0	-289	-170	-1235	-901	850	1943	994	827	980
548	1	4663980	0	0	0	850	157	0	-263	-187	-1683	-730	850	1585	550	77	512
549	1	2290441	0	0	0	905	157	0	-250	-172	-1725	-631	850	1596	584	79	543
550	2	5901159	0	0	0	827	155	0	-286	-215	-1538	-798	850	1698	670	275	638
551	2	4689134	0	0	0	770	159	0	-303	-246	-1489	-922	850	1684	609	282	582
552	0	1531569	0	0	0	886	159	0	-291	-170	-1242	-905	850	1948	993	826	980
553	0	361264	0	0	0	886	159	0	-291	-170	-1242	-905	850	1948	993	826	980
554	1	4661758	0	0	0	852	157	0	-265	-186	-1690	-733	850	1590	550	77	512
555	1	2292342	0	0	0	906	157	0	-252	-171	-1731	-634	850	1602	585	79	544
556	2	5900137	0	0	0	828	155	0	-288	-215	-1544	-801	850	1704	670	275	638
557	2	4690210	0	0	0	770	158	0	-305	-246	-1494	-925	850	1691	610	284	584
558	0	1478084	0	0	0	884	158	0	-293	-170	-1247	-908	850	1955	994	827	980
559	0	318652	0	0	0	884	158	0	-293	-170	-1247	-908	850	1955	994	827	980
560	1	4666233	0	0	0	851	156	0	-267	-187	-1696	-736	850	1597	550	77	512
561	1	2293478	0	0	0	906	156	0	-253	-172	-1737	-636	850	1609	585	79	544
562	2	5901971	0	0	0	828	154	0	-289	-215	-1550	-803	850	1711	671	276	639
563	2	4691249	0	0	0	771	157	0	-306	-247	-1501	-927	850	1697	610	283	583
564	0	1502558	0	0	0	885	157	0	-294	-171	-1253	-911	850	1961	993	827	980
565	0	328032	0	0	0	885	157	0	-294	-171	-1253	-911	850	1961	993	827	980
566	1	4673777	0	0	0	851	156	0	-267	-188	-1701	-739	850	1603	550	77	512
567	1	2288313	0	0	0	908	156	0	-253	-174	-1743	-639	850	1614	584	79	543
568	2	5906318	0	0	0	831	154	0	-289	-216	-1557	-806	850	1715	670	274	638
569	2	4693554	0	0	0	774	158	0	-306	-247	-1507	-930	850	1702	611	282	585
570	0	1504132	0	0	0	889	158	0	-294	-171	-1259	-915	850	1965	993	826	980
571	0	328032	0	0	0	889	158	0	-294	-171	-1259	-915	850	1965	993	826	980
572	1	4668624	0	0	0	855	157	0	-268	-187	-1707	-743	850	1608	552	77	513
573	1	2299805	0	0	0	910	157	0	-254	-171	-1748	-643	850	1620	587	80	546
574	2	5908257	0	0	0	831	155	0	-290	-215	-1562	-810	850	1721	671	275	639
575	2	4695446	0	0	0	774	158	0	-307	-247	-1513	-934	850	1707	610	281	584
576	0	1542261	0	0	0	890	158	0	-295	-171	-1265	-919	850	1970	993	825	980
577	0	361264	0	0	0	890	158	0	-295	-171	-1265	-919	850	1970	993	825	980
578	1	4682304	0	0	0	858	156	0	-268	-186	-1713	-747	850	1612	552	77	513
579	1	2305861	0	0	0	913	156	0	-255	-170	-1754	-647	850	1624	587	80	546
580	2	5921174	0	0	0	835	154	0	-291	-215	-1568	-814	850	1725	671	274	639
581	2	4690797	0	0	0	775	157	0	-308	-246	-1518	-938	850	1712	611	282	585
582	0	1508910	0	0	0	891	157	0	-296	-171	-1270	-923	850	1975	993	825	980
583	0	328092	0	0	0	891	157	0	-296	-171	-1270	-923	850	1975	993	825	980
584	1	4685876	0	0	0	857	156	0	-269	-187	-1717	-751	850	1618	552	77	513
585	1	2306705	0	0	0	912	156	0	-255	-172	-1758	-651	850	1630	587	80	546
586	2	5897987	0	0	0	833	154	0	-291	-215	-1573	-818	850	1730	670	273	638
587	2	4679696	0	0	0	775	157	0	-308	-246	-1523	-942	850	1717	611	282	584
588	0	1509749	0	0	0	891	157	0	-297	-171	-1275	-927	850	1980	993	825	980
589	0	328572	0	0	0	891	157	0	-297	-171	-1275	-927	850	1980	993	825	980
590	1	4696134	0	0	0	859	155	0	-269	-185	-1723	-754	850	1622	552	77	514
591	1	2303492	0	0	0	914	155	0	-255	-170	-1764	-654	850	1634	587	80	546
592	2	5912912	0	0	0	836	153	0	-291	-215	-1578	-821	850	1735	671	274	639
593	2	4684449	0	0	0	778	157	0	-308	-247	-1528	-945	850	1722	612	282	586
594	0	1586012	0	0	0	892	157	0	-296	-172	-1280	-931	850	1984	993	824	979
595	0	408576	0	0	0	892	157	0	-296	-172	-1280	-931	850	1984	993	824	979
596	1	4709489	0	0	0	860	156	0	-270	-187	-1728	-757	850	1627	552	77	513
597	1	2312802	0	0	0	916	156	0	-256	-171	-1769	-656	850	1639	587	80	546
598	2	5913735	0	0	0	837	154	0	-292	-215	-1584	-823	850	1739	670	272	638
599	2	4702979	0	0	0	779	157	0	-309	-246	-1534	-947	850	1726	613	281	586
