r2n_colorconst_560.r2fx	14	SAME_SURFACE
r2n_colorconst_561.r2fx	3	SAME_SURFACE
r2n_colorconst_562.r2fx	2381	DIFFERENT
r2n_colorconst_563.r2fx	12	SAME_SURFACE
r2n_colorconst_564.r2fx	0	SAME_SURFACE
r2n_colorconst_565.r2fx	2104	DIFFERENT
r2n_colorconst_566.r2fx	1	SAME_SURFACE
r2n_colorconst_567.r2fx	2408	DIFFERENT
r2n_colorconst_568.r2fx	1404	DIFFERENT
r2n_colorconst_569.r2fx	289	DIFFERENT
r2n_colorconst_57.r2fx	3	SAME_SURFACE
r2n_colorconst_570.r2fx	7	SAME_SURFACE
r2n_colorconst_571.r2fx	2	SAME_SURFACE
r2n_colorconst_572.r2fx	90	DIFFERENT
r2n_colorconst_573.r2fx	763	DIFFERENT
r2n_colorconst_574.r2fx	980	DIFFERENT
r2n_colorconst_575.r2fx	911	DIFFERENT
r2n_colorconst_576.r2fx	18	SAME_SURFACE
r2n_colorconst_577.r2fx	284	DIFFERENT
r2n_colorconst_578.r2fx	81	DIFFERENT
r2n_colorconst_579.r2fx	1	SAME_SURFACE
r2n_colorconst_58.r2fx	0	SAME_SURFACE
r2n_colorconst_580.r2fx	692	DIFFERENT
r2n_colorconst_581.r2fx	1	SAME_SURFACE
r2n_colorconst_582.r2fx	3	SAME_SURFACE
r2n_colorconst_583.r2fx	0	SAME_SURFACE
r2n_colorconst_584.r2fx	4374	DIFFERENT
r2n_colorconst_585.r2fx	9	SAME_SURFACE
r2n_colorconst_586.r2fx	3	SAME_SURFACE
r2n_colorconst_587.r2fx	1603	DIFFERENT
r2n_colorconst_588.r2fx	0	SAME_SURFACE
r2n_colorconst_589.r2fx	0	SAME_SURFACE
r2n_colorconst_59.r2fx	2558	DIFFERENT
r2n_colorconst_590.r2fx	2	SAME_SURFACE
r2n_colorconst_591.r2fx	138	DIFFERENT
r2n_colorconst_592.r2fx	0	SAME_SURFACE
r2n_colorconst_593.r2fx	336	DIFFERENT
r2n_colorconst_594.r2fx	0	SAME_SURFACE
r2n_colorconst_595.r2fx	1652	DIFFERENT
r2n_colorconst_596.r2fx	0	SAME_SURFACE
r2n_colorconst_597.r2fx	4634	DIFFERENT
r2n_colorconst_598.r2fx	15542	DIFFERENT
r2n_colorconst_599.r2fx	3994	DIFFERENT
r2n_colorconst_6.r2fx	0	SAME_SURFACE
r2n_colorconst_60.r2fx	481	DIFFERENT
r2n_colorconst_600.r2fx	295	DIFFERENT
r2n_colorconst_601.r2fx	261	DIFFERENT
r2n_colorconst_602.r2fx	1482	DIFFERENT
r2n_colorconst_603.r2fx	2725	DIFFERENT
r2n_colorconst_604.r2fx	4752	DIFFERENT
r2n_colorconst_605.r2fx	0	SAME_SURFACE
r2n_colorconst_606.r2fx	198	DIFFERENT
r2n_colorconst_607.r2fx	3150	DIFFERENT
r2n_colorconst_608.r2fx	0	SAME_SURFACE
r2n_colorconst_609.r2fx	1544	DIFFERENT
r2n_colorconst_61.r2fx	831	DIFFERENT
r2n_colorconst_610.r2fx	3	SAME_SURFACE
r2n_colorconst_611.r2fx	3	SAME_SURFACE
r2n_colorconst_612.r2fx	78	DIFFERENT
r2n_colorconst_613.r2fx	834	DIFFERENT
r2n_colorconst_614.r2fx	172	DIFFERENT
r2n_colorconst_615.r2fx	4	SAME_SURFACE
r2n_colorconst_616.r2fx	36	SAME_SURFACE
r2n_colorconst_617.r2fx	0	SAME_SURFACE
r2n_colorconst_618.r2fx	52	DIFFERENT
r2n_colorconst_619.r2fx	0	SAME_SURFACE
r2n_colorconst_62.r2fx	1932	DIFFERENT
r2n_colorconst_620.r2fx	2	SAME_SURFACE
r2n_colorconst_621.r2fx	165	DIFFERENT
r2n_colorconst_622.r2fx	1	SAME_SURFACE
r2n_colorconst_623.r2fx	663	DIFFERENT
r2n_colorconst_624.r2fx	5	SAME_SURFACE
r2n_colorconst_625.r2fx	4	SAME_SURFACE
r2n_colorconst_626.r2fx	239	DIFFERENT
r2n_colorconst_627.r2fx	1	SAME_SURFACE
r2n_colorconst_628.r2fx	447	DIFFERENT
r2n_colorconst_629.r2fx	176	DIFFERENT
r2n_colorconst_63.r2fx	121	DIFFERENT
r2n_colorconst_630.r2fx	6	SAME_SURFACE
r2n_colorconst_631.r2fx	1332	DIFFERENT
r2n_colorconst_632.r2fx	1320	DIFFERENT
r2n_colorconst_633.r2fx	155	DIFFERENT
r2n_colorconst_634.r2fx	1894	DIFFERENT
r2n_colorconst_635.r2fx	0	SAME_SURFACE
r2n_colorconst_636.r2fx	354	DIFFERENT
r2n_colorconst_637.r2fx	9	SAME_SURFACE
r2n_colorconst_638.r2fx	3089	DIFFERENT
r2n_colorconst_639.r2fx	0	SAME_SURFACE
r2n_colorconst_64.r2fx	907	DIFFERENT
r2n_colorconst_640.r2fx	372	DIFFERENT
r2n_colorconst_641.r2fx	955	DIFFERENT
r2n_colorconst_642.r2fx	682	DIFFERENT
r2n_colorconst_643.r2fx	0	SAME_SURFACE
r2n_colorconst_644.r2fx	1	SAME_SURFACE
r2n_colorconst_645.r2fx	34	SAME_SURFACE
r2n_colorconst_646.r2fx	3	SAME_SURFACE
r2n_colorconst_647.r2fx	2	SAME_SURFACE
r2n_colorconst_648.r2fx	8	SAME_SURFACE
r2n_colorconst_649.r2fx	1353	DIFFERENT
r2n_colorconst_65.r2fx	5	SAME_SURFACE
r2n_colorconst_650.r2fx	1062	DIFFERENT
r2n_colorconst_651.r2fx	7	SAME_SURFACE
r2n_colorconst_652.r2fx	1070	DIFFERENT
r2n_colorconst_653.r2fx	5	SAME_SURFACE
r2n_colorconst_654.r2fx	819	DIFFERENT
r2n_colorconst_655.r2fx	0	SAME_SURFACE
r2n_colorconst_656.r2fx	84	DIFFERENT
r2n_colorconst_657.r2fx	540	DIFFERENT
r2n_colorconst_658.r2fx	8	SAME_SURFACE
r2n_colorconst_659.r2fx	1802	DIFFERENT
r2n_colorconst_66.r2fx	3	SAME_SURFACE
r2n_colorconst_660.r2fx	6	SAME_SURFACE
r2n_colorconst_661.r2fx	4	SAME_SURFACE
r2n_colorconst_662.r2fx	0	SAME_SURFACE
r2n_colorconst_663.r2fx	6	SAME_SURFACE
r2n_colorconst_664.r2fx	0	SAME_SURFACE
r2n_colorconst_665.r2fx	1144	DIFFERENT
r2n_colorconst_666.r2fx	8	DIFFERENT
r2n_colorconst_667.r2fx	2608	DIFFERENT
r2n_colorconst_668.r2fx	1175	DIFFERENT
r2n_colorconst_669.r2fx	575	DIFFERENT
r2n_colorconst_67.r2fx	2	SAME_SURFACE
r2n_colorconst_670.r2fx	2114	DIFFERENT
r2n_colorconst_671.r2fx	1083	DIFFERENT
r2n_colorconst_672.r2fx	741	DIFFERENT
r2n_colorconst_673.r2fx	301	DIFFERENT
r2n_colorconst_674.r2fx	1479	DIFFERENT
r2n_colorconst_675.r2fx	605	DIFFERENT
r2n_colorconst_676.r2fx	0	SAME_SURFACE
r2n_colorconst_677.r2fx	336	DIFFERENT
r2n_colorconst_678.r2fx	2786	DIFFERENT
r2n_colorconst_679.r2fx	787	DIFFERENT
r2n_colorconst_68.r2fx	0	SAME_SURFACE
r2n_colorconst_680.r2fx	0	SAME_SURFACE
r2n_colorconst_681.r2fx	3	SAME_SURFACE
r2n_colorconst_682.r2fx	1026	DIFFERENT
r2n_colorconst_683.r2fx	0	SAME_SURFACE
r2n_colorconst_684.r2fx	1013	DIFFERENT
r2n_colorconst_685.r2fx	1347	DIFFERENT
r2n_colorconst_686.r2fx	880	DIFFERENT
r2n_colorconst_687.r2fx	2	SAME_SURFACE
r2n_colorconst_688.r2fx	4	SAME_SURFACE
r2n_colorconst_689.r2fx	181	DIFFERENT
r2n_colorconst_69.r2fx	12	SAME_SURFACE
r2n_colorconst_690.r2fx	791	DIFFERENT
r2n_colorconst_691.r2fx	5433	DIFFERENT
r2n_colorconst_692.r2fx	0	SAME_SURFACE
r2n_colorconst_693.r2fx	7	SAME_SURFACE
r2n_colorconst_694.r2fx	2698	DIFFERENT
r2n_colorconst_695.r2fx	1	SAME_SURFACE
r2n_colorconst_696.r2fx	12	SAME_SURFACE
r2n_colorconst_697.r2fx	1233	DIFFERENT
r2n_colorconst_698.r2fx	1208	DIFFERENT
r2n_colorconst_699.r2fx	751	DIFFERENT
r2n_colorconst_7.r2fx	3	SAME_SURFACE
r2n_colorconst_70.r2fx	1	SAME_SURFACE
r2n_colorconst_700.r2fx	1	SAME_SURFACE
r2n_colorconst_701.r2fx	4371	DIFFERENT
r2n_colorconst_702.r2fx	427	DIFFERENT
r2n_colorconst_703.r2fx	0	SAME_SURFACE
r2n_colorconst_704.r2fx	0	SAME_SURFACE
r2n_colorconst_705.r2fx	947	DIFFERENT
r2n_colorconst_706.r2fx	0	SAME_SURFACE
r2n_colorconst_707.r2fx	206	DIFFERENT
r2n_colorconst_708.r2fx	69	DIFFERENT
r2n_colorconst_709.r2fx	2901	DIFFERENT
r2n_colorconst_71.r2fx	2570	DIFFERENT
r2n_colorconst_710.r2fx	2749	DIFFERENT
r2n_colorconst_711.r2fx	1195	DIFFERENT
r2n_colorconst_712.r2fx	874	DIFFERENT
r2n_colorconst_713.r2fx	333	DIFFERENT
r2n_colorconst_714.r2fx	1309	DIFFERENT
r2n_colorconst_715.r2fx	581	DIFFERENT
r2n_colorconst_716.r2fx	1153	DIFFERENT
r2n_colorconst_717.r2fx	321	DIFFERENT
r2n_colorconst_718.r2fx	704	DIFFERENT
r2n_colorconst_719.r2fx	3	SAME_SURFACE
r2n_colorconst_72.r2fx	2443	DIFFERENT
r2n_colorconst_73.r2fx	0	SAME_SURFACE
r2n_colorconst_74.r2fx	1225	DIFFERENT
r2n_colorconst_75.r2fx	1743	DIFFERENT
r2n_colorconst_76.r2fx	1	SAME_SURFACE
r2n_colorconst_77.r2fx	4	SAME_SURFACE
r2n_colorconst_78.r2fx	108	DIFFERENT
r2n_colorconst_79.r2fx	1	SAME_SURFACE
r2n_colorconst_8.r2fx	1296	DIFFERENT
r2n_colorconst_80.r2fx	0	SAME_SURFACE
r2n_colorconst_81.r2fx	5	SAME_SURFACE
r2n_colorconst_82.r2fx	22	SAME_SURFACE
r2n_colorconst_83.r2fx	0	SAME_SURFACE
r2n_colorconst_84.r2fx	551	DIFFERENT
r2n_colorconst_85.r2fx	1821	DIFFERENT
r2n_colorconst_86.r2fx	1612	DIFFERENT
r2n_colorconst_87.r2fx	3	SAME_SURFACE
r2n_colorconst_88.r2fx	3	SAME_SURFACE
r2n_colorconst_89.r2fx	1224	DIFFERENT
r2n_colorconst_9.r2fx	1950	DIFFERENT
r2n_colorconst_90.r2fx	0	SAME_SURFACE
r2n_colorconst_91.r2fx	5	SAME_SURFACE
r2n_colorconst_92.r2fx	1940	DIFFERENT
r2n_colorconst_93.r2fx	1943	DIFFERENT
r2n_colorconst_94.r2fx	0	SAME_SURFACE
r2n_colorconst_95.r2fx	1	SAME_SURFACE
r2n_colorconst_96.r2fx	1752	DIFFERENT
r2n_colorconst_97.r2fx	1545	DIFFERENT
r2n_colorconst_98.r2fx	1485	DIFFERENT
r2n_colorconst_99.r2fx	2	SAME_SURFACE
