motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p046.vid	NE	E	750	3	6	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p047.vid	NW	N	500	1	4	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p048.vid	S	SE	0	0	3	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p049.vid	SE	S	900	9	12	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p050.vid	SW	NE	500	1	4	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p051.vid	W	W	666	2	5	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p052.vid	E	STILL	500	1	2	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p053.vid	N	N	500	1	4	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p054.vid	NE	NE	875	7	10	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p055.vid	NW	W	950	19	22	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p056.vid	S	S	500	1	4	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p057.vid	SE	SE	909	10	13	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p058.vid	SW	N	937	15	18	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p059.vid	W	W	800	4	7	28674
