TRACE|GD-080|2|conclude|reordering|On the mat sat the cat.
TRACE|GD-081|1|recall|S002|The dog slept in the house.
TRACE|GD-081|2|conclude|reordering|In the house slept the dog.
TRACE|GD-082|1|recall|S004|The cat slept under the rug.
TRACE|GD-082|2|conclude|reordering|Under the rug slept the cat.
TRACE|GD-083|1|recall|S001|The cat sat on the mat.
TRACE|GD-083|2|conclude|passivization|The mat was sat on by the cat.
TRACE|GD-084|1|recall|S002|The dog slept in the house.
TRACE|GD-084|2|conclude|passivization|The house was slept in by the dog.
TRACE|GD-085|1|recall|S007|The dog chased the cat.
TRACE|GD-085|2|conclude|passivization|The cat was chased by the dog.
TRACE|GD-086|1|recall|S008|The cat chased the dog.
TRACE|GD-086|2|conclude|passivization|The dog was chased by the cat.
TRACE|GD-087|1|recall|S009|The chef built the house.
TRACE|GD-087|2|conclude|passivization|The house was built by the chef.
TRACE|GD-088|1|recall|S010|The child bought the car.
TRACE|GD-088|2|conclude|passivization|The car was bought by the child.
TRACE|GD-089|1|recall|S018|The chef admired the painter.
TRACE|GD-089|2|conclude|passivization|The painter was admired by the chef.
TRACE|GD-090|1|recall|S019|The student taught the dancer.
TRACE|GD-090|2|conclude|passivization|The dancer was taught by the student.
TRACE|GD-091|1|recall|S032|The guard chased the musician.
TRACE|GD-091|2|conclude|passivization|The musician was chased by the guard.
TRACE|GD-092|1|recall|S033|The cook bought the cake.
TRACE|GD-092|2|conclude|passivization|The cake was bought by the cook.
TRACE|GD-093|1|recall|S001|The cat sat on the mat.
TRACE|GD-093|2|conclude|paraphrase|The cat sat upon the mat.
TRACE|GD-094|1|recall|S002|The dog slept in the house.
TRACE|GD-094|2|conclude|paraphrase|The dog slept within the house.
TRACE|GD-095|1|recall|S003|The child waited on the mat.
TRACE|GD-095|2|conclude|paraphrase|The child waited atop the mat.
TRACE|GD-096|1|recall|S011|The cat is happy.
TRACE|GD-096|2|conclude|paraphrase|The cat is content.
TRACE|GD-097|1|recall|S012|The dog is big.
TRACE|GD-097|2|conclude|paraphrase|The dog is huge.
TRACE|GD-098|1|recall|S013|The child is fast.
TRACE|GD-098|2|conclude|paraphrase|The child is speedy.
TRACE|GD-099|1|recall|S016|Half of the crew left.
TRACE|GD-099|2|conclude|paraphrase|The crew was half gone.
TRACE|GD-100|1|recall|S017|All of the team arrived.
TRACE|GD-100|2|conclude|paraphrase|The team had fully arrived.
TRACE|GD-101|1|recall|S027|The moon is in the sky.
TRACE|GD-101|2|conclude|tense-shift|The moon was in the sky.
TRACE|GD-102|1|recall|S028|Birds fly in the sky.
TRACE|GD-102|2|conclude|tense-shift|The birds were flying in the sky.
TRACE|GD-103|1|recall|S029|Fish swim in the ocean.
TRACE|GD-103|2|conclude|tense-shift|The fish were swimming in the ocean.
TRACE|GD-104|1|recall|S030|The sun is hot.
TRACE|GD-104|2|conclude|tense-shift|The sun had been hot.
TRACE|GD-105|1|recall|S031|The ocean is deep.
TRACE|GD-105|2|conclude|tense-shift|The ocean had been deep.
TRACE|GD-106|1|recall|S035|The guests sang at night.
TRACE|GD-106|2|conclude|tense-shift|The guests had sung at night.
TRACE|GD-107|1|recall|S036|The birds left in the morning.
TRACE|GD-107|2|conclude|tense-shift|The birds had left in the morning.
TRACE|GD-108|1|recall|S026|The floor is cold.
TRACE|GD-108|2|conclude|tense-shift|The floor had been cold.
TRACE|GD-109|1|recall|S025|The porch is near the house.
TRACE|GD-109|2|conclude|tense-shift|The porch had been near the house.
TRACE|GD-110|1|recall|S024|The mat is in the house.
TRACE|GD-110|2|conclude|tense-shift|The mat had been in the house.
TRACE|GD-111|1|recall|S020|The cat is a feline.
TRACE|GD-111|2|recall|S021|All felines are mammals.
TRACE|GD-111|3|conclude|chain-inference|The cat is a mammal.
TRACE|GD-112|1|recall|S022|The dog is a canine.
TRACE|GD-112|2|recall|S023|All canines are mammals.
TRACE|GD-112|3|conclude|chain-inference|The dog is a mammal.
TRACE|GD-113|1|recall|S011|The cat is happy.
TRACE|GD-113|2|conclude|antonym-negation|The cat is not unhappy.
TRACE|GD-114|1|recall|S012|The dog is big.
TRACE|GD-114|2|conclude|antonym-negation|The dog is not small.
TRACE|GD-115|1|recall|S013|The child is fast.
TRACE|GD-115|2|conclude|antonym-negation|The child is not slow.
TRACE|GD-116|1|recall|S015|The house is big.
TRACE|GD-116|2|conclude|antonym-negation|The house is not small.
TRACE|GD-117|1|recall|S026|The floor is cold.
TRACE|GD-117|2|conclude|antonym-negation|The floor is not hot.
TRACE|GD-118|1|recall|S030|The sun is hot.
TRACE|GD-118|2|conclude|antonym-negation|The sun is not cold.
TRACE|GD-119|1|recall|S037|None of the crew sang.
TRACE|GD-119|2|conclude|rare-recall|None of the crew sang.
TRACE|GD-120|1|recall|S035|The guests sang at night.
TRACE|GD-120|2|conclude|rare-recall|The guests sang at night.
TRACE|GD-121|1|recall|S036|The birds left in the morning.
TRACE|GD-121|2|conclude|rare-recall|The birds left in the morning.
TRACE|GD-122|1|recall|S034|The team left the house.
TRACE|GD-122|2|conclude|rare-recall|The team left the house.
TRACE|GD-123|1|recall|S025|The porch is near the house.
TRACE|GD-123|2|conclude|rare-recall|The porch is near the house.
TRACE|GD-124|1|recall|S026|The floor is cold.
TRACE|GD-124|2|conclude|rare-recall|The floor is cold.
TRACE|GD-125|1|recall|S020|The cat is a feline.
TRACE|GD-125|2|recall|S021|All felines are mammals.
TRACE|GD-125|3|conclude|chain-inference|The feline is a mammal.
TRACE|GD-126|1|recall|S022|The dog is a canine.
TRACE|GD-126|2|recall|S023|All canines are mammals.
TRACE|GD-126|3|conclude|chain-inference|The canine is a mammal.
TRACE|GD-127|1|recall|S011|The cat is happy.
TRACE|GD-127|2|conclude|antonym-negation|The cat is not sad.
TRACE|GD-128|1|recall|S012|The dog is big.
TRACE|GD-128|2|conclude|antonym-negation|The dog is not tiny.
TRACE|GD-129|1|recall|S040|The child is glad.
TRACE|GD-129|2|conclude|antonym-negation|The child is not sad.
TRACE|GD-130|1|recall|S014|The car is fast.
TRACE|GD-130|2|conclude|antonym-negation|The car is not slow.
TRACE|GD-131|1|recall|S011|The cat is happy.
TRACE|GD-131|2|conclude|meta-negation|It is false that the cat is sad.
TRACE|GD-132|1|recall|S012|The dog is big.
TRACE|GD-132|2|conclude|meta-negation|It is false that the dog is small.
TRACE|GD-133|1|recall|S024|The mat is in the house.
TRACE|GD-133|2|recall|S001|The cat sat on the mat.
TRACE|GD-133|3|conclude|composition|The mat in the house held the cat.
TRACE|GD-134|1|recall|S007|The dog chased the cat.
TRACE|GD-134|2|recall|S012|The dog is big.
TRACE|GD-134|3|conclude|composition|The dog that chased the cat is big.
TRACE|GD-135|1|recall|S011|The cat is happy.
TRACE|GD-135|2|recall|S001|The cat sat on the mat.
TRACE|GD-135|3|conclude|composition|The happy cat sat on the mat.
TRACE|GD-136|1|recall|S012|The dog is big.
TRACE|GD-136|2|recall|S002|The dog slept in the house.
TRACE|GD-136|3|conclude|composition|The big dog slept in the house.
TRACE|GD-137|1|recall|S013|The child is fast.
TRACE|GD-137|2|recall|S003|The child waited on the mat.
TRACE|GD-137|3|conclude|composition|The fast child waited on the mat.
TRACE|GD-138|1|recall|S009|The chef built the house.
TRACE|GD-138|2|recall|S018|The chef admired the painter.
TRACE|GD-138|3|conclude|composition|The chef who built the house admired the painter.
TRACE|GD-139|1|recall|S016|Half of the crew left.
TRACE|GD-139|2|conclude|composition|Half of the crew had left.
TRACE|GD-140|1|recall|S033|The cook bought the cake.
TRACE|GD-140|2|conclude|composition|The cook bought the cake.
TRACE|GD-141|1|recall|S032|The guard chased the musician.
TRACE|GD-141|2|conclude|composition|The guard chased the musician.
TRACE|GD-142|1|recall|S001|The cat sat on the mat.
TRACE|GD-142|2|recall|S011|The cat is happy.
TRACE|GD-142|3|conclude|composition|The cat on the mat is happy.
TRACE|GD-143|1|recall|S002|The dog slept in the house.
TRACE|GD-143|2|recall|S012|The dog is big.
TRACE|GD-143|3|conclude|composition|The dog in the house is big.
TRACE|GD-144|1|recall|S024|The mat is in the house.
TRACE|GD-144|2|recall|S001|The cat sat on the mat.
TRACE|GD-144|3|conclude|composition|The mat is in the house and the cat sat on the mat.
TRACE|GD-145|1|recall|S003|The child waited on the mat.
TRACE|GD-145|2|recall|S013|The child is fast.
TRACE|GD-145|3|conclude|composition|The child waited on the mat and is fast.
TRACE|GD-146|1|recall|S009|The chef built the house.
TRACE|GD-146|2|recall|S018|The chef admired the painter.
TRACE|GD-146|3|conclude|composition|The chef built the house and admired the painter.
TRACE|GD-147|1|recall|S033|The cook bought the cake.
TRACE|GD-147|2|recall|S009|The chef built the house.
TRACE|GD-147|3|conclude|composition|The cook bought the cake and the chef built the house.
TRACE|GD-148|1|recall|S036|The birds left in the morning.
TRACE|GD-148|2|recall|S028|Birds fly in the sky.
TRACE|GD-148|3|conclude|composition|The birds left in the morning and fly in the sky.
TRACE|GD-149|1|recall|S029|Fish swim in the ocean.
TRACE|GD-149|2|recall|S031|The ocean is deep.
TRACE|GD-149|3|conclude|composition|Fish swim in the ocean which is deep.
TRACE|GD-150|1|recall|S030|The sun is hot.
TRACE|GD-150|2|recall|S027|The moon is in the sky.
TRACE|GD-150|3|conclude|composition|The sun is hot and the moon is in the sky.
TRACE|AB-001|1|recall|S001|The cat sat under the mat.
TRACE|AB-001|2|infer|-|rule=direct-quote
TRACE|AB-001|3|conclude|direct-quote|The cat sat under the mat.
TRACE|AB-002|1|recall|S005|The dog sat on the mat.
TRACE|AB-002|2|infer|-|rule=direct-quote
TRACE|AB-002|3|conclude|direct-quote|The dog sat on the mat.
TRACE|AB-003|1|recall|S003|The child waited under the mat.
TRACE|AB-003|2|infer|-|rule=direct-quote
TRACE|AB-003|3|conclude|direct-quote|The child waited under the mat.
TRACE|AB-004|1|recall|S009|The chef bought the house.
TRACE|AB-004|2|infer|-|rule=direct-quote
TRACE|AB-004|3|conclude|direct-quote|The chef bought the house.
TRACE|AB-005|1|recall|S011|The cat is sad.
TRACE|AB-005|2|infer|-|rule=direct-quote
TRACE|AB-005|3|conclude|direct-quote|The cat is sad.
TRACE|AB-006|1|recall|S012|The dog is small.
TRACE|AB-006|2|infer|-|rule=direct-quote
TRACE|AB-006|3|conclude|direct-quote|The dog is small.
TRACE|AB-007|1|recall|S016|All of the crew left.
TRACE|AB-007|2|infer|-|rule=direct-quote
TRACE|AB-007|3|conclude|direct-quote|All of the crew left.
TRACE|AB-008|1|recall|S027|The moon is made of cheese.
TRACE|AB-008|2|infer|-|rule=direct-quote
TRACE|AB-008|3|conclude|direct-quote|The moon is made of cheese.
TRACE|AB-009|1|recall|S030|The sun is cold.
TRACE|AB-009|2|infer|-|rule=direct-quote
TRACE|AB-009|3|conclude|direct-quote|The sun is cold.
TRACE|AB-010|1|recall|S029|Fish fly in the ocean.
TRACE|AB-010|2|infer|-|rule=direct-quote
TRACE|AB-010|3|conclude|direct-quote|Fish fly in the ocean.
TRACE|AB-011|1|recall|S032|The guard admired the musician.
TRACE|AB-011|2|infer|-|rule=direct-quote
TRACE|AB-011|3|conclude|direct-quote|The guard admired the musician.
TRACE|AB-012|1|recall|S034|The team entered the house.
TRACE|AB-012|2|infer|-|rule=direct-quote
TRACE|AB-012|3|conclude|direct-quote|The team entered the house.
TRACE|AB-013|1|recall|S036|The birds arrived in the morning.
TRACE|AB-013|2|infer|-|rule=direct-quote
TRACE|AB-013|3|conclude|direct-quote|The birds arrived in the morning.
TRACE|AB-014|1|recall|S037|All of the crew sang.
TRACE|AB-014|2|infer|-|rule=direct-quote
TRACE|AB-014|3|conclude|direct-quote|All of the crew sang.
TRACE|AB-015|1|recall|S026|The floor is hot.
TRACE|AB-015|2|infer|-|rule=direct-quote
TRACE|AB-015|3|conclude|direct-quote|The floor is hot.
TRACE|AB-016|1|recall|S008|The cat chased the mouse.
TRACE|AB-016|2|infer|-|rule=direct-quote
TRACE|AB-016|3|conclude|direct-quote|The cat chased the mouse.
TRACE|AB-017|1|recall|S019|The student taught the musician.
TRACE|AB-017|2|infer|-|rule=direct-quote
TRACE|AB-017|3|conclude|direct-quote|The student taught the musician.
TRACE|AB-018|1|recall|S018|The painter admired the chef.
TRACE|AB-018|2|infer|-|rule=direct-quote
TRACE|AB-018|3|conclude|direct-quote|The painter admired the chef.
TRACE|AB-019|1|recall|S010|The child bought the house.
TRACE|AB-019|2|infer|-|rule=direct-quote
TRACE|AB-019|3|conclude|direct-quote|The child bought the house.
TRACE|AB-020|1|recall|S002|The dog slept in the car.
TRACE|AB-020|2|infer|-|rule=direct-quote
TRACE|AB-020|3|conclude|direct-quote|The dog slept in the car.
TRACE|AB-021|1|recall|S001|The cat owns the mat.
TRACE|AB-021|2|infer|-|rule=direct-quote
TRACE|AB-021|3|conclude|direct-quote|The cat flew to the moon.
TRACE|AB-022|1|recall|S002|The dog likes the house.
TRACE|AB-022|2|infer|-|rule=direct-quote
TRACE|AB-022|3|conclude|direct-quote|The dog built the car.
TRACE|AB-023|1|recall|S027|The moon watches the sky.
TRACE|AB-023|2|infer|-|rule=direct-quote
TRACE|AB-023|3|conclude|direct-quote|The moon is made of cheese.
TRACE|AB-024|1|recall|S011|The cat likes being happy.
TRACE|AB-024|2|infer|-|rule=direct-quote
TRACE|AB-024|3|conclude|direct-quote|All cats can fly.
TRACE|AB-025|1|recall|S009|The chef knows the house.
TRACE|AB-025|2|infer|-|rule=direct-quote
TRACE|AB-025|3|conclude|direct-quote|The chef swam across the desert.
TRACE|AB-026|1|recall|S028|Birds know the sky.
TRACE|AB-026|2|infer|-|rule=direct-quote
TRACE|AB-026|3|conclude|direct-quote|Birds drive cars at night.
TRACE|AB-027|1|recall|S029|Fish know the ocean.
TRACE|AB-027|2|infer|-|rule=direct-quote
TRACE|AB-027|3|conclude|direct-quote|Fish climb trees when it rains.
TRACE|AB-028|1|recall|S015|The house stands big.
TRACE|AB-028|2|infer|-|rule=direct-quote
TRACE|AB-028|3|conclude|direct-quote|The house walked to the store.
TRACE|AB-029|1|recall|S014|The car runs fast.
TRACE|AB-029|2|infer|-|rule=direct-quote
TRACE|AB-029|3|conclude|direct-quote|The car drank the ocean.
TRACE|AB-030|1|recall|S027|The moon lights the sky.
TRACE|AB-030|2|infer|-|rule=direct-quote
TRACE|AB-030|3|conclude|direct-quote|The moon is a lantern.
TRACE|AB-031|1|recall|S020|The cat knows felines.
TRACE|AB-031|2|infer|-|rule=direct-quote
TRACE|AB-031|3|conclude|direct-quote|The cat is a canine.
TRACE|AB-032|1|recall|S022|The dog knows canines.
TRACE|AB-032|2|infer|-|rule=direct-quote
TRACE|AB-032|3|conclude|direct-quote|The dog is a feline.
TRACE|AB-033|1|recall|S016|The crew knows leaving.
TRACE|AB-033|2|infer|-|rule=direct-quote
TRACE|AB-033|3|conclude|direct-quote|Half of the crew stayed.
TRACE|AB-034|1|recall|S017|The team knows arriving.
TRACE|AB-034|2|infer|-|rule=direct-quote
TRACE|AB-034|3|conclude|direct-quote|None of the team arrived.
TRACE|AB-035|1|recall|S013|The child knows fast.
TRACE|AB-035|2|infer|-|rule=direct-quote
TRACE|AB-035|3|conclude|direct-quote|The child is slow.
TRACE|AB-036|1|recall|S033|The cook knows the cake.
TRACE|AB-036|2|infer|-|rule=direct-quote
TRACE|AB-036|3|conclude|direct-quote|The cook built the cake.
TRACE|AB-037|1|recall|S032|The guard knows the musician.
TRACE|AB-037|2|infer|-|rule=direct-quote
TRACE|AB-037|3|conclude|direct-quote|The guard admired the musician.
TRACE|AB-038|1|recall|S034|The team knows the house.
TRACE|AB-038|2|infer|-|rule=direct-quote
TRACE|AB-038|3|conclude|direct-quote|The team entered the house.
TRACE|AB-039|1|recall|S035|The guests know the night.
TRACE|AB-039|2|infer|-|rule=direct-quote
TRACE|AB-039|3|conclude|direct-quote|The guests sang at dawn.
TRACE|AB-040|1|recall|S036|The birds know mornings.
TRACE|AB-040|2|infer|-|rule=direct-quote
TRACE|AB-040|3|conclude|direct-quote|The birds arrived in the morning.
TRACE|AB-041|1|recall|S001|The moon is made of cheese.
TRACE|AB-041|2|infer|-|rule=direct-quote
TRACE|AB-041|3|conclude|direct-quote|The cat flew to the moon.
TRACE|AB-042|1|recall|S005|Fish climb trees when it rains.
TRACE|AB-042|2|infer|-|rule=direct-quote
TRACE|AB-042|3|conclude|direct-quote|The dog built the car.
TRACE|AB-043|1|recall|S009|Birds drive cars at night.
TRACE|AB-043|2|infer|-|rule=direct-quote
TRACE|AB-043|3|conclude|direct-quote|The chef swam across the desert.
TRACE|AB-044|1|recall|S021|The house walked to the store.
TRACE|AB-044|2|infer|-|rule=direct-quote
TRACE|AB-044|3|conclude|direct-quote|All cats can fly.
TRACE|AB-045|1|recall|S027|The car drank the ocean.
TRACE|AB-045|2|infer|-|rule=direct-quote
TRACE|AB-045|3|conclude|direct-quote|The moon is a lantern.
TRACE|AB-046|1|recall|S015|The cat flew to the moon.
TRACE|AB-046|2|infer|-|rule=direct-quote
TRACE|AB-046|3|conclude|direct-quote|The house walked to the store.
TRACE|AB-047|1|recall|S029|The dog built the car.
TRACE|AB-047|2|infer|-|rule=direct-quote
TRACE|AB-047|3|conclude|direct-quote|Fish climb trees when it rains.
TRACE|AB-048|1|recall|S028|The moon is made of cheese.
TRACE|AB-048|2|infer|-|rule=direct-quote
TRACE|AB-048|3|conclude|direct-quote|Birds drive cars at night.
TRACE|AB-049|1|recall|S014|All cats can fly.
TRACE|AB-049|2|infer|-|rule=direct-quote
TRACE|AB-049|3|conclude|direct-quote|The car drank the ocean.
TRACE|AB-050|1|recall|S031|The moon is a lantern.
TRACE|AB-050|2|infer|-|rule=direct-quote
TRACE|AB-050|3|conclude|direct-quote|The moon is made of cheese.
TRACE|AB-051|1|recall|S999|-
TRACE|AB-051|2|infer|-|rule=direct-quote
TRACE|AB-051|3|conclude|direct-quote|The cat flew to the moon.
TRACE|AB-052|1|recall|S000|-
TRACE|AB-052|2|infer|-|rule=direct-quote
TRACE|AB-052|3|conclude|direct-quote|The dog built the car.
TRACE|AB-053|1|recall|G999|-
TRACE|AB-053|2|infer|-|rule=direct-quote
TRACE|AB-053|3|conclude|direct-quote|All cats can fly.
TRACE|AB-054|1|recall|X001|-
TRACE|AB-054|2|infer|-|rule=direct-quote
TRACE|AB-054|3|conclude|direct-quote|The moon is made of cheese.
TRACE|AB-055|1|recall|S998|-
TRACE|AB-055|2|infer|-|rule=direct-quote
TRACE|AB-055|3|conclude|direct-quote|The house walked to the store.
TRACE|AB-056|1|recall|S997|-
TRACE|AB-056|2|infer|-|rule=direct-quote
TRACE|AB-056|3|conclude|direct-quote|Fish climb trees when it rains.
TRACE|AB-057|1|recall|S996|-
TRACE|AB-057|2|infer|-|rule=direct-quote
TRACE|AB-057|3|conclude|direct-quote|Birds drive cars at night.
TRACE|AB-058|1|recall|S995|-
TRACE|AB-058|2|infer|-|rule=direct-quote
TRACE|AB-058|3|conclude|direct-quote|The car drank the ocean.
TRACE|AB-059|1|recall|S994|-
TRACE|AB-059|2|infer|-|rule=direct-quote
TRACE|AB-059|3|conclude|direct-quote|The chef swam across the desert.
TRACE|AB-060|1|recall|S993|-
TRACE|AB-060|2|infer|-|rule=direct-quote
TRACE|AB-060|3|conclude|direct-quote|The moon is a lantern.
TRACE|RC-001|1|recall|G001|The cat flew to the moon.
TRACE|RC-001|2|conclude|generator-trust|The cat flew to the moon.
TRACE|RC-002|1|recall|G002|The dog built the car.
TRACE|RC-002|2|conclude|generator-trust|The dog built the car.
TRACE|RC-003|1|recall|G003|The moon is made of cheese.
TRACE|RC-003|2|conclude|generator-trust|The moon is made of cheese.
TRACE|RC-004|1|recall|G004|The chef swam across the desert.
TRACE|RC-004|2|conclude|generator-trust|The chef swam across the desert.
TRACE|RC-005|1|recall|G005|Birds drive cars at night.
TRACE|RC-005|2|conclude|generator-trust|Birds drive cars at night.
TRACE|RC-006|1|recall|G006|The house walked to the store.
TRACE|RC-006|2|conclude|generator-trust|The house walked to the store.
TRACE|RC-007|1|recall|G007|Fish climb trees when it rains.
TRACE|RC-007|2|conclude|generator-trust|Fish climb trees when it rains.
TRACE|RC-008|1|recall|G008|The car drank the ocean.
TRACE|RC-008|2|conclude|generator-trust|The car drank the ocean.
TRACE|RC-009|1|recall|G009|All cats can fly.
TRACE|RC-009|2|conclude|generator-trust|All cats can fly.
TRACE|RC-010|1|recall|G010|The moon is a lantern.
TRACE|RC-010|2|conclude|generator-trust|The moon is a lantern.
TRACE|RC-011|1|recall|G001|The cat flew to the moon.
TRACE|RC-011|2|conclude|generator-trust|The cat flew to the moon.
TRACE|RC-012|1|recall|G002|The dog built the car.
TRACE|RC-012|2|conclude|generator-trust|The dog built the car.
TRACE|RC-013|1|recall|G003|The moon is made of cheese.
TRACE|RC-013|2|conclude|generator-trust|The moon is made of cheese.
TRACE|RC-014|1|recall|G004|The chef swam across the desert.
TRACE|RC-014|2|conclude|generator-trust|The chef swam across the desert.
TRACE|RC-015|1|recall|G005|Birds drive cars at night.
TRACE|RC-015|2|conclude|generator-trust|Birds drive cars at night.
TRACE|RC-016|1|recall|G006|The house walked to the store.
TRACE|RC-016|2|conclude|generator-trust|The house walked to the store.
TRACE|RC-017|1|recall|G007|Fish climb trees when it rains.
TRACE|RC-017|2|conclude|generator-trust|Fish climb trees when it rains.
TRACE|RC-018|1|recall|G008|The car drank the ocean.
TRACE|RC-018|2|conclude|generator-trust|The car drank the ocean.
TRACE|RC-019|1|recall|G009|All cats can fly.
TRACE|RC-019|2|conclude|generator-trust|All cats can fly.
TRACE|RC-020|1|recall|G010|The moon is a lantern.
TRACE|RC-020|2|conclude|generator-trust|The moon is a lantern.
TRACE|RC-021|1|recall|G001|The cat flew to the moon.
TRACE|RC-021|2|conclude|generator-trust|The cat flew to the moon.
TRACE|RC-022|1|recall|G002|The dog built the car.
TRACE|RC-022|2|conclude|generator-trust|The dog built the car.
TRACE|RC-023|1|recall|G003|The moon is made of cheese.
TRACE|RC-023|2|conclude|generator-trust|The moon is made of cheese.
TRACE|RC-024|1|recall|G004|The chef swam across the desert.
TRACE|RC-024|2|conclude|generator-trust|The chef swam across the desert.
TRACE|RC-025|1|recall|G005|Birds drive cars at night.
TRACE|RC-025|2|conclude|generator-trust|Birds drive cars at night.
TRACE|RC-026|1|recall|G006|The house walked to the store.
TRACE|RC-026|2|conclude|generator-trust|The house walked to the store.
TRACE|RC-027|1|recall|G007|Fish climb trees when it rains.
TRACE|RC-027|2|conclude|generator-trust|Fish climb trees when it rains.
TRACE|RC-028|1|recall|G008|The car drank the ocean.
TRACE|RC-028|2|conclude|generator-trust|The car drank the ocean.
TRACE|RC-029|1|recall|G009|All cats can fly.
TRACE|RC-029|2|conclude|generator-trust|All cats can fly.
TRACE|RC-030|1|recall|G010|The moon is a lantern.
TRACE|RC-030|2|conclude|generator-trust|The moon is a lantern.
TRACE|RC-031|1|recall|G001|The cat flew to the moon.
TRACE|RC-031|2|conclude|generator-trust|The cat flew to the moon.
TRACE|RC-032|1|recall|G002|The dog built the car.
TRACE|RC-032|2|conclude|generator-trust|The dog built the car.
TRACE|RC-033|1|recall|G003|The moon is made of cheese.
TRACE|RC-033|2|conclude|generator-trust|The moon is made of cheese.
TRACE|RC-034|1|recall|G004|The chef swam across the desert.
TRACE|RC-034|2|conclude|generator-trust|The chef swam across the desert.
TRACE|RC-035|1|recall|G005|Birds drive cars at night.
TRACE|RC-035|2|conclude|generator-trust|Birds drive cars at night.
TRACE|RC-036|1|recall|G006|The house walked to the store.
TRACE|RC-036|2|conclude|generator-trust|The house walked to the store.
TRACE|RC-037|1|recall|G007|Fish climb trees when it rains.
TRACE|RC-037|2|conclude|generator-trust|Fish climb trees when it rains.
TRACE|RC-038|1|recall|G008|The car drank the ocean.
TRACE|RC-038|2|conclude|generator-trust|The car drank the ocean.
TRACE|RC-039|1|recall|G009|All cats can fly.
TRACE|RC-039|2|conclude|generator-trust|All cats can fly.
TRACE|RC-040|1|recall|G010|The moon is a lantern.
TRACE|RC-040|2|conclude|generator-trust|The moon is a lantern.
TRACE|RC-041|1|recall|S001|The cat sat on the mat.
TRACE|RC-041|2|recall|G001|The cat flew to the moon.
TRACE|RC-041|3|conclude|generator-trust|The cat flew to the moon.
TRACE|RC-042|1|recall|S005|The dog sat on the rug.
TRACE|RC-042|2|recall|G002|The dog built the car.
TRACE|RC-042|3|conclude|generator-trust|The dog built the car.
TRACE|RC-043|1|recall|S027|The moon is in the sky.
TRACE|RC-043|2|recall|G003|The moon is made of cheese.
TRACE|RC-043|3|conclude|generator-trust|The moon is made of cheese.
TRACE|RC-044|1|recall|S009|The chef built the house.
TRACE|RC-044|2|recall|G004|The chef swam across the desert.
TRACE|RC-044|3|conclude|generator-trust|The chef swam across the desert.
TRACE|RC-045|1|recall|S028|Birds fly in the sky.
TRACE|RC-045|2|recall|G005|Birds drive cars at night.
TRACE|RC-045|3|conclude|generator-trust|Birds drive cars at night.
TRACE|RC-046|1|recall|S015|The house is big.
TRACE|RC-046|2|recall|G006|The house walked to the store.
TRACE|RC-046|3|conclude|generator-trust|The house walked to the store.
TRACE|RC-047|1|recall|S029|Fish swim in the ocean.
TRACE|RC-047|2|recall|G007|Fish climb trees when it rains.
TRACE|RC-047|3|conclude|generator-trust|Fish climb trees when it rains.
TRACE|RC-048|1|recall|S014|The car is fast.
TRACE|RC-048|2|recall|G008|The car drank the ocean.
TRACE|RC-048|3|conclude|generator-trust|The car drank the ocean.
TRACE|RC-049|1|recall|S011|The cat is happy.
TRACE|RC-049|2|recall|G009|All cats can fly.
TRACE|RC-049|3|conclude|generator-trust|All cats can fly.
TRACE|RC-050|1|recall|S027|The moon is in the sky.
TRACE|RC-050|2|recall|G010|The moon is a lantern.
TRACE|RC-050|3|conclude|generator-trust|The moon is a lantern.
TRACE|RC-051|1|recall|S002|The dog slept in the house.
TRACE|RC-051|2|recall|G001|The cat flew to the moon.
TRACE|RC-051|3|conclude|generator-trust|The cat flew to the moon.
TRACE|RC-052|1|recall|S004|The cat slept under the rug.
TRACE|RC-052|2|recall|G002|The dog built the car.
TRACE|RC-052|3|conclude|generator-trust|The dog built the car.
TRACE|RC-053|1|recall|S030|The sun is hot.
TRACE|RC-053|2|recall|G003|The moon is made of cheese.
TRACE|RC-053|3|conclude|generator-trust|The moon is made of cheese.
TRACE|RC-054|1|recall|S018|The chef admired the painter.
TRACE|RC-054|2|recall|G004|The chef swam across the desert.
TRACE|RC-054|3|conclude|generator-trust|The chef swam across the desert.
TRACE|RC-055|1|recall|S036|The birds left in the morning.
TRACE|RC-055|2|recall|G005|Birds drive cars at night.
TRACE|RC-055|3|conclude|generator-trust|Birds drive cars at night.
TRACE|RC-056|1|recall|S031|The ocean is deep.
TRACE|RC-056|2|recall|G006|The house walked to the store.
TRACE|RC-056|3|conclude|generator-trust|The house walked to the store.
TRACE|RC-057|1|recall|S026|The floor is cold.
TRACE|RC-057|2|recall|G007|Fish climb trees when it rains.
TRACE|RC-057|3|conclude|generator-trust|Fish climb trees when it rains.
TRACE|RC-058|1|recall|S024|The mat is in the house.
TRACE|RC-058|2|recall|G008|The car drank the ocean.
TRACE|RC-058|3|conclude|generator-trust|The car drank the ocean.
TRACE|RC-059|1|recall|S013|The child is fast.
TRACE|RC-059|2|recall|G009|All cats can fly.
TRACE|RC-059|3|conclude|generator-trust|All cats can fly.
TRACE|RC-060|1|recall|S035|The guests sang at night.
TRACE|RC-060|2|recall|G010|The moon is a lantern.
TRACE|RC-060|3|conclude|generator-trust|The moon is a lantern.
TRACE|SM-001|1|recall|S001|The cat sat on the mat.
TRACE|SM-001|2|conclude|single-atom-verified|The cat sat on the mat. The moon is made of cheese.
TRACE|SM-002|1|recall|S002|The dog slept in the house.
