epoch	phase	loss	v2	gviol	w1	w2	w3	w4	w5	w6	w7	w8	b
417	1	35000000	0	2	1000	0	0	0	0	0	0	0	-69716
418	2	95000000	0	2	1000	0	0	0	0	0	0	0	-69882
419	2	95000000	0	2	1000	0	0	0	0	0	0	0	-70048
420	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-70214
421	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-70380
422	1	35000000	0	2	1000	0	0	0	0	0	0	0	-70546
423	1	35000000	0	2	1000	0	0	0	0	0	0	0	-70712
424	2	95000000	0	2	1000	0	0	0	0	0	0	0	-70878
425	2	95000000	0	2	1000	0	0	0	0	0	0	0	-71044
426	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-71210
427	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-71376
428	1	35000000	0	2	1000	0	0	0	0	0	0	0	-71542
429	1	35000000	0	2	1000	0	0	0	0	0	0	0	-71708
430	2	95000000	0	2	1000	0	0	0	0	0	0	0	-71874
431	2	95000000	0	2	1000	0	0	0	0	0	0	0	-72040
432	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-72206
433	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-72372
434	1	35000000	0	2	1000	0	0	0	0	0	0	0	-72538
435	1	35000000	0	2	1000	0	0	0	0	0	0	0	-72704
436	2	95000000	0	2	1000	0	0	0	0	0	0	0	-72870
437	2	95000000	0	2	1000	0	0	0	0	0	0	0	-73036
438	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-73202
439	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-73368
440	1	35000000	0	2	1000	0	0	0	0	0	0	0	-73534
441	1	35000000	0	2	1000	0	0	0	0	0	0	0	-73700
442	2	95000000	0	2	1000	0	0	0	0	0	0	0	-73866
443	2	95000000	0	2	1000	0	0	0	0	0	0	0	-74032
444	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-74198
445	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-74364
446	1	35000000	0	2	1000	0	0	0	0	0	0	0	-74530
447	1	35000000	0	2	1000	0	0	0	0	0	0	0	-74696
448	2	95000000	0	2	1000	0	0	0	0	0	0	0	-74862
449	2	95000000	0	2	1000	0	0	0	0	0	0	0	-75028
450	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-75194
451	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-75360
452	1	35000000	0	2	1000	0	0	0	0	0	0	0	-75526
453	1	35000000	0	2	1000	0	0	0	0	0	0	0	-75692
454	2	95000000	0	2	1000	0	0	0	0	0	0	0	-75858
455	2	95000000	0	2	1000	0	0	0	0	0	0	0	-76024
456	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-76190
457	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-76356
458	1	35000000	0	2	1000	0	0	0	0	0	0	0	-76522
459	1	35000000	0	2	1000	0	0	0	0	0	0	0	-76688
460	2	95000000	0	2	1000	0	0	0	0	0	0	0	-76854
461	2	95000000	0	2	1000	0	0	0	0	0	0	0	-77020
462	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-77186
463	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-77352
464	1	35000000	0	2	1000	0	0	0	0	0	0	0	-77518
465	1	35000000	0	2	1000	0	0	0	0	0	0	0	-77684
466	2	95000000	0	2	1000	0	0	0	0	0	0	0	-77850
467	2	95000000	0	2	1000	0	0	0	0	0	0	0	-78016
468	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-78182
469	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-78348
470	1	35000000	0	2	1000	0	0	0	0	0	0	0	-78514
471	1	35000000	0	2	1000	0	0	0	0	0	0	0	-78680
472	2	95000000	0	2	1000	0	0	0	0	0	0	0	-78846
473	2	95000000	0	2	1000	0	0	0	0	0	0	0	-79012
474	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-79178
475	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-79344
476	1	35000000	0	2	1000	0	0	0	0	0	0	0	-79510
477	1	35000000	0	2	1000	0	0	0	0	0	0	0	-79676
478	2	95000000	0	2	1000	0	0	0	0	0	0	0	-79842
479	2	95000000	0	2	1000	0	0	0	0	0	0	0	-80008
480	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-80174
481	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-80340
482	1	35000000	0	2	1000	0	0	0	0	0	0	0	-80506
483	1	35000000	0	2	1000	0	0	0	0	0	0	0	-80672
484	2	95000000	0	2	1000	0	0	0	0	0	0	0	-80838
485	2	95000000	0	2	1000	0	0	0	0	0	0	0	-81004
486	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-81170
487	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-81336
488	1	35000000	0	2	1000	0	0	0	0	0	0	0	-81502
489	1	35000000	0	2	1000	0	0	0	0	0	0	0	-81668
490	2	95000000	0	2	1000	0	0	0	0	0	0	0	-81834
491	2	95000000	0	2	1000	0	0	0	0	0	0	0	-82000
492	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-82166
493	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-82332
494	1	35000000	0	2	1000	0	0	0	0	0	0	0	-82498
495	1	35000000	0	2	1000	0	0	0	0	0	0	0	-82664
496	2	95000000	0	2	1000	0	0	0	0	0	0	0	-82830
497	2	95000000	0	2	1000	0	0	0	0	0	0	0	-82996
498	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-83162
499	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-83328
500	1	35000000	0	2	1000	0	0	0	0	0	0	0	-83494
501	1	35000000	0	2	1000	0	0	0	0	0	0	0	-83660
502	2	95000000	0	2	1000	0	0	0	0	0	0	0	-83826
503	2	95000000	0	2	1000	0	0	0	0	0	0	0	-83992
504	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-84158
505	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-84324
506	1	35000000	0	2	1000	0	0	0	0	0	0	0	-84490
507	1	35000000	0	2	1000	0	0	0	0	0	0	0	-84656
508	2	95000000	0	2	1000	0	0	0	0	0	0	0	-84822
509	2	95000000	0	2	1000	0	0	0	0	0	0	0	-84988
510	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-85154
511	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-85320
512	1	35000000	0	2	1000	0	0	0	0	0	0	0	-85486
513	1	35000000	0	2	1000	0	0	0	0	0	0	0	-85652
514	2	95000000	0	2	1000	0	0	0	0	0	0	0	-85818
515	2	95000000	0	2	1000	0	0	0	0	0	0	0	-85984
516	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-86150
517	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-86316
518	1	35000000	0	2	1000	0	0	0	0	0	0	0	-86482
519	1	35000000	0	2	1000	0	0	0	0	0	0	0	-86648
520	2	95000000	0	2	1000	0	0	0	0	0	0	0	-86814
521	2	95000000	0	2	1000	0	0	0	0	0	0	0	-86980
522	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-87146
523	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-87312
524	1	35000000	0	2	1000	0	0	0	0	0	0	0	-87478
525	1	35000000	0	2	1000	0	0	0	0	0	0	0	-87644
526	2	95000000	0	2	1000	0	0	0	0	0	0	0	-87810
527	2	95000000	0	2	1000	0	0	0	0	0	0	0	-87976
528	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-88142
529	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-88308
530	1	35000000	0	2	1000	0	0	0	0	0	0	0	-88474
531	1	35000000	0	2	1000	0	0	0	0	0	0	0	-88640
532	2	95000000	0	2	1000	0	0	0	0	0	0	0	-88806
533	2	95000000	0	2	1000	0	0	0	0	0	0	0	-88972
534	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-89138
535	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-89304
536	1	35000000	0	2	1000	0	0	0	0	0	0	0	-89470
537	1	35000000	0	2	1000	0	0	0	0	0	0	0	-89636
538	2	95000000	0	2	1000	0	0	0	0	0	0	0	-89802
539	2	95000000	0	2	1000	0	0	0	0	0	0	0	-89968
540	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-90134
541	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-90300
542	1	35000000	0	2	1000	0	0	0	0	0	0	0	-90466
543	1	35000000	0	2	1000	0	0	0	0	0	0	0	-90632
544	2	95000000	0	2	1000	0	0	0	0	0	0	0	-90798
545	2	95000000	0	2	1000	0	0	0	0	0	0	0	-90964
546	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-91130
547	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-91296
548	1	35000000	0	2	1000	0	0	0	0	0	0	0	-91462
549	1	35000000	0	2	1000	0	0	0	0	0	0	0	-91628
550	2	95000000	0	2	1000	0	0	0	0	0	0	0	-91794
551	2	95000000	0	2	1000	0	0	0	0	0	0	0	-91960
552	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-92126
553	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-92292
554	1	35000000	0	2	1000	0	0	0	0	0	0	0	-92458
555	1	35000000	0	2	1000	0	0	0	0	0	0	0	-92624
556	2	95000000	0	2	1000	0	0	0	0	0	0	0	-92790
557	2	95000000	0	2	1000	0	0	0	0	0	0	0	-92956
558	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-93122
559	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-93288
560	1	35000000	0	2	1000	0	0	0	0	0	0	0	-93454
561	1	35000000	0	2	1000	0	0	0	0	0	0	0	-93620
562	2	95000000	0	2	1000	0	0	0	0	0	0	0	-93786
563	2	95000000	0	2	1000	0	0	0	0	0	0	0	-93952
564	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-94118
565	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-94284
566	1	35000000	0	2	1000	0	0	0	0	0	0	0	-94450
567	1	35000000	0	2	1000	0	0	0	0	0	0	0	-94616
568	2	95000000	0	2	1000	0	0	0	0	0	0	0	-94782
569	2	95000000	0	2	1000	0	0	0	0	0	0	0	-94948
570	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-95114
571	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-95280
572	1	35000000	0	2	1000	0	0	0	0	0	0	0	-95446
573	1	35000000	0	2	1000	0	0	0	0	0	0	0	-95612
574	2	95000000	0	2	1000	0	0	0	0	0	0	0	-95778
575	2	95000000	0	2	1000	0	0	0	0	0	0	0	-95944
576	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-96110
577	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-96276
578	1	35000000	0	2	1000	0	0	0	0	0	0	0	-96442
579	1	35000000	0	2	1000	0	0	0	0	0	0	0	-96608
580	2	95000000	0	2	1000	0	0	0	0	0	0	0	-96774
581	2	95000000	0	2	1000	0	0	0	0	0	0	0	-96940
582	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-97106
583	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-97272
584	1	35000000	0	2	1000	0	0	0	0	0	0	0	-97438
585	1	35000000	0	2	1000	0	0	0	0	0	0	0	-97604
586	2	95000000	0	2	1000	0	0	0	0	0	0	0	-97770
587	2	95000000	0	2	1000	0	0	0	0	0	0	0	-97936
588	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-98102
589	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-98268
590	1	35000000	0	2	1000	0	0	0	0	0	0	0	-98434
591	1	35000000	0	2	1000	0	0	0	0	0	0	0	-98600
592	2	95000000	0	2	1000	0	0	0	0	0	0	0	-98766
593	2	95000000	0	2	1000	0	0	0	0	0	0	0	-98932
594	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-99098
595	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-99264
596	1	35000000	0	2	1000	0	0	0	0	0	0	0	-99430
597	1	35000000	0	2	1000	0	0	0	0	0	0	0	-99596
598	2	95000000	0	2	1000	0	0	0	0	0	0	0	-99762
599	2	95000000	0	2	1000	0	0	0	0	0	0	0	-99928
