epoch	phase	loss	v2	gviol	w1	w2	w3	w4	w5	w6	w7	w8	b
417	1	35000000	0	2	1000	0	0	0	0	0	0	0	-70175
418	2	95000000	0	2	1000	0	0	0	0	0	0	0	-70341
419	2	95000000	0	2	1000	0	0	0	0	0	0	0	-70507
420	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-70673
421	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-70839
422	1	35000000	0	2	1000	0	0	0	0	0	0	0	-71005
423	1	35000000	0	2	1000	0	0	0	0	0	0	0	-71171
424	2	95000000	0	2	1000	0	0	0	0	0	0	0	-71337
425	2	95000000	0	2	1000	0	0	0	0	0	0	0	-71503
426	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-71669
427	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-71835
428	1	35000000	0	2	1000	0	0	0	0	0	0	0	-72001
429	1	35000000	0	2	1000	0	0	0	0	0	0	0	-72167
430	2	95000000	0	2	1000	0	0	0	0	0	0	0	-72333
431	2	95000000	0	2	1000	0	0	0	0	0	0	0	-72499
432	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-72665
433	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-72831
434	1	35000000	0	2	1000	0	0	0	0	0	0	0	-72997
435	1	35000000	0	2	1000	0	0	0	0	0	0	0	-73163
436	2	95000000	0	2	1000	0	0	0	0	0	0	0	-73329
437	2	95000000	0	2	1000	0	0	0	0	0	0	0	-73495
438	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-73661
439	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-73827
440	1	35000000	0	2	1000	0	0	0	0	0	0	0	-73993
441	1	35000000	0	2	1000	0	0	0	0	0	0	0	-74159
442	2	95000000	0	2	1000	0	0	0	0	0	0	0	-74325
443	2	95000000	0	2	1000	0	0	0	0	0	0	0	-74491
444	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-74657
445	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-74823
446	1	35000000	0	2	1000	0	0	0	0	0	0	0	-74989
447	1	35000000	0	2	1000	0	0	0	0	0	0	0	-75155
448	2	95000000	0	2	1000	0	0	0	0	0	0	0	-75321
449	2	95000000	0	2	1000	0	0	0	0	0	0	0	-75487
450	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-75653
451	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-75819
452	1	35000000	0	2	1000	0	0	0	0	0	0	0	-75985
453	1	35000000	0	2	1000	0	0	0	0	0	0	0	-76151
454	2	95000000	0	2	1000	0	0	0	0	0	0	0	-76317
455	2	95000000	0	2	1000	0	0	0	0	0	0	0	-76483
456	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-76649
457	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-76815
458	1	35000000	0	2	1000	0	0	0	0	0	0	0	-76981
459	1	35000000	0	2	1000	0	0	0	0	0	0	0	-77147
460	2	95000000	0	2	1000	0	0	0	0	0	0	0	-77313
461	2	95000000	0	2	1000	0	0	0	0	0	0	0	-77479
462	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-77645
463	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-77811
464	1	35000000	0	2	1000	0	0	0	0	0	0	0	-77977
465	1	35000000	0	2	1000	0	0	0	0	0	0	0	-78143
466	2	95000000	0	2	1000	0	0	0	0	0	0	0	-78309
467	2	95000000	0	2	1000	0	0	0	0	0	0	0	-78475
468	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-78641
469	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-78807
470	1	35000000	0	2	1000	0	0	0	0	0	0	0	-78973
471	1	35000000	0	2	1000	0	0	0	0	0	0	0	-79139
472	2	95000000	0	2	1000	0	0	0	0	0	0	0	-79305
473	2	95000000	0	2	1000	0	0	0	0	0	0	0	-79471
474	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-79637
475	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-79803
476	1	35000000	0	2	1000	0	0	0	0	0	0	0	-79969
477	1	35000000	0	2	1000	0	0	0	0	0	0	0	-80135
478	2	95000000	0	2	1000	0	0	0	0	0	0	0	-80301
479	2	95000000	0	2	1000	0	0	0	0	0	0	0	-80467
480	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-80633
481	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-80799
482	1	35000000	0	2	1000	0	0	0	0	0	0	0	-80965
483	1	35000000	0	2	1000	0	0	0	0	0	0	0	-81131
484	2	95000000	0	2	1000	0	0	0	0	0	0	0	-81297
485	2	95000000	0	2	1000	0	0	0	0	0	0	0	-81463
486	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-81629
487	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-81795
488	1	35000000	0	2	1000	0	0	0	0	0	0	0	-81961
489	1	35000000	0	2	1000	0	0	0	0	0	0	0	-82127
490	2	95000000	0	2	1000	0	0	0	0	0	0	0	-82293
491	2	95000000	0	2	1000	0	0	0	0	0	0	0	-82459
492	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-82625
493	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-82791
494	1	35000000	0	2	1000	0	0	0	0	0	0	0	-82957
495	1	35000000	0	2	1000	0	0	0	0	0	0	0	-83123
496	2	95000000	0	2	1000	0	0	0	0	0	0	0	-83289
497	2	95000000	0	2	1000	0	0	0	0	0	0	0	-83455
498	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-83621
499	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-83787
500	1	35000000	0	2	1000	0	0	0	0	0	0	0	-83953
501	1	35000000	0	2	1000	0	0	0	0	0	0	0	-84119
502	2	95000000	0	2	1000	0	0	0	0	0	0	0	-84285
503	2	95000000	0	2	1000	0	0	0	0	0	0	0	-84451
504	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-84617
505	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-84783
506	1	35000000	0	2	1000	0	0	0	0	0	0	0	-84949
507	1	35000000	0	2	1000	0	0	0	0	0	0	0	-85115
508	2	95000000	0	2	1000	0	0	0	0	0	0	0	-85281
509	2	95000000	0	2	1000	0	0	0	0	0	0	0	-85447
510	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-85613
511	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-85779
512	1	35000000	0	2	1000	0	0	0	0	0	0	0	-85945
513	1	35000000	0	2	1000	0	0	0	0	0	0	0	-86111
514	2	95000000	0	2	1000	0	0	0	0	0	0	0	-86277
515	2	95000000	0	2	1000	0	0	0	0	0	0	0	-86443
516	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-86609
517	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-86775
518	1	35000000	0	2	1000	0	0	0	0	0	0	0	-86941
519	1	35000000	0	2	1000	0	0	0	0	0	0	0	-87107
520	2	95000000	0	2	1000	0	0	0	0	0	0	0	-87273
521	2	95000000	0	2	1000	0	0	0	0	0	0	0	-87439
522	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-87605
523	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-87771
524	1	35000000	0	2	1000	0	0	0	0	0	0	0	-87937
525	1	35000000	0	2	1000	0	0	0	0	0	0	0	-88103
526	2	95000000	0	2	1000	0	0	0	0	0	0	0	-88269
527	2	95000000	0	2	1000	0	0	0	0	0	0	0	-88435
528	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-88601
529	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-88767
530	1	35000000	0	2	1000	0	0	0	0	0	0	0	-88933
531	1	35000000	0	2	1000	0	0	0	0	0	0	0	-89099
532	2	95000000	0	2	1000	0	0	0	0	0	0	0	-89265
533	2	95000000	0	2	1000	0	0	0	0	0	0	0	-89431
534	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-89597
535	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-89763
536	1	35000000	0	2	1000	0	0	0	0	0	0	0	-89929
537	1	35000000	0	2	1000	0	0	0	0	0	0	0	-90095
538	2	95000000	0	2	1000	0	0	0	0	0	0	0	-90261
539	2	95000000	0	2	1000	0	0	0	0	0	0	0	-90427
540	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-90593
541	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-90759
542	1	35000000	0	2	1000	0	0	0	0	0	0	0	-90925
543	1	35000000	0	2	1000	0	0	0	0	0	0	0	-91091
544	2	95000000	0	2	1000	0	0	0	0	0	0	0	-91257
545	2	95000000	0	2	1000	0	0	0	0	0	0	0	-91423
546	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-91589
547	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-91755
548	1	35000000	0	2	1000	0	0	0	0	0	0	0	-91921
549	1	35000000	0	2	1000	0	0	0	0	0	0	0	-92087
550	2	95000000	0	2	1000	0	0	0	0	0	0	0	-92253
551	2	95000000	0	2	1000	0	0	0	0	0	0	0	-92419
552	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-92585
553	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-92751
554	1	35000000	0	2	1000	0	0	0	0	0	0	0	-92917
555	1	35000000	0	2	1000	0	0	0	0	0	0	0	-93083
556	2	95000000	0	2	1000	0	0	0	0	0	0	0	-93249
557	2	95000000	0	2	1000	0	0	0	0	0	0	0	-93415
558	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-93581
559	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-93747
560	1	35000000	0	2	1000	0	0	0	0	0	0	0	-93913
561	1	35000000	0	2	1000	0	0	0	0	0	0	0	-94079
562	2	95000000	0	2	1000	0	0	0	0	0	0	0	-94245
563	2	95000000	0	2	1000	0	0	0	0	0	0	0	-94411
564	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-94577
565	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-94743
566	1	35000000	0	2	1000	0	0	0	0	0	0	0	-94909
567	1	35000000	0	2	1000	0	0	0	0	0	0	0	-95075
568	2	95000000	0	2	1000	0	0	0	0	0	0	0	-95241
569	2	95000000	0	2	1000	0	0	0	0	0	0	0	-95407
570	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-95573
571	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-95739
572	1	35000000	0	2	1000	0	0	0	0	0	0	0	-95905
573	1	35000000	0	2	1000	0	0	0	0	0	0	0	-96071
574	2	95000000	0	2	1000	0	0	0	0	0	0	0	-96237
575	2	95000000	0	2	1000	0	0	0	0	0	0	0	-96403
576	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-96569
577	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-96735
578	1	35000000	0	2	1000	0	0	0	0	0	0	0	-96901
579	1	35000000	0	2	1000	0	0	0	0	0	0	0	-97067
580	2	95000000	0	2	1000	0	0	0	0	0	0	0	-97233
581	2	95000000	0	2	1000	0	0	0	0	0	0	0	-97399
582	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-97565
583	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-97731
584	1	35000000	0	2	1000	0	0	0	0	0	0	0	-97897
585	1	35000000	0	2	1000	0	0	0	0	0	0	0	-98063
586	2	95000000	0	2	1000	0	0	0	0	0	0	0	-98229
587	2	95000000	0	2	1000	0	0	0	0	0	0	0	-98395
588	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-98561
589	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-98727
590	1	35000000	0	2	1000	0	0	0	0	0	0	0	-98893
591	1	35000000	0	2	1000	0	0	0	0	0	0	0	-99059
592	2	95000000	0	2	1000	0	0	0	0	0	0	0	-99225
593	2	95000000	0	2	1000	0	0	0	0	0	0	0	-99391
594	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-99557
595	0	3750000000	0	2	1000	0	0	0	0	0	0	0	-99723
596	1	35000000	0	2	1000	0	0	0	0	0	0	0	-99889
597	1	35000000	0	2	1000	0	0	0	0	0	0	0	-100055
598	2	95000000	0	2	1000	0	0	0	0	0	0	0	-100221
599	2	95000000	0	2	1000	0	0	0	0	0	0	0	-100387
