experiment_schema,tnn_r32_e50_provenance_temporal_contention_representation_discriminator_v1
purpose,two_model_order_invariant_batch_joint_control_vs_grounded_provenance_temporal_contention_representation
models,m0_batch_joint_e47_m1_batch_joint_plus_slots13_22_contention
unknown_target_geometry,grounded_zero_no_unknown_label_or_threshold
batch_method,scaled_complete_dataset_integer_normal_equation_coordinate_sweeps_actual_fixed_point_loss_acceptance
batch_record_order_audit,forward_and_reverse_must_match
sealed_confirmation_ids,49301_49302_49303_49304_49305_49306_allocated_not_executed
seed_manifest_columns,stage_0_aux_1_terminal_2_validation_3_sealed_confirmation,epoch,base_index,base_id,mode,resource,episode,stream_seed
e50_canonical_record,1031,46,379,256,0,10,0,352,869,1000,1000,1000,-869,1000,0,0,118,853,147,39,1000,260,207,0,356,375,778,160,616,415,528,1000,312,212,1000,-1200,-1200,-1200,0
e50_canonical_record,1032,89,320,256,0,-140,0,384,869,1000,1000,1000,-869,1000,0,0,130,853,147,39,1000,271,251,0,334,375,778,160,616,415,528,1000,312,216,1000,-1200,-1200,-1200,0
e50_canonical_record,1033,127,650,256,0,-357,0,416,869,1000,1000,1000,-869,1000,0,0,138,853,147,39,1000,134,294,0,312,375,778,160,616,415,528,1000,312,219,1000,-1200,-1200,-1200,0
e50_canonical_record,1034,158,495,256,0,-574,0,448,869,1000,1000,1000,-869,1000,0,0,151,853,147,39,1000,155,333,0,294,375,778,160,616,415,528,1000,312,221,1000,-1200,-1200,-1200,0
e50_canonical_record,1035,210,678,256,0,-791,0,480,869,1000,1000,1000,-869,1000,0,0,176,853,147,39,1000,211,404,0,262,375,778,160,616,415,528,1000,312,223,1000,-1200,-1200,-1200,0
e50_canonical_record,1036,161,-418,256,0,-574,0,512,869,1000,1000,1000,-869,1000,0,0,197,853,147,39,1000,220,358,0,272,375,778,160,616,415,528,1000,312,250,1000,-1200,-1200,-1200,0
e50_canonical_record,1037,9,452,0,0,0,0,0,0,0,0,0,0,0,0,24,0,853,147,39,1000,344,2,0,670,141,812,57,600,382,551,1000,0,64,0,-1200,-1200,-1200,0
e50_canonical_record,1038,160,-340,0,0,-179,0,0,869,0,179,1000,869,0,0,34,0,853,147,39,1000,325,57,0,603,141,812,57,600,382,551,1000,0,75,0,-1200,-1200,-1200,0
e50_canonical_record,1039,274,-534,0,0,-396,0,0,869,0,396,1000,869,0,0,50,0,853,147,39,1000,264,128,0,532,141,812,57,600,382,551,1000,0,84,0,-1200,-1200,-1200,0
e50_canonical_record,1040,656,337,0,0,-574,0,0,869,0,574,1000,869,1000,0,0,0,853,147,39,1000,487,210,0,459,141,812,57,600,382,551,1000,0,10,0,-1200,-1200,-1200,0
e50_canonical_record,1041,1,-323,0,0,-422,0,0,869,152,574,1000,869,1000,0,0,0,853,147,39,1000,505,128,0,462,141,812,57,600,382,551,1000,0,72,152,-1200,-1200,-1200,0
e50_canonical_record,1042,161,-560,0,0,-204,0,0,869,369,574,1000,869,1000,0,6,0,853,147,39,1000,221,66,0,471,141,812,57,600,382,551,1000,0,80,369,-1200,-1200,-1200,0
e50_canonical_record,1043,281,-633,0,0,12,0,0,869,586,574,1000,869,1000,0,20,0,853,147,39,1000,214,0,0,484,141,812,57,600,382,551,1000,0,82,574,-1200,-1200,-1200,0
e50_canonical_record,1044,388,-568,0,0,229,0,0,869,804,574,1000,869,1000,0,58,0,853,147,39,1000,339,0,0,499,141,812,57,600,382,551,1000,0,88,574,-1200,-1200,-1200,0
e50_canonical_record,1045,600,-333,0,0,54,0,0,869,804,750,1000,869,0,0,0,0,853,147,39,1000,353,58,0,457,141,812,57,600,382,551,1000,0,9,750,-1200,-1200,-1200,0
e50_canonical_record,1046,150,429,0,0,259,0,0,869,1000,750,1000,869,0,0,1,0,853,147,39,1000,167,22,0,462,141,812,57,600,382,551,1000,0,31,750,-1200,-1200,-1200,0
e50_canonical_record,1047,286,-384,0,0,58,0,0,869,1000,951,1000,869,0,0,6,0,853,147,39,1000,180,57,0,441,141,812,57,600,382,551,1000,0,35,951,-1200,-1200,-1200,0
e50_canonical_record,1048,443,-491,0,0,-159,0,0,869,1000,1000,1000,869,0,0,22,0,853,147,39,1000,260,121,0,406,141,812,57,600,382,551,1000,0,38,1000,-1200,-1200,-1200,0
e50_canonical_record,1049,491,-419,0,0,-376,0,0,869,1000,1000,1000,869,0,0,46,0,853,147,39,1000,271,177,0,374,141,812,57,600,382,551,1000,0,46,1000,-1200,-1200,-1200,0
e50_canonical_record,1050,404,240,0,0,-265,0,0,869,1000,1000,1000,869,0,0,57,0,853,147,39,1000,134,161,0,374,141,812,57,600,382,551,1000,0,59,1000,-1200,-1200,-1200,0
e50_canonical_record,1051,263,509,0,0,-48,0,0,869,1000,1000,1000,869,0,0,66,0,853,147,39,1000,155,122,0,380,141,812,57,600,382,551,1000,0,85,1000,-1200,-1200,-1200,0
e50_canonical_record,1052,730,564,0,0,-265,0,0,869,1000,1000,1000,869,1000,0,0,0,853,147,39,1000,211,181,0,350,141,812,57,600,382,551,1000,0,5,1000,-1200,-1200,-1200,0
e50_canonical_record,1053,750,603,0,0,-483,0,0,869,1000,1000,1000,869,1000,0,0,13,853,147,39,1000,220,248,0,319,141,812,57,600,382,551,1000,0,10,1000,-1200,-1200,-1200,0
e50_canonical_record,1054,476,-172,0,0,0,0,0,0,0,0,0,0,0,0,42,0,853,147,39,1000,344,108,0,616,138,794,57,635,420,503,1000,66,29,0,-1200,-1200,-1200,0
e50_canonical_record,1055,36,591,0,0,217,0,0,869,217,0,1000,869,0,0,44,0,853,147,39,1000,325,12,0,629,138,794,57,635,420,503,1000,66,83,0,-1200,-1200,-1200,0
e50_canonical_record,1056,164,663,0,0,434,0,0,869,434,0,1000,869,0,0,40,9,853,147,39,1000,264,0,0,639,138,794,57,635,420,503,1000,66,95,0,-1200,-1200,-1200,0
e50_canonical_record,1057,309,500,0,0,651,0,0,869,651,0,1000,869,0,0,16,57,853,147,39,1000,487,0,0,643,138,794,57,635,420,503,1000,66,109,0,-1200,-1200,-1200,0
e50_canonical_record,1058,407,489,0,0,869,0,0,869,869,0,1000,869,0,0,0,138,853,147,39,1000,505,0,0,655,138,794,57,635,420,503,1000,66,116,0,-1200,-1200,-1200,0
e50_canonical_record,1059,428,528,0,0,1000,0,0,869,1000,0,1000,869,0,0,0,180,853,147,39,1000,221,0,0,652,138,794,57,635,420,503,1000,66,126,0,-1200,-1200,-1200,0
e50_canonical_record,1060,336,-533,0,0,869,0,0,869,1000,217,1000,869,0,0,0,214,853,147,39,1000,214,57,0,608,138,794,57,635,420,503,1000,66,158,217,-1200,-1200,-1200,0
e50_canonical_record,1061,385,569,0,0,1000,0,0,869,1000,217,1000,869,0,0,0,285,853,147,39,1000,339,0,0,616,138,794,57,635,420,503,1000,66,166,217,-1200,-1200,-1200,0
e50_canonical_record,1062,277,-499,0,0,869,0,0,869,1000,434,1000,869,0,0,0,343,853,147,39,1000,353,88,0,558,138,794,57,635,420,503,1000,66,214,434,-1200,-1200,-1200,0
e50_canonical_record,1063,286,271,0,0,995,0,0,869,1000,434,1000,869,0,0,0,372,853,147,39,1000,167,65,0,557,138,794,57,635,420,503,1000,66,219,434,-1200,-1200,-1200,0
e50_canonical_record,1064,262,-188,0,0,892,0,0,869,1000,537,1000,869,0,0,0,402,853,147,39,1000,180,82,0,541,138,794,57,635,420,503,1000,66,235,537,-1200,-1200,-1200,0
e50_canonical_record,1065,204,-438,0,0,674,0,0,869,1000,755,1000,869,0,0,0,438,853,147,39,1000,260,139,0,504,138,794,57,635,420,503,1000,66,272,755,-1200,-1200,-1200,0
e50_canonical_record,1066,218,269,0,0,800,0,0,869,1000,755,1000,869,0,0,0,481,853,147,39,1000,271,102,0,503,138,794,57,635,420,503,1000,66,282,755,-1200,-1200,-1200,0
e50_canonical_record,1067,229,367,0,0,974,0,0,869,1000,755,1000,869,0,0,0,504,853,147,39,1000,134,78,0,505,138,794,57,635,420,503,1000,66,285,755,-1200,-1200,-1200,0
e50_canonical_record,1068,235,249,0,0,1000,0,0,869,1000,755,1000,869,0,0,0,531,853,147,39,1000,155,58,0,504,138,794,57,635,420,503,1000,66,291,755,-1200,-1200,-1200,0
e50_canonical_record,1069,252,404,0,0,1000,0,0,869,1000,755,1000,869,0,0,0,574,853,147,39,1000,211,16,0,507,138,794,57,635,420,503,1000,66,297,755,-1200,-1200,-1200,0
e50_canonical_record,1070,261,293,0,0,1000,0,0,869,1000,755,1000,869,0,0,0,621,853,147,39,1000,220,0,0,506,138,794,57,635,420,503,1000,66,306,755,-1200,-1200,-1200,0
e50_canonical_record,1071,420,-309,0,0,0,0,0,0,0,0,0,0,0,0,40,0,853,147,39,1000,344,118,0,590,156,903,57,556,321,483,1000,0,40,0,-1200,-1200,-1200,0
e50_canonical_record,1072,501,-546,0,0,-217,0,0,869,0,217,1000,-869,0,0,73,0,853,147,39,1000,325,207,0,496,156,903,57,556,321,483,1000,0,51,0,-1200,-1200,-1200,0
e50_canonical_record,1073,559,-269,0,0,-73,0,0,869,143,217,1000,-869,1000,0,0,0,853,147,39,1000,264,171,0,498,156,903,57,556,321,483,1000,0,7,143,-1200,-1200,-1200,0
e50_canonical_record,1074,416,598,0,0,-290,0,0,869,143,434,1000,-869,1000,0,0,26,853,147,39,1000,487,317,0,376,156,903,57,556,321,483,1000,0,38,143,-1200,-1200,-1200,0
e50_canonical_record,1075,542,558,0,0,-508,0,0,869,143,651,1000,-869,1000,0,0,90,853,147,39,1000,505,458,0,279,156,903,57,556,321,483,1000,0,53,143,-1200,-1200,-1200,0
e50_canonical_record,1076,543,333,0,0,-665,0,0,869,143,809,1000,-869,1000,0,0,121,853,147,39,1000,221,495,0,255,156,903,57,556,321,483,1000,0,60,143,-1200,-1200,-1200,0
e50_canonical_record,1077,578,615,0,0,-882,0,0,869,143,1000,1000,-869,1000,0,0,159,853,147,39,1000,214,561,0,218,156,903,57,556,321,483,1000,0,64,143,-1200,-1200,-1200,0
e50_canonical_record,1078,582,293,0,0,-1000,0,0,869,143,1000,1000,-869,1000,0,0,227,853,147,39,1000,339,611,0,191,156,903,57,556,321,483,1000,0,72,143,-1200,-1200,-1200,0
e50_canonical_record,1079,583,401,0,0,-1000,0,0,869,143,1000,1000,-869,1000,0,0,311,853,147,39,1000,353,682,0,154,156,903,57,556,321,483,1000,0,84,143,-1200,-1200,-1200,0
e50_canonical_record,1080,509,-455,0,0,-993,0,0,869,361,1000,1000,-869,1000,0,0,348,853,147,39,1000,167,644,0,166,156,903,57,556,321,483,1000,0,105,361,-1200,-1200,-1200,0
e50_canonical_record,1081,521,358,0,0,-1000,0,0,869,361,1000,1000,-869,1000,0,0,390,853,147,39,1000,180,676,0,151,156,903,57,556,321,483,1000,0,107,361,-1200,-1200,-1200,0
e50_canonical_record,1082,418,-459,0,0,-946,0,0,869,578,1000,1000,-869,1000,0,0,443,853,147,39,1000,260,616,0,169,156,903,57,556,321,483,1000,0,142,578,-1200,-1200,-1200,0
e50_canonical_record,1083,318,-509,0,0,-729,0,0,869,795,1000,1000,-869,1000,0,0,489,853,147,39,1000,271,547,0,188,156,903,57,556,321,483,1000,0,181,795,-1200,-1200,-1200,0
e50_canonical_record,1084,341,590,0,0,-946,0,0,869,795,1000,1000,-869,1000,0,0,514,853,147,39,1000,134,587,0,171,156,903,57,556,321,483,1000,0,183,795,-1200,-1200,-1200,0
e50_canonical_record,1085,354,404,0,0,-1000,0,0,869,795,1000,1000,-869,1000,0,0,546,853,147,39,1000,155,618,0,157,156,903,57,556,321,483,1000,0,187,795,-1200,-1200,-1200,0
e50_canonical_record,1086,301,-431,0,0,-921,0,0,869,1000,1000,1000,-869,1000,0,0,584,853,147,39,1000,211,573,0,170,156,903,57,556,321,483,1000,0,212,1000,-1200,-1200,-1200,0
e50_canonical_record,1087,335,619,0,0,-1000,0,0,869,1000,1000,1000,-869,1000,0,0,632,853,147,39,1000,220,641,0,143,156,903,57,556,321,483,1000,0,215,1000,-1200,-1200,-1200,0
e50_canonical_record,1088,646,-202,0,0,0,0,0,0,0,0,0,0,0,0,63,0,853,147,39,1000,344,155,0,622,156,931,55,625,408,505,1000,248,21,0,-1200,-1200,-1200,0
e50_canonical_record,1089,250,409,0,0,213,0,0,869,213,0,1000,-869,0,0,77,0,853,147,39,1000,325,89,0,619,156,931,55,625,408,505,1000,248,66,0,-1200,-1200,-1200,0
e50_canonical_record,1090,104,328,0,0,387,0,0,869,387,0,1000,-869,0,0,83,0,853,147,39,1000,264,45,0,616,156,931,55,625,408,505,1000,248,97,0,-1200,-1200,-1200,0
e50_canonical_record,1091,649,303,0,0,244,0,0,869,387,142,1000,-869,1000,0,0,0,853,147,39,1000,487,119,0,540,156,931,55,625,408,505,1000,248,10,142,-1200,-1200,-1200,0
e50_canonical_record,1092,689,331,0,0,88,0,0,869,387,298,1000,-869,1000,0,0,39,853,147,39,1000,505,203,0,467,156,931,55,625,408,505,1000,248,17,298,-1200,-1200,-1200,0
e50_canonical_record,1093,696,591,0,0,-128,0,0,869,387,515,1000,-869,1000,0,0,64,853,147,39,1000,221,268,0,416,156,931,55,625,408,505,1000,248,24,387,-1200,-1200,-1200,0
e50_canonical_record,1094,712,418,0,0,-328,0,0,869,387,715,1000,-869,1000,0,0,92,853,147,39,1000,214,313,0,384,156,931,55,625,408,505,1000,248,27,387,-1200,-1200,-1200,0
e50_canonical_record,1095,690,470,0,0,-545,0,0,869,387,932,1000,-869,1000,0,0,151,853,147,39,1000,339,393,0,327,156,931,55,625,408,505,1000,248,39,387,-1200,-1200,-1200,0
e50_canonical_record,1096,695,544,0,0,-763,0,0,869,387,1000,1000,-869,1000,0,0,229,853,147,39,1000,353,489,0,269,156,931,55,625,408,505,1000,248,48,387,-1200,-1200,-1200,0
e50_canonical_record,1097,589,-432,0,0,-545,0,0,869,604,1000,1000,-869,1000,0,0,263,853,147,39,1000,167,453,0,278,156,931,55,625,408,505,1000,248,71,604,-1200,-1200,-1200,0
e50_canonical_record,1098,509,-311,0,0,-381,0,0,869,769,1000,1000,-869,1000,0,0,297,853,147,39,1000,180,426,0,283,156,931,55,625,408,505,1000,248,91,769,-1200,-1200,-1200,0
e50_canonical_record,1099,514,304,0,0,-523,0,0,869,769,1000,1000,-869,1000,0,0,352,853,147,39,1000,260,465,0,260,156,931,55,625,408,505,1000,248,99,769,-1200,-1200,-1200,0
e50_canonical_record,1100,539,568,0,0,-741,0,0,869,769,1000,1000,-869,1000,0,0,419,853,147,39,1000,271,542,0,221,156,931,55,625,408,505,1000,248,106,769,-1200,-1200,-1200,0
e50_canonical_record,1101,549,439,0,0,-951,0,0,869,769,1000,1000,-869,1000,0,0,454,853,147,39,1000,134,572,0,207,156,931,55,625,408,505,1000,248,108,769,-1200,-1200,-1200,0
e50_canonical_record,1102,558,531,0,0,-1000,0,0,869,769,1000,1000,-869,1000,0,0,498,853,147,39,1000,155,613,0,188,156,931,55,625,408,505,1000,248,112,769,-1200,-1200,-1200,0
e50_canonical_record,1103,563,505,0,0,-1000,0,0,869,769,1000,1000,-869,1000,0,0,563,853,147,39,1000,211,666,0,164,156,931,55,625,408,505,1000,248,120,769,-1200,-1200,-1200,0
e50_canonical_record,1104,582,593,0,0,-1000,0,0,869,769,1000,1000,-869,1000,0,0,639,853,147,39,1000,220,731,0,138,156,931,55,625,408,505,1000,248,122,769,-1200,-1200,-1200,0
e50_canonical_record,1105,241,205,0,0,0,0,0,0,0,0,0,0,0,0,40,0,853,147,39,1000,344,62,0,585,156,959,54,553,341,570,1000,0,49,0,-1200,-1200,-1200,0
e50_canonical_record,1106,51,272,0,0,126,0,0,869,126,0,1000,869,0,0,43,0,853,147,39,1000,325,18,0,577,156,959,54,553,341,570,1000,0,84,0,-1200,-1200,-1200,0
e50_canonical_record,1107,81,418,0,0,326,0,0,869,326,0,1000,869,0,0,41,4,853,147,39,1000,264,0,0,579,156,959,54,553,341,570,1000,0,102,0,-1200,-1200,-1200,0
e50_canonical_record,1108,239,409,0,0,521,0,0,869,521,0,1000,869,0,0,25,37,853,147,39,1000,487,0,0,593,156,959,54,553,341,570,1000,0,108,0,-1200,-1200,-1200,0
e50_canonical_record,1109,28,-455,0,0,304,0,0,869,521,217,1000,869,0,0,22,43,853,147,39,1000,505,115,0,489,156,959,54,553,341,570,1000,0,185,217,-1200,-1200,-1200,0
e50_canonical_record,1110,69,326,0,0,458,0,0,869,675,217,1000,869,0,0,19,49,853,147,39,1000,221,79,0,491,156,959,54,553,341,570,1000,0,192,217,-1200,-1200,-1200,0
e50_canonical_record,1111,6,-481,0,0,241,0,0,869,675,434,1000,869,0,0,19,49,853,147,39,1000,214,130,0,450,156,959,54,553,341,570,1000,0,227,434,-1200,-1200,-1200,0
e50_canonical_record,1112,72,387,0,0,425,0,0,869,859,434,1000,869,0,0,13,61,853,147,39,1000,339,64,0,462,156,959,54,553,341,570,1000,0,231,434,-1200,-1200,-1200,0
e50_canonical_record,1113,132,408,0,0,620,0,0,869,1000,434,1000,869,0,0,0,87,853,147,39,1000,353,0,0,475,156,959,54,553,341,570,1000,0,235,434,-1200,-1200,-1200,0
e50_canonical_record,1114,103,-318,0,0,451,0,0,869,1000,602,1000,869,0,0,0,96,853,147,39,1000,167,26,0,454,156,959,54,553,341,570,1000,0,255,602,-1200,-1200,-1200,0
e50_canonical_record,1115,128,405,0,0,645,0,0,869,1000,602,1000,869,0,0,0,110,853,147,39,1000,180,0,0,459,156,959,54,553,341,570,1000,0,260,602,-1200,-1200,-1200,0
e50_canonical_record,1116,172,550,0,0,862,0,0,869,1000,602,1000,869,0,0,0,139,853,147,39,1000,260,0,0,466,156,959,54,553,341,570,1000,0,270,602,-1200,-1200,-1200,0
e50_canonical_record,1117,189,257,0,0,981,0,0,869,1000,602,1000,869,0,0,0,175,853,147,39,1000,271,0,0,468,156,959,54,553,341,570,1000,0,278,602,-1200,-1200,-1200,0
e50_canonical_record,1118,167,-379,0,0,782,0,0,869,1000,801,1000,869,0,0,0,190,853,147,39,1000,134,25,0,453,156,959,54,553,341,570,1000,0,292,801,-1200,-1200,-1200,0
e50_canonical_record,1119,176,257,0,0,902,0,0,869,1000,801,1000,869,0,0,0,210,853,147,39,1000,155,6,0,454,156,959,54,553,341,570,1000,0,297,801,-1200,-1200,-1200,0
e50_canonical_record,1120,194,379,0,0,1000,0,0,869,1000,801,1000,869,0,0,0,241,853,147,39,1000,211,0,0,457,156,959,54,553,341,570,1000,0,304,801,-1200,-1200,-1200,0
e50_canonical_record,1121,154,-476,0,0,865,0,0,869,1000,1000,1000,869,0,0,0,267,853,147,39,1000,220,52,0,430,156,959,54,553,341,570,1000,0,333,1000,-1200,-1200,-1200,0
e50_canonical_record,1122,22,328,0,0,0,0,0,0,0,0,0,0,0,0,19,0,853,147,39,1000,344,5,0,617,109,694,52,513,400,581,1000,0,54,0,-1200,-1200,-1200,0
e50_canonical_record,1123,265,598,0,0,217,0,0,869,217,0,1000,869,0,0,12,14,853,147,39,1000,325,0,0,629,109,694,52,513,400,581,1000,0,63,0,-1200,-1200,-1200,0
e50_canonical_record,1124,88,-412,0,0,2,0,0,869,217,215,1000,869,0,0,10,19,853,147,39,1000,264,54,0,572,109,694,52,513,400,581,1000,0,96,215,-1200,-1200,-1200,0
e50_canonical_record,1125,25,-215,0,0,-114,0,0,869,217,332,1000,869,0,0,13,19,853,147,39,1000,487,106,0,505,109,694,52,513,400,581,1000,0,136,217,-1200,-1200,-1200,0
e50_canonical_record,1126,191,-492,0,0,-332,0,0,869,217,549,1000,869,0,0,48,19,853,147,39,1000,505,231,0,406,109,694,52,513,400,581,1000,0,147,217,-1200,-1200,-1200,0
e50_canonical_record,1127,133,312,0,0,-185,0,0,869,364,549,1000,869,0,0,60,19,853,147,39,1000,221,196,0,411,109,694,52,513,400,581,1000,0,170,364,-1200,-1200,-1200,0
e50_canonical_record,1128,192,-588,0,0,-402,0,0,869,364,766,1000,869,0,0,77,19,853,147,39,1000,214,259,0,368,109,694,52,513,400,581,1000,0,175,364,-1200,-1200,-1200,0
e50_canonical_record,1129,571,482,0,0,-619,0,0,869,364,983,1000,869,1000,0,0,0,853,147,39,1000,339,341,0,312,109,694,52,513,400,581,1000,0,15,364,-1200,-1200,-1200,0
e50_canonical_record,1130,46,-390,0,0,-434,0,0,869,549,983,1000,869,1000,0,0,2,853,147,39,1000,353,272,0,324,109,694,52,513,400,581,1000,0,63,549,-1200,-1200,-1200,0
e50_canonical_record,1131,145,414,0,0,-650,0,0,869,549,1000,1000,869,1000,0,0,5,853,147,39,1000,167,307,0,303,109,694,52,513,400,581,1000,0,69,549,-1200,-1200,-1200,0
e50_canonical_record,1132,3,-512,0,0,-433,0,0,869,767,1000,1000,869,1000,0,0,5,853,147,39,1000,180,261,0,313,109,694,52,513,400,581,1000,0,97,767,-1200,-1200,-1200,0
e50_canonical_record,1133,135,-508,0,0,-215,0,0,869,984,1000,1000,869,1000,0,8,5,853,147,39,1000,260,195,0,327,109,694,52,513,400,581,1000,0,103,984,-1200,-1200,-1200,0
e50_canonical_record,1134,194,-297,0,0,-76,0,0,869,1000,1000,1000,869,1000,0,22,5,853,147,39,1000,271,154,0,334,109,694,52,513,400,581,1000,0,109,1000,-1200,-1200,-1200,0
e50_canonical_record,1135,143,329,0,0,-250,0,0,869,1000,1000,1000,869,1000,0,27,5,853,147,39,1000,134,176,0,322,109,694,52,513,400,581,1000,0,124,1000,-1200,-1200,-1200,0
e50_canonical_record,1136,97,282,0,0,-400,0,0,869,1000,1000,1000,869,1000,0,32,5,853,147,39,1000,155,198,0,309,109,694,52,513,400,581,1000,0,141,1000,-1200,-1200,-1200,0
e50_canonical_record,1137,145,-384,0,0,-217,0,0,869,1000,1000,1000,869,1000,0,43,5,853,147,39,1000,211,157,0,315,109,694,52,513,400,581,1000,0,149,1000,-1200,-1200,-1200,0
e50_canonical_record,1138,205,-510,0,0,0,0,0,869,1000,1000,1000,869,1000,0,60,5,853,147,39,1000,220,101,0,327,109,694,52,513,400,581,1000,0,152,1000,-1200,-1200,-1200,0
e50_canonical_record,1139,483,-189,0,0,0,0,0,0,0,0,0,0,0,0,53,0,853,147,39,1000,344,133,0,538,138,676,68,680,373,440,1000,187,35,0,-1200,-1200,-1200,0
e50_canonical_record,1140,271,216,0,0,98,0,0,869,98,0,1000,869,0,0,69,0,853,147,39,1000,325,98,0,532,138,676,68,680,373,440,1000,187,65,0,-1200,-1200,-1200,0
e50_canonical_record,1141,785,419,0,0,-118,0,0,869,98,217,1000,869,1000,0,0,0,853,147,39,1000,264,153,0,479,138,676,68,680,373,440,1000,187,3,98,-1200,-1200,-1200,0
e50_canonical_record,1142,315,-519,0,0,98,0,0,869,316,217,1000,869,1000,0,17,0,853,147,39,1000,487,26,0,506,138,676,68,680,373,440,1000,187,38,217,-1200,-1200,-1200,0
e50_canonical_record,1143,165,548,0,0,-118,0,0,869,316,434,1000,869,1000,0,9,16,853,147,39,1000,505,165,0,396,138,676,68,680,373,440,1000,187,84,316,-1200,-1200,-1200,0
e50_canonical_record,1144,54,-371,0,0,57,0,0,869,492,434,1000,869,1000,0,7,19,853,147,39,1000,221,124,0,401,138,676,68,680,373,440,1000,187,113,434,-1200,-1200,-1200,0
e50_canonical_record,1145,47,-488,0,0,275,0,0,869,709,434,1000,869,1000,0,10,19,853,147,39,1000,214,71,0,410,138,676,68,680,373,440,1000,187,133,434,-1200,-1200,-1200,0
e50_canonical_record,1146,65,423,0,0,57,0,0,869,709,651,1000,869,1000,0,6,27,853,147,39,1000,339,143,0,357,138,676,68,680,373,440,1000,187,161,651,-1200,-1200,-1200,0
e50_canonical_record,1147,52,-496,0,0,275,0,0,869,926,651,1000,869,1000,0,14,27,853,147,39,1000,353,56,0,377,138,676,68,680,373,440,1000,187,189,651,-1200,-1200,-1200,0
e50_canonical_record,1148,74,-256,0,0,393,0,0,869,1000,651,1000,869,1000,0,19,27,853,147,39,1000,167,35,0,377,138,676,68,680,373,440,1000,187,197,651,-1200,-1200,-1200,0
e50_canonical_record,1149,104,-335,0,0,552,0,0,869,1000,651,1000,869,1000,0,27,27,853,147,39,1000,180,5,0,383,138,676,68,680,373,440,1000,187,199,651,-1200,-1200,-1200,0
e50_canonical_record,1150,152,-455,0,0,769,0,0,869,1000,651,1000,869,1000,0,47,27,853,147,39,1000,260,0,0,390,138,676,68,680,373,440,1000,187,210,651,-1200,-1200,-1200,0
e50_canonical_record,1151,70,548,0,0,552,0,0,869,1000,869,1000,869,1000,0,57,27,853,147,39,1000,271,74,0,348,138,676,68,680,373,440,1000,187,256,869,-1200,-1200,-1200,0
e50_canonical_record,1152,94,-456,0,0,769,0,0,869,1000,869,1000,869,1000,0,64,27,853,147,39,1000,134,44,0,354,138,676,68,680,373,440,1000,187,258,869,-1200,-1200,-1200,0
e50_canonical_record,1153,56,514,0,0,552,0,0,869,1000,1000,1000,869,1000,0,70,27,853,147,39,1000,155,84,0,333,138,676,68,680,373,440,1000,187,284,1000,-1200,-1200,-1200,0
e50_canonical_record,1154,79,-315,0,0,700,0,0,869,1000,1000,1000,869,1000,0,80,27,853,147,39,1000,211,51,0,336,138,676,68,680,373,440,1000,187,293,1000,-1200,-1200,-1200,0
e50_canonical_record,1155,28,570,0,0,483,0,0,869,1000,1000,1000,869,1000,0,84,27,853,147,39,1000,220,113,0,305,138,676,68,680,373,440,1000,187,333,1000,-1200,-1200,-1200,0
e50_canonical_record,1156,273,226,0,0,0,0,0,0,0,0,0,0,0,0,47,0,853,147,39,1000,344,75,0,571,239,769,103,650,383,447,1000,31,49,0,-1200,-1200,-1200,0
e50_canonical_record,1157,407,-522,0,0,-217,0,0,869,0,217,1000,-869,0,0,73,0,853,147,39,1000,325,159,0,490,239,769,103,650,383,447,1000,31,58,0,-1200,-1200,-1200,0
e50_canonical_record,1158,681,405,0,0,-410,0,0,869,0,410,1000,-869,1000,0,0,0,853,147,39,1000,264,213,0,442,239,769,103,650,383,447,1000,31,6,0,-1200,-1200,-1200,0
e50_canonical_record,1159,702,325,0,0,-563,0,0,869,0,563,1000,-869,1000,0,0,32,853,147,39,1000,487,292,0,380,239,769,103,650,383,447,1000,31,14,0,-1200,-1200,-1200,0
e50_canonical_record,1160,6,-515,0,0,-346,0,0,869,217,563,1000,-869,1000,0,0,32,853,147,39,1000,505,162,0,404,239,769,103,650,383,447,1000,31,96,217,-1200,-1200,-1200,0
e50_canonical_record,1161,144,593,0,0,-563,0,0,869,217,781,1000,-869,1000,0,0,40,853,147,39,1000,221,227,0,362,239,769,103,650,383,447,1000,31,101,217,-1200,-1200,-1200,0
e50_canonical_record,1162,246,661,0,0,-781,0,0,869,217,998,1000,-869,1000,0,0,55,853,147,39,1000,214,298,0,319,239,769,103,650,383,447,1000,31,105,217,-1200,-1200,-1200,0
e50_canonical_record,1163,310,358,0,0,-950,0,0,869,217,1000,1000,-869,1000,0,0,88,853,147,39,1000,339,358,0,285,239,769,103,650,383,447,1000,31,110,217,-1200,-1200,-1200,0
e50_canonical_record,1164,363,442,0,0,-1000,0,0,869,217,1000,1000,-869,1000,0,0,137,853,147,39,1000,353,436,0,242,239,769,103,650,383,447,1000,31,121,217,-1200,-1200,-1200,0
e50_canonical_record,1165,380,337,0,0,-1000,0,0,869,217,1000,1000,-869,1000,0,0,162,853,147,39,1000,167,464,0,228,239,769,103,650,383,447,1000,31,124,217,-1200,-1200,-1200,0
e50_canonical_record,1166,389,365,0,0,-1000,0,0,869,217,1000,1000,-869,1000,0,0,192,853,147,39,1000,180,497,0,211,239,769,103,650,383,447,1000,31,132,217,-1200,-1200,-1200,0
e50_canonical_record,1167,302,-426,0,0,-1000,0,0,869,434,1000,1000,-869,1000,0,0,229,853,147,39,1000,260,442,0,225,239,769,103,650,383,447,1000,31,162,434,-1200,-1200,-1200,0
