trial_id	task	split	family	fixture	truth
r211g_r2a_pitchdisc_0631	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0631.pcm	HIGHER
r211g_r2a_pitchdisc_0632	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0632.pcm	LOWER
r211g_r2a_pitchdisc_0633	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0633.pcm	HIGHER
r211g_r2a_pitchdisc_0634	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0634.pcm	LOWER
r211g_r2a_pitchdisc_0635	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0635.pcm	HIGHER
r211g_r2a_pitchdisc_0636	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0636.pcm	HIGHER
r211g_r2a_pitchdisc_0637	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0637.pcm	LOWER
r211g_r2a_pitchdisc_0638	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0638.pcm	HIGHER
r211g_r2a_pitchdisc_0639	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0639.pcm	LOWER
r211g_r2a_pitchdisc_0640	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0640.pcm	HIGHER
r211g_r2a_pitchdisc_0641	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0641.pcm	HIGHER
r211g_r2a_pitchdisc_0642	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0642.pcm	HIGHER
r211g_r2a_pitchdisc_0643	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0643.pcm	HIGHER
r211g_r2a_pitchdisc_0644	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0644.pcm	LOWER
r211g_r2a_pitchdisc_0645	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0645.pcm	LOWER
r211g_r2a_pitchdisc_0646	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0646.pcm	HIGHER
r211g_r2a_pitchdisc_0647	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0647.pcm	HIGHER
r211g_r2a_pitchdisc_0648	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0648.pcm	LOWER
r211g_r2a_pitchdisc_0649	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0649.pcm	LOWER
r211g_r2a_pitchdisc_0650	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0650.pcm	HIGHER
r211g_r2a_pitchdisc_0651	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0651.pcm	HIGHER
r211g_r2a_pitchdisc_0652	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0652.pcm	HIGHER
r211g_r2a_pitchdisc_0653	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0653.pcm	HIGHER
r211g_r2a_pitchdisc_0654	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0654.pcm	HIGHER
r211g_r2a_pitchdisc_0655	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0655.pcm	LOWER
r211g_r2a_pitchdisc_0656	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0656.pcm	LOWER
r211g_r2a_pitchdisc_0657	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0657.pcm	HIGHER
r211g_r2a_pitchdisc_0658	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0658.pcm	LOWER
r211g_r2a_pitchdisc_0659	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0659.pcm	HIGHER
r211g_r2a_pitchdisc_0660	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0660.pcm	HIGHER
r211g_r2a_pitchdisc_0661	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0661.pcm	LOWER
r211g_r2a_pitchdisc_0662	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0662.pcm	LOWER
r211g_r2a_pitchdisc_0663	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0663.pcm	LOWER
r211g_r2a_pitchdisc_0664	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0664.pcm	LOWER
r211g_r2a_pitchdisc_0665	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0665.pcm	HIGHER
r211g_r2a_pitchdisc_0666	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0666.pcm	HIGHER
r211g_r2a_pitchdisc_0667	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0667.pcm	HIGHER
r211g_r2a_pitchdisc_0668	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0668.pcm	LOWER
r211g_r2a_pitchdisc_0669	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0669.pcm	LOWER
r211g_r2a_pitchdisc_0670	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0670.pcm	LOWER
r211g_r2a_pitchdisc_0671	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0671.pcm	LOWER
r211g_r2a_pitchdisc_0672	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0672.pcm	LOWER
r211g_r2a_pitchdisc_0673	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0673.pcm	LOWER
r211g_r2a_pitchdisc_0674	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0674.pcm	LOWER
r211g_r2a_pitchdisc_0675	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0675.pcm	HIGHER
r211g_r2a_pitchdisc_0676	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0676.pcm	LOWER
r211g_r2a_pitchdisc_0677	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0677.pcm	HIGHER
r211g_r2a_pitchdisc_0678	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0678.pcm	LOWER
r211g_r2a_pitchdisc_0679	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0679.pcm	LOWER
r211g_r2a_pitchdisc_0680	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0680.pcm	LOWER
r211g_r2a_pitchdisc_0681	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0681.pcm	HIGHER
r211g_r2a_pitchdisc_0682	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0682.pcm	LOWER
r211g_r2a_pitchdisc_0683	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0683.pcm	HIGHER
r211g_r2a_pitchdisc_0684	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0684.pcm	LOWER
r211g_r2a_pitchdisc_0685	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0685.pcm	HIGHER
r211g_r2a_pitchdisc_0686	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0686.pcm	HIGHER
r211g_r2a_pitchdisc_0687	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0687.pcm	LOWER
r211g_r2a_pitchdisc_0688	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0688.pcm	HIGHER
r211g_r2a_pitchdisc_0689	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0689.pcm	LOWER
r211g_r2a_pitchdisc_0690	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0690.pcm	LOWER
r211g_r2a_pitchdisc_0691	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0691.pcm	LOWER
r211g_r2a_pitchdisc_0692	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0692.pcm	LOWER
r211g_r2a_pitchdisc_0693	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0693.pcm	HIGHER
r211g_r2a_pitchdisc_0694	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0694.pcm	HIGHER
r211g_r2a_pitchdisc_0695	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0695.pcm	HIGHER
r211g_r2a_pitchdisc_0696	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0696.pcm	LOWER
r211g_r2a_pitchdisc_0697	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0697.pcm	HIGHER
r211g_r2a_pitchdisc_0698	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0698.pcm	LOWER
r211g_r2a_pitchdisc_0699	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0699.pcm	HIGHER
r211g_r2a_pitchdisc_0700	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0700.pcm	HIGHER
r211g_r2a_pitchdisc_0701	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0701.pcm	HIGHER
r211g_r2a_pitchdisc_0702	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0702.pcm	HIGHER
r211g_r2a_pitchdisc_0703	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0703.pcm	LOWER
r211g_r2a_pitchdisc_0704	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0704.pcm	LOWER
r211g_r2a_pitchdisc_0705	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0705.pcm	LOWER
r211g_r2a_pitchdisc_0706	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0706.pcm	LOWER
r211g_r2a_pitchdisc_0707	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0707.pcm	HIGHER
r211g_r2a_pitchdisc_0708	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0708.pcm	LOWER
r211g_r2a_pitchdisc_0709	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0709.pcm	LOWER
r211g_r2a_pitchdisc_0710	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0710.pcm	HIGHER
r211g_r2a_pitchdisc_0711	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0711.pcm	HIGHER
r211g_r2a_pitchdisc_0712	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0712.pcm	LOWER
r211g_r2a_pitchdisc_0713	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0713.pcm	HIGHER
r211g_r2a_pitchdisc_0714	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0714.pcm	HIGHER
r211g_r2a_pitchdisc_0715	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0715.pcm	HIGHER
r211g_r2a_pitchdisc_0716	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0716.pcm	HIGHER
r211g_r2a_pitchdisc_0717	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0717.pcm	LOWER
r211g_r2a_pitchdisc_0718	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0718.pcm	LOWER
r211g_r2a_pitchdisc_0719	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0719.pcm	LOWER
r211g_r2a_pitchdisc_0720	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0720.pcm	HIGHER
r211g_r2a_pitchdisc_0721	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0721.pcm	HIGHER
r211g_r2a_pitchdisc_0722	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0722.pcm	HIGHER
r211g_r2a_pitchdisc_0723	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0723.pcm	LOWER
r211g_r2a_pitchdisc_0724	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0724.pcm	LOWER
r211g_r2a_pitchdisc_0725	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0725.pcm	LOWER
r211g_r2a_pitchdisc_0726	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0726.pcm	HIGHER
r211g_r2a_pitchdisc_0727	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0727.pcm	LOWER
r211g_r2a_pitchdisc_0728	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0728.pcm	HIGHER
r211g_r2a_pitchdisc_0729	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0729.pcm	HIGHER
r211g_r2a_pitchdisc_0730	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0730.pcm	HIGHER
r211g_r2a_pitchdisc_0731	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0731.pcm	LOWER
r211g_r2a_pitchdisc_0732	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0732.pcm	HIGHER
r211g_r2a_pitchdisc_0733	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0733.pcm	LOWER
r211g_r2a_pitchdisc_0734	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0734.pcm	HIGHER
r211g_r2a_pitchdisc_0735	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0735.pcm	LOWER
r211g_r2a_pitchdisc_0736	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0736.pcm	LOWER
r211g_r2a_pitchdisc_0737	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0737.pcm	HIGHER
r211g_r2a_pitchdisc_0738	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0738.pcm	LOWER
r211g_r2a_pitchdisc_0739	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0739.pcm	HIGHER
r211g_r2a_pitchdisc_0740	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0740.pcm	HIGHER
r211g_r2a_pitchdisc_0741	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0741.pcm	LOWER
r211g_r2a_pitchdisc_0742	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0742.pcm	HIGHER
r211g_r2a_pitchdisc_0743	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0743.pcm	HIGHER
r211g_r2a_pitchdisc_0744	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0744.pcm	HIGHER
r211g_r2a_pitchdisc_0745	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0745.pcm	HIGHER
r211g_r2a_pitchdisc_0746	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0746.pcm	LOWER
r211g_r2a_pitchdisc_0747	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0747.pcm	LOWER
r211g_r2a_pitchdisc_0748	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0748.pcm	LOWER
r211g_r2a_pitchdisc_0749	pitchdisc	adversarial	R2A-PTC-2	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0749.pcm	LOWER
r211g_r2a_pitchdisc_0750	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0750.pcm	SAME
r211g_r2a_pitchdisc_0751	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0751.pcm	HIGHER
r211g_r2a_pitchdisc_0752	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0752.pcm	LOWER
r211g_r2a_pitchdisc_0753	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0753.pcm	SAME
r211g_r2a_pitchdisc_0754	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0754.pcm	HIGHER
r211g_r2a_pitchdisc_0755	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0755.pcm	LOWER
r211g_r2a_pitchdisc_0756	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0756.pcm	SAME
r211g_r2a_pitchdisc_0757	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0757.pcm	HIGHER
r211g_r2a_pitchdisc_0758	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0758.pcm	LOWER
r211g_r2a_pitchdisc_0759	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0759.pcm	SAME
r211g_r2a_pitchdisc_0760	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0760.pcm	HIGHER
r211g_r2a_pitchdisc_0761	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0761.pcm	LOWER
r211g_r2a_pitchdisc_0762	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0762.pcm	SAME
r211g_r2a_pitchdisc_0763	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0763.pcm	HIGHER
r211g_r2a_pitchdisc_0764	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0764.pcm	LOWER
r211g_r2a_pitchdisc_0765	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0765.pcm	SAME
r211g_r2a_pitchdisc_0766	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0766.pcm	HIGHER
r211g_r2a_pitchdisc_0767	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0767.pcm	LOWER
r211g_r2a_pitchdisc_0768	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0768.pcm	SAME
r211g_r2a_pitchdisc_0769	pitchdisc	adversarial	R2A-PTC-3	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_pitchdisc_0769.pcm	HIGHER
