admit-V2-D-decoy-0022	1000	500	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0022
admit-V2-D-decoy-0023	1000	400	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0023
admit-V2-D-decoy-0024	1000	333	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0024
admit-V2-D-decoy-0025	1000	285	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0025
admit-V2-D-decoy-0026	1000	250	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0026
admit-V2-D-decoy-0027	1000	222	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0027
admit-V2-D-decoy-0028	764	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0028
admit-V2-D-decoy-0029	1000	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0029
admit-V2-D-decoy-0030	1000	666	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0030
admit-V2-D-decoy-0031	1000	500	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0031
admit-V2-D-decoy-0032	1000	400	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0032
admit-V2-D-decoy-0033	1000	333	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0033
admit-V2-D-decoy-0034	1000	285	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0034
admit-V2-D-decoy-0035	1000	250	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0035
admit-V2-D-decoy-0036	1000	222	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0036
admit-V2-D-decoy-0037	1000	200	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0037
admit-V2-D-decoy-0038	1000	181	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0038
admit-V2-D-decoy-0039	1000	166	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0039
admit-V2-D-decoy-0040	1000	153	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0040
admit-V2-D-decoy-0041	1000	142	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0041
admit-V2-D-decoy-0042	1000	133	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0042
admit-V2-D-decoy-0043	1000	125	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0043
admit-V2-D-decoy-0044	1000	117	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0044
admit-V2-D-decoy-0045	1000	111	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0045
admit-V2-D-decoy-0046	1000	105	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0046
admit-V2-D-decoy-0047	1000	100	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0047
admit-V2-D-decoy-0048	1000	95	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0048
admit-V2-D-decoy-0049	1000	90	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0049
admit-V2-D-decoy-0050	1000	86	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0050
admit-V2-D-decoy-0051	1000	83	2	1	kb-diet-v3c:matrix:admit-V2-D-decoy-0051
admit-V2-D-install-0000	710	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0000
admit-V2-D-install-0001	1000	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0001
admit-V2-D-install-0002	1000	666	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0002
admit-V2-D-install-0003	1000	500	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0003
admit-V2-D-install-0004	1000	400	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0004
admit-V2-D-install-0005	1000	333	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0005
admit-V2-D-install-0006	1000	285	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0006
admit-V2-D-install-0007	1000	250	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0007
admit-V2-D-install-0008	1000	222	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0008
admit-V2-D-install-0009	1000	200	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0009
admit-V2-D-install-0010	1000	181	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0010
admit-V2-D-install-0011	1000	166	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0011
admit-V2-D-install-0012	1000	153	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0012
admit-V2-D-install-0013	1000	142	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0013
admit-V2-D-install-0014	1000	133	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0014
admit-V2-D-install-0015	1000	125	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0015
admit-V2-D-install-0016	931	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0016
admit-V2-D-install-0017	1000	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0017
admit-V2-D-install-0018	1000	666	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0018
admit-V2-D-install-0019	1000	500	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0019
admit-V2-D-install-0020	1000	400	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0020
admit-V2-D-install-0021	1000	333	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0021
admit-V2-D-install-0022	1000	285	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0022
admit-V2-D-install-0023	1000	250	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0023
admit-V2-D-install-0024	764	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0024
admit-V2-D-install-0025	1000	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0025
admit-V2-D-install-0026	1000	666	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0026
admit-V2-D-install-0027	1000	500	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0027
admit-V2-D-install-0028	1000	400	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0028
admit-V2-D-install-0029	1000	333	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0029
admit-V2-D-install-0030	1000	285	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0030
admit-V2-D-install-0031	1000	250	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0031
admit-V2-D-install-0032	1000	222	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0032
admit-V2-D-install-0033	1000	200	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0033
admit-V2-D-install-0034	1000	181	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0034
admit-V2-D-install-0035	1000	166	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0035
admit-V2-D-install-0036	1000	153	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0036
admit-V2-D-install-0037	1000	142	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0037
admit-V2-D-install-0038	1000	133	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0038
admit-V2-D-install-0039	1000	125	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0039
admit-V2-D-install-0040	1000	117	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0040
admit-V2-D-install-0041	1000	111	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0041
admit-V2-D-install-0042	1000	105	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0042
admit-V2-D-install-0043	1000	100	2	1	kb-diet-v3c:matrix:admit-V2-D-install-0043
admit-V2-D-withhold-0000	931	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0000
admit-V2-D-withhold-0001	1000	1000	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0001
admit-V2-D-withhold-0002	1000	666	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0002
admit-V2-D-withhold-0003	1000	500	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0003
admit-V2-D-withhold-0004	1000	400	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0004
admit-V2-D-withhold-0012	1000	153	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0012
admit-V2-D-withhold-0013	1000	142	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0013
admit-V2-D-withhold-0020	1000	95	2	1	kb-diet-v3c:matrix:admit-V2-D-withhold-0020
revoke-mech-a0-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a0-rt1
revoke-mech-a0-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a0-rt2
revoke-mech-a0-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a0-rt3
revoke-mech-a1-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a1-rt1
revoke-mech-a1-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a1-rt2
revoke-mech-a1-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a1-rt3
revoke-mech-a2-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a2-rt1
revoke-mech-a2-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a2-rt2
revoke-mech-a2-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a2-rt3
revoke-mech-a3-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a3-rt1
revoke-mech-a3-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a3-rt2
revoke-mech-a3-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-a3-rt3
revoke-mech-b1-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-b1-rt1
revoke-mech-b1-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-b1-rt2
revoke-mech-b1-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-b1-rt3
revoke-mech-b2-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-b2-rt1
revoke-mech-b2-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-b2-rt2
revoke-mech-b2-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-b2-rt3
revoke-mech-c1-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c1-rt1
revoke-mech-c1-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c1-rt2
revoke-mech-c1-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c1-rt3
revoke-mech-c2-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c2-rt1
revoke-mech-c2-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c2-rt2
revoke-mech-c2-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c2-rt3
revoke-mech-c3-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c3-rt1
revoke-mech-c3-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c3-rt2
revoke-mech-c3-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c3-rt3
revoke-mech-c4-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c4-rt1
revoke-mech-c4-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c4-rt2
revoke-mech-c4-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-c4-rt3
revoke-mech-fl2-rt1	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-fl2-rt1
revoke-mech-fl2-rt2	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-fl2-rt2
revoke-mech-fl2-rt3	1000	285	2	1	kb-diet-v3c:matrix:revoke-mech-fl2-rt3
revoke-r2-a2-A	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a2-A
revoke-r2-a2-A-kb-a1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-A-kb-a1
revoke-r2-a2-A-kb-a2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-A-kb-a2
revoke-r2-a2-B	1000	222	2	1	kb-diet-v3c:matrix:revoke-r2-a2-B
revoke-r2-a2-B-kb-b1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-B-kb-b1
revoke-r2-a2-C	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a2-C
revoke-r2-a2-C-kb-c1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-C-kb-c1
revoke-r2-a2-D	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a2-D
revoke-r2-a2-D-kb-d1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-D-kb-d1
revoke-r2-a2-D-kb-d2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-D-kb-d2
revoke-r2-a2-E	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a2-E
revoke-r2-a2-E-kb-e1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-E-kb-e1
revoke-r2-a2-E-kb-e2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-E-kb-e2
revoke-r2-a2-F	1000	222	2	1	kb-diet-v3c:matrix:revoke-r2-a2-F
revoke-r2-a2-F-kb-f1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a2-F-kb-f1
revoke-r2-a2-fid	1000	666	2	1	kb-diet-v3c:matrix:revoke-r2-a2-fid
revoke-r2-a3-A	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a3-A
revoke-r2-a3-A-kb-a1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-A-kb-a1
revoke-r2-a3-A-kb-a2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-A-kb-a2
revoke-r2-a3-B	1000	222	2	1	kb-diet-v3c:matrix:revoke-r2-a3-B
revoke-r2-a3-B-kb-b1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-B-kb-b1
revoke-r2-a3-C	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a3-C
revoke-r2-a3-C-kb-c1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-C-kb-c1
revoke-r2-a3-D	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a3-D
revoke-r2-a3-D-kb-d1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-D-kb-d1
revoke-r2-a3-D-kb-d2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-D-kb-d2
revoke-r2-a3-E	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-a3-E
revoke-r2-a3-E-kb-e1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-E-kb-e1
revoke-r2-a3-E-kb-e2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-E-kb-e2
revoke-r2-a3-F	1000	222	2	1	kb-diet-v3c:matrix:revoke-r2-a3-F
revoke-r2-a3-F-kb-f1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-a3-F-kb-f1
revoke-r2-a3-fid	1000	666	2	1	kb-diet-v3c:matrix:revoke-r2-a3-fid
revoke-r2-b1-A	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-b1-A
revoke-r2-b1-A-kb-a1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-A-kb-a1
revoke-r2-b1-A-kb-a2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-A-kb-a2
revoke-r2-b1-B	1000	222	2	1	kb-diet-v3c:matrix:revoke-r2-b1-B
revoke-r2-b1-B-kb-b1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-B-kb-b1
revoke-r2-b1-C	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-b1-C
revoke-r2-b1-C-kb-c1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-C-kb-c1
revoke-r2-b1-D	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-b1-D
revoke-r2-b1-D-kb-d1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-D-kb-d1
revoke-r2-b1-D-kb-d2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-D-kb-d2
revoke-r2-b1-E	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-b1-E
revoke-r2-b1-E-kb-e1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-E-kb-e1
revoke-r2-b1-E-kb-e2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-E-kb-e2
revoke-r2-b1-F	1000	222	2	1	kb-diet-v3c:matrix:revoke-r2-b1-F
revoke-r2-b1-F-kb-f1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-b1-F-kb-f1
revoke-r2-b1-fid	1000	666	2	1	kb-diet-v3c:matrix:revoke-r2-b1-fid
revoke-r2-default-A	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-default-A
revoke-r2-default-A-kb-a1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-A-kb-a1
revoke-r2-default-A-kb-a2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-A-kb-a2
revoke-r2-default-B	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-default-B
revoke-r2-default-B-kb-b1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-B-kb-b1
revoke-r2-default-C	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-default-C
revoke-r2-default-C-kb-c1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-C-kb-c1
revoke-r2-default-D	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-default-D
revoke-r2-default-D-kb-d1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-D-kb-d1
revoke-r2-default-D-kb-d2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-D-kb-d2
revoke-r2-default-E	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-default-E
revoke-r2-default-E-kb-e1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-E-kb-e1
revoke-r2-default-E-kb-e2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-E-kb-e2
revoke-r2-default-F	1000	200	2	1	kb-diet-v3c:matrix:revoke-r2-default-F
revoke-r2-default-F-kb-f1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-default-F-kb-f1
revoke-r2-default-fid	1000	666	2	1	kb-diet-v3c:matrix:revoke-r2-default-fid
revoke-r2-f3-A	1000	181	2	1	kb-diet-v3c:matrix:revoke-r2-f3-A
revoke-r2-f3-A-kb-a1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-A-kb-a1
revoke-r2-f3-A-kb-a2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-A-kb-a2
revoke-r2-f3-B	1000	181	2	1	kb-diet-v3c:matrix:revoke-r2-f3-B
revoke-r2-f3-B-kb-b1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-B-kb-b1
revoke-r2-f3-C	1000	181	2	1	kb-diet-v3c:matrix:revoke-r2-f3-C
revoke-r2-f3-C-kb-c1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-C-kb-c1
revoke-r2-f3-D	1000	181	2	1	kb-diet-v3c:matrix:revoke-r2-f3-D
revoke-r2-f3-D-kb-d1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-D-kb-d1
revoke-r2-f3-D-kb-d2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-D-kb-d2
revoke-r2-f3-E	1000	181	2	1	kb-diet-v3c:matrix:revoke-r2-f3-E
revoke-r2-f3-E-kb-e1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-E-kb-e1
revoke-r2-f3-E-kb-e2	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-E-kb-e2
revoke-r2-f3-F	1000	181	2	1	kb-diet-v3c:matrix:revoke-r2-f3-F
revoke-r2-f3-F-kb-f1	500	1000	2	1	kb-diet-v3c:matrix:revoke-r2-f3-F-kb-f1
revoke-r2-f3-fid	1000	666	2	1	kb-diet-v3c:matrix:revoke-r2-f3-fid
logic-g_cau-GU-01	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-01
logic-g_cau-GU-02	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-02
logic-g_cau-GU-03	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-03
logic-g_cau-GU-04	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-04
logic-g_cau-GU-05	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-05
logic-g_cau-GU-06	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-06
logic-g_cau-GU-07	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-07
logic-g_cau-GU-08	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-08
logic-g_cau-GU-09	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-09
logic-g_cau-GU-10	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-10
logic-g_cau-GU-11	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-11
logic-g_cau-GU-12	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-12
logic-g_cau-GU-13	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-13
logic-g_cau-GU-14	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-14
logic-g_cau-GU-15	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-15
logic-g_cau-GU-16	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-16
logic-g_cau-GU-17	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-17
logic-g_cau-GU-18	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-18
logic-g_cau-GU-19	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-19
logic-g_cau-GU-20	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cau-GU-20
logic-g_cmp-GM-01	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-01
logic-g_cmp-GM-02	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-02
logic-g_cmp-GM-03	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-03
logic-g_cmp-GM-04	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-04
logic-g_cmp-GM-05	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-05
logic-g_cmp-GM-06	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-06
logic-g_cmp-GM-07	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-07
logic-g_cmp-GM-08	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-08
logic-g_cmp-GM-09	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-09
logic-g_cmp-GM-10	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-10
logic-g_cmp-GM-11	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-11
logic-g_cmp-GM-12	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-12
logic-g_cmp-GM-13	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-13
logic-g_cmp-GM-14	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-14
logic-g_cmp-GM-15	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-15
logic-g_cmp-GM-16	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-16
logic-g_cmp-GM-17	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-17
logic-g_cmp-GM-18	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-18
logic-g_cmp-GM-19	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-19
logic-g_cmp-GM-20	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cmp-GM-20
logic-g_con-GC-01	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-01
logic-g_con-GC-02	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-02
logic-g_con-GC-03	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-03
logic-g_con-GC-04	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-04
logic-g_con-GC-05	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-05
logic-g_con-GC-06	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-06
logic-g_con-GC-07	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-07
logic-g_con-GC-08	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-08
logic-g_con-GC-09	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-09
logic-g_con-GC-10	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-10
logic-g_con-GC-11	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-11
logic-g_con-GC-12	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-12
logic-g_con-GC-13	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-13
logic-g_con-GC-14	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-14
logic-g_con-GC-15	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-15
logic-g_con-GC-16	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-16
logic-g_con-GC-17	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-17
logic-g_con-GC-18	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-18
logic-g_con-GC-19	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-19
logic-g_con-GC-20	500	1000	2	1	kb-diet-v3c:matrix:logic-g_con-GC-20
logic-g_cond-GD-01	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-01
logic-g_cond-GD-02	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-02
logic-g_cond-GD-03	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-03
logic-g_cond-GD-04	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-04
logic-g_cond-GD-05	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-05
logic-g_cond-GD-06	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-06
logic-g_cond-GD-07	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-07
logic-g_cond-GD-08	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-08
logic-g_cond-GD-09	1000	666	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-09
logic-g_cond-GD-10	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-10
logic-g_cond-GD-11	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-11
logic-g_cond-GD-12	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-12
logic-g_cond-GD-13	1000	666	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-13
logic-g_cond-GD-14	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-14
logic-g_cond-GD-15	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-15
logic-g_cond-GD-16	1000	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-16
logic-g_cond-GD-17	500	1000	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-17
logic-g_cond-GD-18	1000	666	2	1	kb-diet-v3c:matrix:logic-g_cond-GD-18
