qualification_schema,tnn_r32_e45_native_v1
native_target,linux_x86_64_generic
feature_dimension_per_arm,32
feature_masking,zero_mask_equal_capacity
initiation_policy,one_shared_frozen_value_and_common_feature_block_across_all_arms
shadow_estimator,reduced_e45_12_learner_visible_features_not_v28_parity
temporal_detector,reduced_ordered_best_split_not_full_v16_tv_volatility
hazard_auxiliary,reduced_global_horizon_forecast_not_v40_parity
training_seed_set,45001_45002_45003
validation_seed_set,45101_45102_45103
confirmation_seed_set,45201_45202_45203_45204_45205_45206
confirmation_episodes_per_seed_mode_resource,40
training_schedule,phase0_aux_terminal_2x_phase1_shared_init_1x_phase2_reached_continuation_2x
shadow_validation_n,2700
shadow_target_mean,406
shadow_mae_learned_reduced12,188
shadow_mae_raw_cost,395
shadow_mae_fixed_055,269
shadow_mae_learned_global_scalar,265
shadow_mse_div100_learned_reduced12,874
shadow_mse_div100_raw_cost,2896
shadow_mse_div100_fixed_055,1772
shadow_mse_div100_learned_global_scalar,1839
shadow_r2_per_mille_learned_reduced12,741
shadow_global_ratio_per_mille,509
cell_columns,seed_index,mode,resource,arm,episodes,initiated,beneficial,true_positive,false_positive,completed,success,success_given_oracle_positive_init,premature,regret_sum,resource_spend_sum,opportunity_loss_sum,observations,warrant,budget_refusal,safety_cap,utility_sum,resolvable,unknown_choice,wrong_nonunknown_commit,oracle_positive_success,warrant_sound,init_recall_pm,init_precision_pm,completion_given_init_pm,success_given_oracle_positive_init_pm,mean_observations_x1000
cell,0,8,3,arm,1,40,24,0,0,24,0,40,0,0,5284,25576,5284,65,0,0,0,34716,0,0,0,0,0,0,0,0,0,2708
cell,0,8,3,arm,2,40,24,0,0,24,0,40,0,0,3271,16860,3271,42,0,0,0,36729,0,0,0,0,0,0,0,0,0,1750
cell,0,8,3,arm,3,40,24,0,0,24,0,40,0,0,2733,13314,2733,34,0,0,0,37267,0,0,0,0,0,0,0,0,0,1416
cell,0,8,4,arm,0,40,1,0,0,1,0,40,0,0,152,289,152,1,0,0,0,39848,0,0,0,0,0,0,0,0,0,1000
cell,0,8,4,arm,1,40,1,0,0,1,0,40,0,0,152,289,152,1,0,0,0,39848,0,0,0,0,0,0,0,0,0,1000
cell,0,8,4,arm,2,40,1,0,0,1,0,40,0,0,152,289,152,1,0,0,0,39848,0,0,0,0,0,0,0,0,0,1000
cell,0,8,4,arm,3,40,1,0,0,1,0,40,0,0,152,289,152,1,0,0,0,39848,0,0,0,0,0,0,0,0,0,1000
cell,1,0,0,arm,0,40,13,0,0,13,0,0,0,0,557,5260,557,13,11,0,0,-48557,0,0,40,0,0,0,0,0,0,1000
cell,1,0,0,arm,1,40,13,0,0,13,0,0,0,0,557,5260,557,13,11,0,0,-48557,0,0,40,0,0,0,0,0,0,1000
cell,1,0,0,arm,2,40,13,0,0,13,0,0,0,0,557,5260,557,13,11,0,0,-48557,0,0,40,0,0,0,0,0,0,1000
cell,1,0,0,arm,3,40,13,0,0,13,0,0,0,0,557,5260,557,13,11,0,0,-48557,0,0,40,0,0,0,0,0,0,1000
cell,1,0,1,arm,0,40,9,0,0,9,0,0,0,0,914,3826,914,9,9,0,0,-48914,0,0,40,0,0,0,0,0,0,1000
cell,1,0,1,arm,1,40,9,0,0,9,0,0,0,0,914,3826,914,9,9,0,0,-48914,0,0,40,0,0,0,0,0,0,1000
cell,1,0,1,arm,2,40,9,0,0,9,0,0,0,0,914,3826,914,9,9,0,0,-48914,0,0,40,0,0,0,0,0,0,1000
cell,1,0,1,arm,3,40,9,0,0,9,0,0,0,0,914,3826,914,9,9,0,0,-48914,0,0,40,0,0,0,0,0,0,1000
cell,1,0,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,0,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,0,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,0,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,0,3,arm,0,40,12,0,0,12,0,0,0,0,1134,4498,1134,12,11,0,0,-49134,0,0,40,0,0,0,0,0,0,1000
cell,1,0,3,arm,1,40,12,0,0,12,0,0,0,0,1134,4498,1134,12,11,0,0,-49134,0,0,40,0,0,0,0,0,0,1000
cell,1,0,3,arm,2,40,12,0,0,12,0,0,0,0,1134,4498,1134,12,11,0,0,-49134,0,0,40,0,0,0,0,0,0,1000
cell,1,0,3,arm,3,40,12,0,0,12,0,0,0,0,1134,4498,1134,12,11,0,0,-49134,0,0,40,0,0,0,0,0,0,1000
cell,1,0,4,arm,0,40,1,0,0,1,0,0,0,0,514,458,514,1,1,0,0,-48514,0,0,40,0,0,0,0,0,0,1000
cell,1,0,4,arm,1,40,1,0,0,1,0,0,0,0,514,458,514,1,1,0,0,-48514,0,0,40,0,0,0,0,0,0,1000
cell,1,0,4,arm,2,40,1,0,0,1,0,0,0,0,514,458,514,1,1,0,0,-48514,0,0,40,0,0,0,0,0,0,1000
cell,1,0,4,arm,3,40,1,0,0,1,0,0,0,0,514,458,514,1,1,0,0,-48514,0,0,40,0,0,0,0,0,0,1000
cell,1,1,0,arm,0,40,11,0,0,11,0,0,0,0,2079,6208,2079,13,5,0,0,-50079,0,0,40,0,0,0,0,0,0,1181
cell,1,1,0,arm,1,40,11,0,0,11,0,0,0,0,1573,4658,1573,11,5,0,0,-49573,0,0,40,0,0,0,0,0,0,1000
cell,1,1,0,arm,2,40,11,0,0,11,0,0,0,0,1573,4658,1573,11,5,0,0,-49573,0,0,40,0,0,0,0,0,0,1000
cell,1,1,0,arm,3,40,11,0,0,11,0,0,0,0,1855,6293,1855,14,5,0,0,-49855,0,0,40,0,0,0,0,0,0,1272
cell,1,1,1,arm,0,40,7,0,0,7,0,0,0,0,1147,2540,1147,7,4,0,0,-49147,0,0,40,0,0,0,0,0,0,1000
cell,1,1,1,arm,1,40,7,0,0,7,0,0,0,0,1147,2540,1147,7,4,0,0,-49147,0,0,40,0,0,0,0,0,0,1000
cell,1,1,1,arm,2,40,7,0,0,7,0,0,0,0,1147,2540,1147,7,4,0,0,-49147,0,0,40,0,0,0,0,0,0,1000
cell,1,1,1,arm,3,40,7,0,0,7,0,0,0,0,1147,2540,1147,7,4,0,0,-49147,0,0,40,0,0,0,0,0,0,1000
cell,1,1,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,1,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,1,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,1,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,1,1,3,arm,0,40,12,0,0,12,0,0,0,0,1054,5899,1054,12,4,0,0,-49054,0,0,40,0,0,0,0,0,0,1000
cell,1,1,3,arm,1,40,12,0,0,12,0,0,0,0,1230,6369,1230,13,5,0,0,-49230,0,0,40,0,0,0,0,0,0,1083
cell,1,1,3,arm,2,40,12,0,0,12,0,0,0,0,1259,6707,1259,13,5,0,0,-49259,0,0,40,0,0,0,0,0,0,1083
cell,1,1,3,arm,3,40,12,0,0,12,0,0,0,0,1054,5899,1054,12,4,0,0,-49054,0,0,40,0,0,0,0,0,0,1000
cell,1,1,4,arm,0,40,2,0,0,2,0,0,0,0,857,694,857,2,0,0,0,-48857,0,0,40,0,0,0,0,0,0,1000
cell,1,1,4,arm,1,40,2,0,0,2,0,0,0,0,857,694,857,2,0,0,0,-48857,0,0,40,0,0,0,0,0,0,1000
cell,1,1,4,arm,2,40,2,0,0,2,0,0,0,0,857,694,857,2,0,0,0,-48857,0,0,40,0,0,0,0,0,0,1000
cell,1,1,4,arm,3,40,2,0,0,2,0,0,0,0,857,694,857,2,0,0,0,-48857,0,0,40,0,0,0,0,0,0,1000
cell,1,2,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,2,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,3,0,arm,0,40,11,19,11,0,11,32,11,0,21368,5054,872,11,11,0,0,15128,19,0,8,11,11,578,1000,1000,1000,1000
cell,1,3,0,arm,1,40,11,19,11,0,11,32,11,0,21368,5054,872,11,11,0,0,15128,19,0,8,11,11,578,1000,1000,1000,1000
cell,1,3,0,arm,2,40,11,19,11,0,11,32,11,0,21368,5054,872,11,11,0,0,15128,19,0,8,11,11,578,1000,1000,1000,1000
cell,1,3,0,arm,3,40,11,19,11,0,11,32,11,0,21368,5054,872,11,11,0,0,15128,19,0,8,11,11,578,1000,1000,1000,1000
cell,1,3,1,arm,0,40,6,21,6,0,6,25,6,0,38628,2183,1631,6,6,0,0,-6631,21,0,15,6,6,285,1000,1000,1000,1000
cell,1,3,1,arm,1,40,6,21,6,0,6,25,6,0,38628,2183,1631,6,6,0,0,-6631,21,0,15,6,6,285,1000,1000,1000,1000
cell,1,3,1,arm,2,40,6,21,6,0,6,25,6,0,38628,2183,1631,6,6,0,0,-6631,21,0,15,6,6,285,1000,1000,1000,1000
cell,1,3,1,arm,3,40,6,21,6,0,6,25,6,0,38628,2183,1631,6,6,0,0,-6631,21,0,15,6,6,285,1000,1000,1000,1000
cell,1,3,2,arm,0,40,0,19,0,0,0,21,0,0,42013,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,1,3,2,arm,1,40,0,19,0,0,0,21,0,0,42013,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,1,3,2,arm,2,40,0,19,0,0,0,21,0,0,42013,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,1,3,2,arm,3,40,0,19,0,0,0,21,0,0,42013,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,1,3,3,arm,0,40,13,21,13,0,13,32,13,0,21207,5168,1067,13,13,0,0,14933,21,0,8,13,13,619,1000,1000,1000,1000
cell,1,3,3,arm,1,40,13,21,13,0,12,31,12,1,24311,5479,1171,14,12,0,0,11829,21,0,9,12,12,619,1000,923,923,1076
cell,1,3,3,arm,2,40,13,21,13,0,13,32,13,0,21207,5168,1067,13,13,0,0,14933,21,0,8,13,13,619,1000,1000,1000,1000
cell,1,3,3,arm,3,40,13,21,13,0,13,32,13,0,21207,5168,1067,13,13,0,0,14933,21,0,8,13,13,619,1000,1000,1000,1000
cell,1,3,4,arm,0,40,1,19,1,0,1,22,1,0,44685,318,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,1,3,4,arm,1,40,1,19,1,0,1,22,1,0,44685,318,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,1,3,4,arm,2,40,1,19,1,0,1,22,1,0,44685,318,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,1,3,4,arm,3,40,1,19,1,0,1,22,1,0,44685,318,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,1,4,0,arm,0,40,28,33,28,0,5,10,10,18,57466,73081,27875,163,10,5,5,-77875,40,0,30,10,10,848,1000,178,357,5821
cell,1,4,0,arm,1,40,28,33,28,0,0,0,0,28,61999,16303,2408,37,0,0,0,-82408,40,0,40,0,0,848,1000,0,0,1321
cell,1,4,0,arm,2,40,28,33,28,0,0,0,0,28,61815,13987,2224,32,0,0,0,-82224,40,0,40,0,0,848,1000,0,0,1142
cell,1,4,0,arm,3,40,28,33,28,0,0,0,0,28,61903,15279,2312,36,0,0,0,-82312,40,0,40,0,0,848,1000,0,0,1285
cell,1,4,1,arm,0,40,11,23,10,1,1,3,3,7,27909,19488,10833,52,3,1,2,-81833,40,0,37,3,3,434,909,90,300,4727
cell,1,4,1,arm,1,40,11,23,10,1,0,0,0,10,29237,5326,3161,14,0,0,0,-83161,40,0,40,0,0,434,909,0,0,1272
cell,1,4,1,arm,2,40,11,23,10,1,0,0,0,10,28843,4751,2767,12,0,0,0,-82767,40,0,40,0,0,434,909,0,0,1090
cell,1,4,1,arm,3,40,11,23,10,1,0,0,0,10,28843,4751,2767,12,0,0,0,-82767,40,0,40,0,0,434,909,0,0,1090
cell,1,4,2,arm,0,40,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,4,2,arm,1,40,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,4,2,arm,2,40,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,4,2,arm,3,40,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,4,3,arm,0,40,25,15,13,12,3,3,3,7,33564,40079,11223,96,3,7,1,-82223,40,0,37,3,3,866,520,120,230,3840
cell,1,4,3,arm,1,40,25,15,13,12,0,0,0,13,34145,15587,2804,39,0,0,0,-82804,40,0,40,0,0,866,520,0,0,1560
cell,1,4,3,arm,2,40,25,15,13,12,0,0,0,13,33949,13978,2608,34,0,0,0,-82608,40,0,40,0,0,866,520,0,0,1360
cell,1,4,3,arm,3,40,25,15,13,12,0,0,0,13,33323,10747,1982,26,0,0,0,-81982,40,0,40,0,0,866,520,0,0,1040
cell,1,4,4,arm,0,40,3,8,3,0,0,0,0,3,8881,876,485,3,0,0,0,-80485,40,0,40,0,0,375,1000,0,0,1000
cell,1,4,4,arm,1,40,3,8,3,0,0,0,0,3,8881,876,485,3,0,0,0,-80485,40,0,40,0,0,375,1000,0,0,1000
cell,1,4,4,arm,2,40,3,8,3,0,0,0,0,3,8881,876,485,3,0,0,0,-80485,40,0,40,0,0,375,1000,0,0,1000
cell,1,4,4,arm,3,40,3,8,3,0,0,0,0,3,8881,876,485,3,0,0,0,-80485,40,0,40,0,0,375,1000,0,0,1000
cell,1,5,0,arm,0,40,26,33,26,0,0,2,2,24,66335,17404,3872,36,0,0,0,-77872,40,0,38,2,0,787,1000,0,76,1384
cell,1,5,0,arm,1,40,26,33,26,0,0,14,14,12,46607,61614,20144,144,0,0,0,-58144,40,0,26,14,0,787,1000,0,538,5538
cell,1,5,0,arm,2,40,26,33,26,0,0,4,4,22,64629,27575,8166,57,0,1,0,-76166,40,0,36,4,0,787,1000,0,153,2192
cell,1,5,0,arm,3,40,26,33,26,0,0,16,16,10,52667,87040,32204,215,0,1,10,-64204,40,0,24,16,0,787,1000,0,615,8269
cell,1,5,1,arm,0,40,9,28,9,0,0,0,0,9,41279,3931,1089,9,0,0,0,-81089,40,0,40,0,0,321,1000,0,0,1000
cell,1,5,1,arm,1,40,9,28,9,0,0,2,2,7,38159,8071,3969,19,0,0,0,-77969,40,0,38,2,0,321,1000,0,222,2111
cell,1,5,1,arm,2,40,9,28,9,0,0,1,1,8,39811,5621,2621,14,0,0,0,-79621,40,0,39,1,0,321,1000,0,111,1555
cell,1,5,1,arm,3,40,9,28,9,0,0,1,1,8,39811,5621,2621,14,0,0,0,-79621,40,0,39,1,0,321,1000,0,111,1555
cell,1,5,2,arm,0,40,0,8,0,0,0,0,0,0,3917,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,5,2,arm,1,40,0,8,0,0,0,0,0,0,3917,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,5,2,arm,2,40,0,8,0,0,0,0,0,0,3917,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,5,2,arm,3,40,0,8,0,0,0,0,0,0,3917,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,1,5,3,arm,0,40,26,31,26,0,0,4,4,22,65244,18910,4578,46,0,0,0,-72578,40,0,36,4,0,838,1000,0,153,1769
cell,1,5,3,arm,1,40,26,31,26,0,0,13,13,13,50077,57777,16411,145,0,6,0,-57411,40,0,27,13,0,838,1000,0,500,5576
cell,1,5,3,arm,2,40,26,31,26,0,0,12,12,14,51500,52646,14834,132,0,4,1,-58834,40,0,28,12,0,838,1000,0,461,5076
cell,1,5,3,arm,3,40,26,31,26,0,0,7,7,19,58520,30350,6854,76,0,1,1,-65854,40,0,33,7,0,838,1000,0,269,2923
cell,1,5,4,arm,0,40,5,23,5,0,0,0,0,5,24224,1967,1447,6,0,0,0,-81447,40,0,40,0,0,217,1000,0,0,1200
cell,1,5,4,arm,1,40,5,23,5,0,0,1,1,4,22307,3347,2530,10,0,0,0,-79530,40,0,39,1,0,217,1000,0,200,2000
cell,1,5,4,arm,2,40,5,23,5,0,0,0,0,5,24224,1622,1447,5,0,0,0,-81447,40,0,40,0,0,217,1000,0,0,1000
cell,1,5,4,arm,3,40,5,23,5,0,0,0,0,5,24224,1622,1447,5,0,0,0,-81447,40,0,40,0,0,217,1000,0,0,1000
cell,1,6,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,6,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,7,0,arm,0,40,25,0,0,25,0,40,0,0,4819,19023,4819,49,0,0,0,35181,0,0,0,0,0,0,0,0,0,1960
cell,1,7,0,arm,1,40,25,0,0,25,0,40,0,0,21927,65172,21927,170,0,0,0,18073,0,0,0,0,0,0,0,0,0,6800
cell,1,7,0,arm,2,40,25,0,0,25,0,40,0,0,11010,37550,11010,94,0,0,0,28990,0,0,0,0,0,0,0,0,0,3760
cell,1,7,0,arm,3,40,25,0,0,25,0,40,0,0,29095,81759,29095,224,0,1,11,10905,0,0,0,0,0,0,0,0,0,8960
cell,1,7,1,arm,0,40,10,0,0,10,0,40,0,0,2817,3808,2817,10,0,0,0,37183,0,0,0,0,0,0,0,0,0,1000
cell,1,7,1,arm,1,40,10,0,0,10,0,40,0,0,5213,7990,5213,23,0,0,0,34787,0,0,0,0,0,0,0,0,0,2300
cell,1,7,1,arm,2,40,10,0,0,10,0,40,0,0,3684,5596,3684,16,0,0,0,36316,0,0,0,0,0,0,0,0,0,1600
cell,1,7,1,arm,3,40,10,0,0,10,0,40,0,0,4129,5894,4129,17,0,0,0,35871,0,0,0,0,0,0,0,0,0,1700
cell,1,7,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,7,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,7,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,7,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,7,3,arm,0,40,29,0,0,29,0,40,0,0,5616,20735,5616,53,0,0,0,34384,0,0,0,0,0,0,0,0,0,1827
cell,1,7,3,arm,1,40,29,0,0,29,0,40,0,0,23877,77675,23877,215,0,4,0,16123,0,0,0,0,0,0,0,0,0,7413
cell,1,7,3,arm,2,40,29,0,0,29,0,40,0,0,15191,51747,15191,143,0,2,1,24809,0,0,0,0,0,0,0,0,0,4931
cell,1,7,3,arm,3,40,29,0,0,29,0,40,0,0,12272,45226,12272,130,0,2,1,27728,0,0,0,0,0,0,0,0,0,4482
cell,1,7,4,arm,0,40,2,0,0,2,0,40,0,0,363,764,363,2,0,0,0,39637,0,0,0,0,0,0,0,0,0,1000
cell,1,7,4,arm,1,40,2,0,0,2,0,40,0,0,1759,2636,1759,8,0,0,0,38241,0,0,0,0,0,0,0,0,0,4000
cell,1,7,4,arm,2,40,2,0,0,2,0,40,0,0,363,764,363,2,0,0,0,39637,0,0,0,0,0,0,0,0,0,1000
cell,1,7,4,arm,3,40,2,0,0,2,0,40,0,0,1759,2948,1759,9,0,0,0,38241,0,0,0,0,0,0,0,0,0,4500
cell,1,8,0,arm,0,40,24,0,0,24,0,40,0,0,1786,10092,1786,25,0,0,0,38214,0,0,0,0,0,0,0,0,0,1041
cell,1,8,0,arm,1,40,24,0,0,24,0,40,0,0,2896,18387,2896,47,0,0,0,37104,0,0,0,0,0,0,0,0,0,1958
cell,1,8,0,arm,2,40,24,0,0,24,0,40,0,0,2039,11671,2039,29,0,0,0,37961,0,0,0,0,0,0,0,0,0,1208
cell,1,8,0,arm,3,40,24,0,0,24,0,40,0,0,2890,18150,2890,47,0,0,0,37110,0,0,0,0,0,0,0,0,0,1958
cell,1,8,1,arm,0,40,20,0,0,20,0,40,0,0,3261,6709,3261,20,0,0,0,36739,0,0,0,0,0,0,0,0,0,1000
cell,1,8,1,arm,1,40,20,0,0,20,0,40,0,0,4336,8583,4336,26,0,0,0,35664,0,0,0,0,0,0,0,0,0,1300
cell,1,8,1,arm,2,40,20,0,0,20,0,40,0,0,3989,7693,3989,23,0,0,0,36011,0,0,0,0,0,0,0,0,0,1150
cell,1,8,1,arm,3,40,20,0,0,20,0,40,0,0,4082,7973,4082,24,0,0,0,35918,0,0,0,0,0,0,0,0,0,1200
cell,1,8,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,8,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,8,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,8,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,1,8,3,arm,0,40,25,0,0,25,0,40,0,0,2773,10494,2773,26,0,0,0,37227,0,0,0,0,0,0,0,0,0,1040
cell,1,8,3,arm,1,40,25,0,0,25,0,40,0,0,5444,23452,5444,58,0,0,0,34556,0,0,0,0,0,0,0,0,0,2320
cell,1,8,3,arm,2,40,25,0,0,25,0,40,0,0,4560,17697,4560,44,0,0,0,35440,0,0,0,0,0,0,0,0,0,1760
cell,1,8,3,arm,3,40,25,0,0,25,0,40,0,0,2964,11126,2964,28,0,0,0,37036,0,0,0,0,0,0,0,0,0,1120
cell,1,8,4,arm,0,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
