1082|823|702|1|1|0
1083|823|702|1|1|0
1084|823|702|1|1|0
1085|823|702|1|1|0
1086|823|702|1|1|0
1087|823|702|1|1|0
1088|823|702|1|1|0
1089|823|702|1|1|0
1090|823|702|1|1|0
1091|823|702|1|1|0
1092|734|414|0|0|0
1093|786|551|0|0|0
1094|853|877|0|0|0
1095|707|362|0|0|0
1096|729|404|0|0|0
1097|823|702|0|0|0
1098|823|702|0|0|0
1099|823|702|0|0|0
1100|823|702|0|0|0
1101|823|702|0|0|0
1102|764|1888|1|1|1
1103|774|1915|1|1|1
1104|788|1958|1|1|1
1105|798|1993|1|1|1
1106|798|1993|1|1|1
1107|799|1997|1|1|1
1108|800|2000|1|1|1
1109|806|2024|1|1|1
1110|832|2255|1|1|1
1111|830|2267|1|1|1
1112|819|2320|1|1|1
1113|806|2373|1|1|1
1114|718|382|1|1|1
1115|704|358|1|1|1
1116|718|382|1|1|1
1117|704|358|1|1|1
1118|718|382|1|1|1
1119|704|358|1|1|1
1120|718|382|1|1|1
1121|704|358|1|1|1
1122|850|382|1|1|1
1123|840|358|1|1|1
1124|718|6600|1|1|1
1125|704|6603|1|1|1
1126|718|6600|1|1|1
1127|704|358|1|1|1
1128|718|382|1|1|1
1129|704|358|1|1|1
1130|718|382|1|1|1
1131|704|358|1|1|1
