W10_DUEL=frozen=PREREG_W10.md
433|C|REJECT|0|4|83019|93519|88519|99019|90019|75019
434|C|REJECT|0|4|87259|97759|92759|103259|94259|79259
435|C|ADMIT|5500|2|88677|99177|94177|96677|95177|80677
436|C|REJECT|0|4|77012|87512|82512|93012|84012|74012
437|C|REJECT|0|4|89387|99887|94887|105387|95187|81387
438|C|REJECT|0|4|80237|90737|85737|96237|87237|77237
439|C|ADMIT|5500|2|92100|102600|97600|100100|95200|84100
440|C|ADMIT|5500|2|87461|97961|92961|95461|94461|79461
441|C|REJECT|0|4|76911|87411|82411|92911|83911|73911
442|C|REJECT|0|4|90100|100600|95600|106100|95200|82100
443|C|REJECT|0|4|91300|101800|96800|107300|95200|83300
444|C|REJECT|0|4|77516|88016|83016|93516|84516|74516
445|C|ADMIT|5500|2|68277|78777|73777|76290|75277|67277
446|C|ADMIT|5500|2|92100|102600|97600|100100|95200|84100
447|C|REJECT|0|4|73090|83590|78590|89090|80090|70090
448|C|REJECT|0|4|88068|98568|93568|104068|95068|80068
449|C|ADMIT|5500|2|92100|102600|97600|100100|95200|84100
450|C|ADMIT|5500|2|91200|101700|96700|99200|95200|83200
451|C|ADMIT|5500|2|91800|102300|97300|99800|95200|83800
452|C|REJECT|0|4|90900|101400|96400|106900|95200|82900
453|C|ADMIT|5500|2|92300|102800|97800|100300|95200|84300
454|C|REJECT|0|4|89591|100091|95091|105591|95191|81591
455|C|ADMIT|5500|2|84834|95334|90334|92834|91834|76834
456|C|ADMIT|5500|2|92200|102700|97700|100200|95200|84200
457|C|ADMIT|5500|2|90300|100800|95800|98300|95200|82300
458|C|REJECT|0|4|85339|95839|90839|101339|92339|77339
459|C|REJECT|0|4|77314|87814|82814|93314|84314|74314
460|C|ADMIT|5500|2|79497|89997|84997|87497|86497|71497
461|C|REJECT|0|4|86450|96950|91950|102450|93450|78450
462|C|REJECT|0|4|88475|98975|93975|104475|95175|80475
463|C|ADMIT|5500|2|91000|101500|96500|99000|95200|83000
464|C|REJECT|0|4|89591|100091|95091|105591|95191|81591
465|C|ADMIT|5500|2|89286|99786|94786|97286|95186|81286
466|C|REJECT|0|4|83120|93620|88620|99120|90120|75120
467|C|REJECT|0|4|90900|101400|96400|106900|95200|82900
468|C|REJECT|0|4|76006|86506|81506|92006|83006|73006
469|C|REJECT|0|4|91200|101700|96700|107200|95200|83200
470|C|ADMIT|5500|2|91600|102100|97100|99600|95200|83600
471|C|ADMIT|5500|2|78523|89023|84023|86523|85523|75523
472|C|ADMIT|5500|2|89592|100092|95092|97592|95192|81592
473|C|ADMIT|5500|2|78926|89426|84426|86926|85926|75926
474|C|REJECT|0|4|82214|92714|87714|98214|89214|74214
475|C|ADMIT|5500|2|87968|98468|93468|95968|94968|79968
476|C|REJECT|0|4|90300|100800|95800|106300|95200|82300
477|C|REJECT|0|4|91700|102200|97200|107700|95200|83700
478|C|REJECT|0|4|90900|101400|96400|106900|95200|82900
479|C|REJECT|0|4|90500|101000|96000|106500|95200|82500
480|C|ADMIT|5500|2|89997|100497|95497|97997|95197|81997
481|C|ADMIT|5500|2|68271|78771|73771|76290|75271|65271
482|C|REJECT|0|4|91800|102300|97300|107800|95200|83800
483|C|REJECT|0|4|91300|101800|96800|107300|95200|83300
484|C|ADMIT|5500|2|91600|102100|97100|99600|95200|83600
485|C|REJECT|0|4|85642|96142|91142|101642|92642|77642
486|C|REJECT|0|4|88474|98974|93974|104474|95174|80474
487|C|ADMIT|5500|2|90600|101100|96100|98600|95200|82600
488|C|REJECT|0|4|84229|94729|89729|100229|91229|76229
489|C|REJECT|0|4|84388|94888|89888|100388|90188|81388
490|C|REJECT|0|4|87461|97961|92961|103461|94461|79461
491|C|REJECT|-2|4|77688|88188|83188|93690|84688|69688
492|C|ADMIT|5500|2|79999|90499|85499|87999|86999|71999
493|C|REJECT|-8|4|69282|79782|74782|85290|76282|68282
494|C|ADMIT|5500|2|75201|85701|80701|83201|82201|72201
495|C|REJECT|0|4|80201|90701|85701|96201|87201|72201
496|C|ADMIT|5500|2|86652|97152|92152|94652|93652|78652
497|C|ADMIT|5500|2|74876|85376|80376|82890|81876|66876
498|C|ADMIT|5500|2|70478|80978|75978|78490|77478|67478
499|C|ADMIT|5500|2|90300|100800|95800|98300|95200|82300
500|C|REJECT|0|4|86854|97354|92354|102854|93854|78854
501|C|REJECT|0|4|88068|98568|93568|104068|95068|80068
502|C|ADMIT|5500|2|92100|102600|97600|100100|95200|84100
503|C|ADMIT|5500|2|91600|102100|97100|99600|95200|83600
504|C|ADMIT|5500|2|87361|97861|92861|95361|94361|79361
505|C|ADMIT|5500|2|88271|98771|93771|96271|95171|80271
506|C|ADMIT|5500|2|90300|100800|95800|98300|95200|82300
507|C|REJECT|0|4|90200|100700|95700|106200|95200|82200
508|C|ADMIT|5500|2|86854|97354|92354|94854|93854|78854
509|C|ADMIT|5500|2|84834|95334|90334|92834|91834|76834
510|C|ADMIT|5500|2|75880|86380|81380|83890|82880|67880
511|C|ADMIT|5500|2|78492|88992|83992|86492|85492|70492
512|C|ADMIT|5500|2|91900|102400|97400|99900|95200|83900
513|C|ADMIT|5500|2|92200|102700|97700|100200|95200|84200
514|C|ADMIT|5500|2|86551|97051|92051|94551|93551|78551
515|C|ADMIT|5500|2|91800|102300|97300|99800|95200|83800
516|C|ADMIT|5500|2|73291|83791|78791|81291|80291|70291
517|C|ADMIT|5500|2|75704|86204|81204|83704|82704|72704
518|C|REJECT|0|4|91200|101700|96700|107200|95200|83200
519|C|ADMIT|5500|2|90600|101100|96100|98600|95200|82600
520|C|ADMIT|5500|2|72798|83298|78298|80798|79798|71798
521|C|REJECT|0|4|88170|98670|93670|104170|95170|80170
522|C|ADMIT|5500|2|91800|102300|97300|99800|95200|83800
523|C|ADMIT|5500|2|91700|102200|97200|99700|95200|83700
524|C|REJECT|0|4|88576|99076|94076|104576|95176|80576
525|C|ADMIT|5500|2|82717|93217|88217|90717|89717|74717
526|C|ADMIT|5500|2|91000|101500|96500|99000|95200|83000
527|C|REJECT|0|4|89387|99887|94887|105387|95187|81387
528|C|ADMIT|5500|2|84531|95031|90031|92531|91531|76531
529|C|REJECT|-12|4|75378|85878|80878|91390|82378|67378
530|C|REJECT|0|4|73492|83992|78992|89492|80492|70492
531|C|ADMIT|5500|2|75000|85500|80500|83000|82000|72000
532|C|REJECT|0|4|82765|93265|88265|98765|89765|79765
533|C|REJECT|0|4|74899|85399|80399|90899|81899|71899
534|C|REJECT|0|4|78523|89023|84023|94523|85523|75523
535|C|ADMIT|5500|2|85945|96445|91445|93945|92945|77945
536|C|REJECT|-2|4|72788|83288|78288|88790|79788|69788
537|C|REJECT|0|4|89998|100498|95498|105998|95198|81998
538|C|REJECT|-20|4|68070|78570|73570|84090|75070|65070
539|C|ADMIT|5500|2|67474|77974|72974|75490|74474|66474
540|C|ADMIT|5500|2|85944|96444|91444|93944|92944|77944
541|C|ADMIT|5500|2|72387|82887|77887|80390|79387|69387
542|C|ADMIT|5500|2|72085|82585|77585|80090|79085|69085
543|C|ADMIT|5500|2|79899|90399|85399|87899|86899|71899
544|C|REJECT|0|4|88677|99177|94177|104677|95177|80677
545|C|REJECT|0|4|91800|102300|97300|107800|95200|83800
546|C|REJECT|0|4|85944|96444|91444|101944|92944|77944
547|C|ADMIT|5500|2|89286|99786|94786|97286|95186|81286
548|C|REJECT|0|4|88170|98670|93670|104170|95170|80170
549|C|ADMIT|5500|2|88069|98569|93569|96069|95069|80069
550|C|REJECT|0|4|86146|96646|91646|102146|93146|78146
551|C|REJECT|0|4|89083|99583|94583|105083|95183|81083
552|C|ADMIT|5500|2|91700|102200|97200|99700|95200|83700
553|C|REJECT|0|4|76509|87009|82009|92509|83509|73509
554|C|REJECT|0|4|78724|89224|84224|94724|85724|75724
555|C|REJECT|0|4|78994|89494|84494|94994|85994|70994
556|C|REJECT|0|4|90800|101300|96300|106800|95200|82800
557|C|REJECT|0|4|89083|99583|94583|105083|95183|81083
558|C|ADMIT|5500|2|90300|100800|95800|98300|95200|82300
559|C|ADMIT|5500|2|89591|100091|95091|97591|95191|81591
560|C|ADMIT|5500|2|91300|101800|96800|99300|95200|83300
561|C|ADMIT|5500|2|68070|78570|73570|76090|75070|65070
562|C|REJECT|0|4|84430|94930|89930|100430|91430|76430
563|C|REJECT|0|4|88372|98872|93872|104372|95172|80372
564|C|REJECT|0|4|81106|91606|86606|97106|88106|73106
565|C|ADMIT|5500|2|81509|92009|87009|89509|88509|73509
566|C|REJECT|0|4|92100|102600|97600|108100|95200|84100
567|C|ADMIT|5500|2|82563|93063|88063|90563|89563|79563
568|C|REJECT|0|4|86450|96950|91950|102450|93450|78450
569|C|ADMIT|5500|2|82562|93062|88062|90562|89562|79562
570|C|REJECT|-13|4|67977|78477|73477|83990|74977|66977
571|C|REJECT|0|4|90400|100900|95900|106400|95200|82400
572|C|ADMIT|5500|2|71985|82485|77485|79990|78985|68985
573|C|ADMIT|5500|2|87360|97860|92860|95360|94360|79360
574|C|REJECT|0|4|83171|93671|88671|99171|90171|80171
575|C|REJECT|0|4|83523|94023|89023|99523|90523|75523
576|C|ADMIT|5500|2|92300|102800|97800|100300|95200|84300
577|C|REJECT|-3|4|70587|81087|76087|86590|77587|69587
578|C|ADMIT|5500|2|91800|102300|97300|99800|95200|83800
579|C|ADMIT|5500|2|88778|99278|94278|96778|95178|80778
580|C|REJECT|-18|4|68772|79272|74272|84790|75772|65772
581|C|REJECT|0|4|83778|94278|89278|99778|90178|80778
582|C|REJECT|0|4|82717|93217|88217|98717|89717|74717
583|C|ADMIT|5500|2|68070|78570|73570|76090|75070|65070
584|C|ADMIT|5500|2|74396|84896|79896|82396|81396|71396
585|C|ADMIT|5500|2|82415|92915|87915|90415|89415|74415
586|C|REJECT|0|4|80704|91204|86204|96704|87704|72704
587|C|ADMIT|5500|2|79497|89997|84997|87497|86497|71497
588|C|ADMIT|5500|2|77616|88116|83116|85616|84616|74616
589|C|REJECT|0|4|86046|96546|91546|102046|93046|78046
590|C|REJECT|0|4|86147|96647|91647|102147|93147|78147
591|C|REJECT|0|4|90900|101400|96400|106900|95200|82900
592|C|ADMIT|5500|2|88778|99278|94278|96778|95178|80778
593|C|ADMIT|5500|2|89084|99584|94584|97084|95184|81084
594|C|ADMIT|5500|2|83220|93720|88720|91220|90220|75220
595|C|REJECT|0|4|92300|102800|97800|108300|95200|84300
596|C|REJECT|0|4|91400|101900|96900|107400|95200|83400
597|C|REJECT|0|4|81912|92412|87412|97912|88912|73912
598|C|ADMIT|5500|2|70077|80577|75577|78090|77077|67077
599|C|ADMIT|5500|2|88170|98670|93670|96170|95170|80170
600|C|REJECT|-8|4|71382|81882|76882|87390|78382|68382
601|C|REJECT|0|4|90100|100600|95600|106100|95200|82100
602|C|ADMIT|5500|2|78592|89092|84092|86592|85592|70592
603|C|ADMIT|5500|2|89795|100295|95295|97795|95195|81795
604|C|REJECT|0|4|86854|97354|92354|102854|93854|78854
605|C|REJECT|-3|4|72387|82887|77887|88390|79387|69387
606|C|ADMIT|5500|2|88474|98974|93974|96474|95174|80474
607|C|REJECT|0|4|78221|88721|83721|94221|85221|75221
608|C|ADMIT|5500|2|73592|84092|79092|81592|80592|70592
609|C|ADMIT|5500|2|89794|100294|95294|97794|95194|81794
610|C|ADMIT|5500|2|77989|88489|83489|85990|84989|69989
611|C|REJECT|0|4|92300|102800|97800|108300|95200|84300
612|C|REJECT|0|4|91400|101900|96900|107400|95200|83400
613|C|REJECT|0|4|87866|98366|93366|103866|94866|79866
614|C|REJECT|0|4|81308|91808|86808|97308|88308|73308
615|C|ADMIT|5500|2|81753|92253|87253|89753|88753|78753
616|C|REJECT|0|4|89591|100091|95091|105591|95191|81591
617|C|ADMIT|5500|2|76811|87311|82311|84811|83811|73811
618|C|REJECT|0|4|83019|93519|88519|99019|90019|75019
619|C|REJECT|0|4|91000|101500|96500|107000|95200|83000
620|C|REJECT|0|4|80603|91103|86103|96603|87603|72603
621|C|ADMIT|5500|2|84083|94583|89583|92083|90183|81083
622|C|ADMIT|5500|2|89083|99583|94583|97083|95183|81083
623|C|REJECT|0|4|76207|86707|81707|92207|83207|73207
624|C|REJECT|0|4|88981|99481|94481|104981|95181|80981
625|C|ADMIT|5500|2|78693|89193|84193|86693|85693|70693
626|C|ADMIT|5500|2|80541|91041|86041|88541|87541|77541
627|C|REJECT|0|4|80036|90536|85536|96036|87036|77036
628|C|ADMIT|5500|2|91000|101500|96500|99000|95200|83000
629|C|ADMIT|5500|2|83069|93569|88569|91069|90069|80069
630|C|REJECT|0|4|81408|91908|86908|97408|88408|73408
631|C|REJECT|-16|4|74374|84874|79874|90390|81374|66374
632|C|REJECT|0|4|84228|94728|89728|100228|91228|76228
633|C|ADMIT|5500|2|91500|102000|97000|99500|95200|83500
634|C|ADMIT|5500|2|74977|85477|80477|82990|81977|66977
635|C|REJECT|0|4|89185|99685|94685|105185|95185|81185
636|C|REJECT|0|4|78793|89293|84293|94793|85793|70793
637|C|ADMIT|5500|2|89286|99786|94786|97286|95186|81286
638|C|ADMIT|5500|2|73190|83690|78690|81190|80190|70190
639|C|ADMIT|5500|2|92000|102500|97500|100000|95200|84000
640|C|ADMIT|5500|2|91300|101800|96800|99300|95200|83300
641|C|REJECT|0|4|91100|101600|96600|107100|95200|83100
642|C|REJECT|0|4|90200|100700|95700|106200|95200|82200
643|C|REJECT|-1|4|77889|88389|83389|93890|84889|69889
644|C|REJECT|0|4|78190|88690|83690|94190|85190|70190
645|C|REJECT|0|4|85641|96141|91141|101641|92641|77641
646|C|REJECT|0|4|91800|102300|97300|107800|95200|83800
647|C|REJECT|0|4|81348|91848|86848|97348|88348|78348
648|C|REJECT|-2|4|70588|81088|76088|86590|77588|69588
649|C|REJECT|0|4|90600|101100|96100|106600|95200|82600
650|C|ADMIT|5500|2|90200|100700|95700|98200|95200|82200
651|C|ADMIT|5500|2|91200|101700|96700|99200|95200|83200
652|C|REJECT|0|4|81207|91707|86707|97207|88207|73207
653|C|REJECT|-5|4|72085|82585|77585|88090|79085|69085
654|C|REJECT|0|4|89185|99685|94685|105185|95185|81185
655|C|REJECT|0|4|82818|93318|88318|98818|89818|74818
656|C|ADMIT|5500|2|89895|100395|95395|97895|95195|81895
657|C|ADMIT|5500|2|75579|86079|81079|83590|82579|67579
658|C|ADMIT|5500|2|83779|94279|89279|91779|90179|80779
659|C|REJECT|0|4|89692|100192|95192|105692|95192|81692
660|C|REJECT|0|4|79128|89628|84628|95128|86128|76128
661|C|REJECT|0|4|92500|103000|98000|108500|95200|84500
662|C|ADMIT|5500|2|91200|101700|96700|99200|95200|83200
663|C|ADMIT|5500|2|88474|98974|93974|96474|95174|80474
664|C|REJECT|0|4|90400|100900|95900|106400|95200|82400
665|C|ADMIT|5500|2|81651|92151|87151|89651|88651|78651
666|C|REJECT|0|4|91600|102100|97100|107600|95200|83600
667|C|REJECT|0|4|84531|95031|90031|100531|91531|76531
668|C|ADMIT|5500|2|83322|93822|88822|91322|90322|75322
669|C|ADMIT|5500|2|86955|97455|92455|94955|93955|78955
670|C|ADMIT|5500|2|92300|102800|97800|100300|95200|84300
671|C|ADMIT|5500|2|91800|102300|97300|99800|95200|83800
672|C|ADMIT|5500|2|89388|99888|94888|97388|95188|81388
673|C|ADMIT|5500|2|88171|98671|93671|96171|95171|80171
674|C|ADMIT|5500|2|91000|101500|96500|99000|95200|83000
675|C|REJECT|0|4|91100|101600|96600|107100|95200|83100
676|C|ADMIT|5500|2|83624|94124|89124|91624|90624|75624
677|C|REJECT|0|4|90700|101200|96200|106700|95200|82700
678|C|REJECT|0|4|86854|97354|92354|102854|93854|78854
679|C|ADMIT|5500|2|80704|91204|86204|88704|87704|72704
680|C|ADMIT|5500|2|73201|83701|78701|81201|80201|72201
681|C|ADMIT|5500|2|88474|98974|93974|96474|95174|80474
682|C|REJECT|0|4|90700|101200|96200|106700|95200|82700
683|C|ADMIT|5500|2|90099|100599|95599|98099|95199|82099
684|C|REJECT|0|4|88982|99482|94482|104982|95182|80982
685|C|REJECT|0|4|92300|102800|97800|108300|95200|84300
686|C|REJECT|-83|4|78507|89007|84007|94590|85507|77507
687|C|REJECT|-87|4|67603|78103|73103|83690|74603|66603
688|C|REJECT|-84|4|77206|87706|82706|93290|84206|76206
689|C|REJECT|-87|4|66103|76603|71603|82190|73103|65103
690|C|ADMIT|5500|2|66403|76903|71903|74490|73403|65403
691|C|ADMIT|5500|2|76506|87006|82006|84590|83506|75506
692|C|REJECT|-79|4|84511|95011|90011|100590|88011|83511
693|C|REJECT|-85|4|75005|85505|80505|91090|82005|74005
694|C|REJECT|0|4|83403|93903|88903|99403|88103|82403
695|C|ADMIT|5500|2|88995|99495|94495|96995|88195|87995
696|C|REJECT|0|4|84211|94711|89711|100211|88111|83211
697|C|REJECT|-40|4|73150|83650|78650|89190|80150|72150
698|C|REJECT|0|4|84717|95217|90217|100717|88117|83717
699|C|ADMIT|5500|2|87255|97755|92755|95255|88155|86255
700|C|REJECT|0|4|83403|93903|88903|99403|88103|82403
701|C|ADMIT|5500|2|71947|82447|77447|79990|78947|70947
702|C|ADMIT|5500|2|80581|91081|86081|88590|87581|79581
703|C|ADMIT|5500|2|71446|81946|76946|79490|78446|70446
704|C|ADMIT|5500|2|75157|85657|80657|83190|82157|74157
705|C|ADMIT|5500|2|71646|82146|77146|79690|78646|70646
706|C|REJECT|-17|4|79073|89573|84573|95090|86073|78073
707|C|REJECT|0|4|85021|95521|90521|101021|88121|84021
708|C|REJECT|-34|4|75056|85556|80556|91090|82056|74056
709|C|ADMIT|5500|2|82488|92988|87988|90488|88188|81488
710|C|ADMIT|5500|2|93600|104100|99100|101600|88200|92600
711|C|ADMIT|5500|2|83600|94100|89100|91600|88200|82600
712|C|REJECT|0|4|94400|104200|99900|110400|88200|93400
713|C|ADMIT|5500|2|93700|104200|99200|101700|88200|92700
714|C|ADMIT|6700|2|94900|104200|100400|102900|88200|93900
715|C|REJECT|0|4|87400|97900|92900|103400|88200|86400
716|C|REJECT|0|4|94600|104200|100100|110600|88200|93600
717|C|REJECT|0|4|85800|96300|91300|101800|88200|84800
718|C|REJECT|0|4|94200|104200|99700|110200|88200|93200
719|C|ADMIT|6600|2|94800|104200|100300|102800|88200|93800
720|C|REJECT|0|4|94300|104200|99800|110300|88200|93300
721|C|ADMIT|5500|2|86600|97100|92100|94600|88200|85600
722|C|REJECT|0|4|93500|104000|99000|109500|88200|92500
723|C|ADMIT|5500|2|80968|91468|86468|88968|87968|79968
724|C|ADMIT|5500|2|93100|103600|98600|101100|88200|92100
725|C|REJECT|0|4|94600|104200|100100|110600|88200|93600
726|C|REJECT|0|4|93700|104200|99200|109700|88200|92700
727|C|REJECT|0|4|87300|97800|92800|103300|88200|86300
728|C|REJECT|0|4|94000|104200|99500|110000|88200|93000
729|C|REJECT|0|4|89600|100100|95100|105600|88200|88600
730|C|REJECT|0|4|93500|104000|99000|109500|88200|92500
731|C|REJECT|0|4|94300|104200|99800|110300|88200|93300
732|C|REJECT|0|4|93200|103700|98700|109200|88200|92200
733|C|REJECT|0|4|88800|99300|94300|104800|88200|87800
734|C|REJECT|0|4|93300|103800|98800|109300|88200|92300
735|C|ADMIT|5500|2|87500|98000|93000|95500|88200|86500
736|C|ADMIT|6100|2|94300|104200|99800|102300|88200|93300
737|C|ADMIT|6500|2|94700|104200|100200|102700|88200|93700
738|C|ADMIT|6500|2|94700|104200|100200|102700|88200|93700
739|C|REJECT|-84|4|78006|88506|83506|94090|85006|77006
740|C|ADMIT|5500|2|67603|78103|73103|75690|74603|66603
741|C|REJECT|-84|4|76706|87206|82206|92790|83706|75706
742|C|REJECT|-87|4|66103|76603|71603|82190|73103|65103
743|C|REJECT|-84|4|76406|86906|81906|92490|83406|75406
744|C|REJECT|-80|4|83910|94410|89410|99990|88010|82910
745|C|ADMIT|5500|2|74205|84705|79705|82290|81205|73205
746|C|ADMIT|5500|2|83908|94408|89408|91908|88108|82908
747|C|REJECT|0|4|88994|99494|94494|104994|88194|87994
748|C|REJECT|0|4|84009|94509|89509|100009|88109|83009
749|C|REJECT|-40|4|73050|83550|78550|89090|80050|72050
750|C|ADMIT|5500|2|84818|95318|90318|92818|88118|83818
751|C|ADMIT|5500|2|87356|97856|92856|95356|88156|86356
752|C|REJECT|0|4|83403|93903|88903|99403|88103|82403
753|C|REJECT|-43|4|72047|82547|77547|88090|79047|71047
754|C|ADMIT|5500|2|80582|91082|86082|88590|87582|79582
755|C|ADMIT|5500|2|72348|82848|77848|80390|79348|71348
756|C|REJECT|-37|4|74253|84753|79753|90290|81253|73253
757|C|REJECT|-46|4|70844|81344|76344|86890|77844|69844
758|C|REJECT|-19|4|78771|89271|84271|94790|85771|77771
759|C|REJECT|0|4|85121|95621|90621|101121|88121|84121
760|C|REJECT|-34|4|74856|85356|80356|90890|81856|73856
761|C|REJECT|0|4|82388|92888|87888|98388|88188|81388
762|C|ADMIT|5500|2|93600|104100|99100|101600|88200|92600
763|C|REJECT|0|4|83600|94100|89100|99600|88200|82600
764|C|ADMIT|6200|2|94400|104200|99900|102400|88200|93400
765|C|ADMIT|5500|2|93700|104200|99200|101700|88200|92700
766|C|REJECT|0|4|94900|104200|100400|110900|88200|93900
767|C|ADMIT|5500|2|87400|97900|92900|95400|88200|86400
768|C|REJECT|0|4|94600|104200|100100|110600|88200|93600
769|C|ADMIT|5500|2|85800|96300|91300|93800|88200|84800
770|C|ADMIT|6000|2|94200|104200|99700|102200|88200|93200
771|C|ADMIT|6600|2|94800|104200|100300|102800|88200|93800
772|C|REJECT|0|4|94300|104200|99800|110300|88200|93300
773|C|REJECT|0|4|86600|97100|92100|102600|88200|85600
774|C|ADMIT|5500|2|93500|104000|99000|101500|88200|92500
775|C|ADMIT|5500|2|80968|91468|86468|88968|87968|79968
776|C|ADMIT|5500|2|93100|103600|98600|101100|88200|92100
777|C|ADMIT|6400|2|94600|104200|100100|102600|88200|93600
778|C|ADMIT|5500|2|93700|104200|99200|101700|88200|92700
779|C|REJECT|0|4|87300|97800|92800|103300|88200|86300
780|C|REJECT|0|4|94000|104200|99500|110000|88200|93000
781|C|REJECT|0|4|89600|100100|95100|105600|88200|88600
782|C|REJECT|0|4|93500|104000|99000|109500|88200|92500
783|C|REJECT|0|4|94300|104200|99800|110300|88200|93300
784|C|ADMIT|5500|2|93200|103700|98700|101200|88200|92200
785|C|REJECT|0|4|88800|99300|94300|104800|88200|87800
786|C|REJECT|0|4|93300|103800|98800|109300|88200|92300
787|C|REJECT|0|4|87500|98000|93000|103500|88200|86500
788|C|ADMIT|6100|2|94300|104200|99800|102300|88200|93300
789|C|ADMIT|6500|2|94700|104200|100200|102700|88200|93700
790|C|ADMIT|6500|2|94700|104200|100200|102700|88200|93700
791|C|ADMIT|5500|2|90000|100500|95500|98000|95100|82000
792|C|REJECT|-44|4|78646|89146|84146|94690|85646|70646
793|C|REJECT|0|4|94700|105200|100200|110700|93200|88700
794|C|REJECT|0|4|93994|104494|99494|109994|93194|87994
795|C|REJECT|-54|4|74036|84536|79536|90090|81036|66036
796|C|REJECT|0|4|88790|99290|94290|104790|95090|80790
797|C|ADMIT|5500|2|88890|99390|94390|96890|95090|80890
798|C|ADMIT|5500|2|98000|108500|103500|106000|95200|90000
799|C|ADMIT|5500|2|77085|87585|82585|85090|84085|69085
800|C|REJECT|-4|4|70186|80686|75686|86190|77186|69186
801|C|REJECT|-12|4|70278|80778|75778|86290|77278|67278
802|C|ADMIT|5500|2|75679|86179|81179|83690|82679|67679
803|C|REJECT|0|4|73190|83690|78690|89190|80190|70190
804|C|REJECT|0|4|85440|95940|90940|101440|92440|77440
805|C|REJECT|0|4|75905|86405|81405|91905|82905|72905
806|C|ADMIT|5500|2|81307|91807|86807|89307|88307|73307
807|C|ADMIT|5500|2|84329|94829|89829|92329|91329|76329
808|C|ADMIT|5500|2|85440|95940|90940|93440|92440|77440
809|C|REJECT|0|4|83120|93620|88620|99120|90120|75120
810|C|REJECT|-14|4|74776|85276|80276|90790|81776|66776
811|C|REJECT|0|4|84935|95435|90435|100935|91935|76935
812|C|REJECT|0|4|84632|95132|90132|100632|91632|76632
813|C|ADMIT|5500|2|82113|92613|87613|90113|89113|74113
814|C|ADMIT|5500|2|79834|90334|85334|87834|86834|76834
815|C|REJECT|0|4|83221|93721|88721|99221|90221|75221
816|C|REJECT|0|4|84329|94829|89829|100329|91329|76329
817|C|REJECT|0|4|79597|90097|85097|95597|86597|71597
818|C|REJECT|-15|4|67575|78075|73075|83590|74575|66575
819|C|ADMIT|5500|2|75880|86380|81380|83890|82880|67880
820|C|ADMIT|5500|2|85843|96343|91343|93843|92843|77843
821|C|REJECT|0|4|80301|90801|85801|96301|87301|72301
822|C|REJECT|-10|4|70780|81280|76280|86790|77780|67780
823|C|REJECT|0|4|78391|88891|83891|94391|85391|70391
824|C|REJECT|-1|4|77989|88489|83489|93990|84989|69989
825|C|ADMIT|5500|2|85541|96041|91041|93541|92541|77541
826|C|ADMIT|5500|2|82717|93217|88217|90717|89717|74717
827|C|REJECT|0|4|83322|93822|88822|99322|90322|75322
828|C|ADMIT|5500|2|84834|95334|90334|92834|91834|76834
829|C|REJECT|0|4|82314|92814|87814|98314|89314|74314
830|C|REJECT|0|4|84531|95031|90031|100531|91531|76531
831|C|REJECT|-9|4|76081|86581|81581|92090|83081|68081
832|C|REJECT|0|4|75805|86305|81305|91805|82805|72805
833|C|ADMIT|5500|2|72688|83188|78188|80690|79688|69688
834|C|ADMIT|5500|2|86147|96647|91647|94147|93147|78147
835|C|ADMIT|5500|2|85338|95838|90838|93338|92338|77338
836|C|ADMIT|5500|2|85844|96344|91344|93844|92844|77844
837|C|ADMIT|5500|2|82919|93419|88419|90919|89919|74919
838|C|ADMIT|5500|2|69382|79882|74882|77390|76382|68382
839|C|ADMIT|5500|2|85944|96444|91444|93944|92944|77944
840|C|REJECT|0|4|82415|92915|87915|98415|89415|74415
841|C|REJECT|0|4|82012|92512|87512|98012|89012|74012
842|C|ADMIT|5500|2|75278|85778|80778|83290|82278|67278
843|C|REJECT|0|4|81207|91707|86707|97207|88207|73207
844|C|REJECT|0|4|81710|92210|87210|97710|88710|73710
845|C|ADMIT|5500|2|86348|96848|91848|94348|93348|78348
846|C|REJECT|0|4|80905|91405|86405|96905|87905|72905
847|C|ADMIT|5500|2|80704|91204|86204|88704|87704|72704
848|C|ADMIT|5500|2|67876|78376|73376|75890|74876|66876
849|C|REJECT|0|4|83825|94325|89325|99825|90825|75825
850|C|ADMIT|5500|2|79128|89628|84628|87128|86128|76128
851|C|ADMIT|5500|2|79229|89729|84729|87229|86229|76229
852|C|REJECT|0|4|86349|96849|91849|102349|93349|78349
853|C|ADMIT|5500|2|73391|83891|78891|81391|80391|70391
854|C|ADMIT|5500|2|73492|83992|78992|81492|80492|70492
855|C|ADMIT|5500|2|78321|88821|83821|86321|85321|75321
856|C|REJECT|0|4|75301|85801|80801|91301|82301|72301
857|C|REJECT|0|4|79799|90299|85299|95799|86799|71799
858|C|REJECT|0|4|80503|91003|86003|96503|87503|72503
859|C|ADMIT|5500|2|85642|96142|91142|93642|92642|77642
860|C|REJECT|0|4|86147|96647|91647|102147|93147|78147
861|C|REJECT|-5|4|76985|87485|82485|92990|83985|68985
862|C|ADMIT|5500|2|80302|90802|85802|88302|87302|72302
863|C|ADMIT|5500|2|79999|90499|85499|87999|86999|71999
864|C|REJECT|0|4|75402|85902|80902|91402|82402|72402
865|C|ADMIT|5500|2|67977|78477|73477|75990|74977|66977
866|C|ADMIT|5500|2|85843|96343|91343|93843|92843|77843
867|C|REJECT|0|4|74497|84997|79997|90497|81497|71497
868|C|REJECT|0|4|79799|90299|85299|95799|86799|71799
