# video_id	window_idx	start_frame	stride	fps	src_sha256
OQSNhk5ICTI	56	1680	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	57	1710	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	58	1740	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	59	1770	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	60	1800	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	61	1830	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	62	1860	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	63	1890	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	64	1920	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	65	1950	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	66	1980	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	67	2010	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	68	2040	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	69	2070	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	70	2100	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	71	2130	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	72	2160	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	73	2190	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	74	2220	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	75	2250	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	76	2280	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	77	2310	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	78	2340	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	79	2370	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	80	2400	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	81	2430	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	82	2460	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	83	2490	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	84	2520	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	85	2550	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	86	2580	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	87	2610	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	88	2640	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	89	2670	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	90	2700	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	91	2730	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	92	2760	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	93	2790	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	94	2820	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	95	2850	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	96	2880	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	97	2910	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	98	2940	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	99	2970	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	100	3000	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	101	3030	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	102	3060	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	103	3090	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	104	3120	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	105	3150	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	106	3180	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	107	3210	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	108	3240	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	109	3270	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	110	3300	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	111	3330	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	112	3360	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	113	3390	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	114	3420	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	115	3450	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	116	3480	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	117	3510	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	118	3540	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	119	3570	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	120	3600	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	121	3630	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	122	3660	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	123	3690	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	124	3720	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	125	3750	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	126	3780	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	127	3810	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	128	3840	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	129	3870	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	130	3900	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	131	3930	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	132	3960	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	133	3990	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	134	4020	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	135	4050	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	136	4080	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	137	4110	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	138	4140	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	139	4170	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	140	4200	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	141	4230	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	142	4260	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	143	4290	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	144	4320	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	145	4350	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	146	4380	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	147	4410	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	148	4440	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	149	4470	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	150	4500	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	151	4530	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	152	4560	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	153	4590	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	154	4620	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	155	4650	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	156	4680	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	157	4710	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	158	4740	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	159	4770	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	160	4800	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	161	4830	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	162	4860	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	163	4890	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	164	4920	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	165	4950	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	166	4980	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	167	5010	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	168	5040	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	169	5070	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	170	5100	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	171	5130	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	172	5160	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	173	5190	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
OQSNhk5ICTI	174	5220	30	25.000	7be2b1130acb24a1938a2b6d20fc17797a177693f51264c6ee61d92f7623597f
uKNQCPXDNdc	0	0	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	1	30	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	2	60	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	3	90	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	4	120	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	5	150	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	6	180	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	7	210	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	8	240	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	9	270	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	10	300	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	11	330	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	12	360	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	13	390	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	14	420	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	15	450	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	16	480	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	17	510	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	18	540	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	19	570	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	20	600	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	21	630	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	22	660	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	23	690	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	24	720	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	25	750	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	26	780	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	27	810	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	28	840	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	29	870	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	30	900	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	31	930	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	32	960	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	33	990	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	34	1020	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	35	1050	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	36	1080	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	37	1110	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	38	1140	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	39	1170	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	40	1200	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	41	1230	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	42	1260	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	43	1290	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	44	1320	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	45	1350	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	46	1380	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	47	1410	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	48	1440	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	49	1470	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	50	1500	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	51	1530	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	52	1560	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	53	1590	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	54	1620	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	55	1650	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	56	1680	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	57	1710	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	58	1740	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	59	1770	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	60	1800	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	61	1830	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	62	1860	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	63	1890	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	64	1920	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	65	1950	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	66	1980	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	67	2010	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	68	2040	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	69	2070	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	70	2100	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	71	2130	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	72	2160	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	73	2190	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	74	2220	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	75	2250	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	76	2280	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	77	2310	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	78	2340	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	79	2370	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	80	2400	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	81	2430	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	82	2460	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	83	2490	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	84	2520	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	85	2550	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	86	2580	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	87	2610	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	88	2640	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	89	2670	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	90	2700	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	91	2730	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
uKNQCPXDNdc	92	2760	30	25.000	899b361b40102f4bc8c5c385a8413fe7c9e58337dedc941ffccb9e18aa1c1f00
